Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
7.00007,2.42233e-05,2.4116e-05,2.40803e-05,2.40207e-05,2.40564e-05
7.10007,2.42352e-05,2.4128e-05,2.4116e-05,2.40326e-05,2.40445e-05
7.20007,2.42352e-05,2.4116e-05,2.40922e-05,2.40207e-05,2.40564e-05
7.30007,2.42472e-05,2.41518e-05,2.4116e-05,2.40326e-05,2.40803e-05
7.40007,2.42472e-05,2.4128e-05,2.4128e-05,2.40445e-05,2.40803e-05
7.50007,2.42352e-05,2.41399e-05,2.4116e-05,2.40326e-05,2.40684e-05
7.60008,2.42591e-05,2.4128e-05,2.4116e-05,2.40445e-05,2.40684e-05
7.70008,2.42591e-05,2.41399e-05,2.41518e-05,2.40564e-05,2.40803e-05
7.80008,2.42352e-05,2.4128e-05,2.41518e-05,2.40922e-05,2.41041e-05
7.90008,2.42233e-05,2.41399e-05,2.41041e-05,2.40684e-05,2.4116e-05
8.00008,2.42233e-05,2.41637e-05,2.4128e-05,2.40922e-05,2.4128e-05
8.10008,2.4271e-05,2.41518e-05,2.4116e-05,2.40564e-05,2.4128e-05
8.20008,2.42472e-05,2.41041e-05,2.4116e-05,2.40445e-05,2.4128e-05
8.30008,2.42352e-05,2.4116e-05,2.4128e-05,2.40922e-05,2.4128e-05
8.40008,2.42472e-05,2.4116e-05,2.4128e-05,2.40922e-05,2.41518e-05
8.50009,2.42472e-05,2.4116e-05,2.41399e-05,2.40922e-05,2.41637e-05
8.60009,2.42352e-05,2.41399e-05,2.4128e-05,2.4116e-05,2.4128e-05
8.70009,2.42829e-05,2.4128e-05,2.41041e-05,2.41041e-05,2.41756e-05
8.80009,2.42472e-05,2.4128e-05,2.4128e-05,2.41041e-05,2.41876e-05
8.90009,2.42352e-05,2.41399e-05,2.41637e-05,2.40922e-05,2.41876e-05
9.00009,2.42591e-05,2.4128e-05,2.41637e-05,2.40922e-05,2.41756e-05
9.10009,2.42591e-05,2.4128e-05,2.41518e-05,2.40922e-05,2.41518e-05
9.20009,2.42591e-05,2.41637e-05,2.41518e-05,2.40922e-05,2.41518e-05
9.30009,2.42829e-05,2.41637e-05,2.41637e-05,2.40803e-05,2.41637e-05
9.40009,2.42829e-05,2.41518e-05,2.41637e-05,2.40684e-05,2.41637e-05
9.50009,2.42949e-05,2.41518e-05,2.41876e-05,2.41041e-05,2.41518e-05
9.6001,2.42949e-05,2.41637e-05,2.41756e-05,2.40564e-05,2.41637e-05
9.7001,2.43306e-05,2.41995e-05,2.41756e-05,2.40803e-05,2.41637e-05
9.8001,2.43187e-05,2.42233e-05,2.41876e-05,2.40922e-05,2.41399e-05
9.9001,2.43187e-05,2.42114e-05,2.41995e-05,2.40922e-05,2.41637e-05
10.0001,2.43068e-05,2.41995e-05,2.41876e-05,2.40684e-05,2.41876e-05
10.1001,2.43068e-05,2.41995e-05,2.42114e-05,2.40922e-05,2.41756e-05
10.2001,2.42949e-05,2.42114e-05,2.42114e-05,2.41041e-05,2.41756e-05
10.3001,2.42949e-05,2.42352e-05,2.41876e-05,2.40922e-05,2.41995e-05
10.4001,2.43068e-05,2.42352e-05,2.41637e-05,2.41399e-05,2.42114e-05
10.5001,2.43306e-05,2.42472e-05,2.41876e-05,2.41041e-05,2.42233e-05
10.6001,2.43306e-05,2.42829e-05,2.41876e-05,2.40803e-05,2.41995e-05
10.7001,2.43306e-05,2.42472e-05,2.41995e-05,2.40922e-05,2.42114e-05
10.8001,2.43187e-05,2.42352e-05,2.41756e-05,2.41041e-05,2.41876e-05
10.9001,2.43306e-05,2.42949e-05,2.41995e-05,2.4128e-05,2.41995e-05
11.0001,2.43187e-05,2.4271e-05,2.41995e-05,2.4128e-05,2.41876e-05
11.1001,2.43545e-05,2.42829e-05,2.42233e-05,2.4116e-05,2.41995e-05
11.2001,2.43545e-05,2.42591e-05,2.4271e-05,2.41399e-05,2.42114e-05
11.3001,2.43425e-05,2.42829e-05,2.42352e-05,2.41518e-05,2.41756e-05
11.4001,2.43425e-05,2.42591e-05,2.42233e-05,2.41518e-05,2.41756e-05
11.5001,2.43664e-05,2.42949e-05,2.42472e-05,2.41399e-05,2.42114e-05
11.6001,2.43425e-05,2.42591e-05,2.42352e-05,2.41041e-05,2.42472e-05
11.7001,2.43187e-05,2.4271e-05,2.42472e-05,2.41399e-05,2.42352e-05
11.8001,2.43306e-05,2.42949e-05,2.4271e-05,2.41518e-05,2.41876e-05
11.9001,2.43902e-05,2.42472e-05,2.42591e-05,2.41518e-05,2.42114e-05
12.0001,2.43664e-05,2.42352e-05,2.4271e-05,2.41876e-05,2.41995e-05
12.1001,2.43545e-05,2.42829e-05,2.42591e-05,2.41876e-05,2.42233e-05
12.2001,2.43545e-05,2.4271e-05,2.42233e-05,2.41876e-05,2.42233e-05
12.3001,2.43664e-05,2.4271e-05,2.42591e-05,2.41756e-05,2.41995e-05
12.4001,2.43783e-05,2.42591e-05,2.42591e-05,2.41399e-05,2.41995e-05
12.5001,2.43664e-05,2.42472e-05,2.42949e-05,2.41756e-05,2.42114e-05
12.6001,2.44021e-05,2.42591e-05,2.42829e-05,2.41756e-05,2.41995e-05
12.7001,2.43783e-05,2.42472e-05,2.42591e-05,2.42114e-05,2.42233e-05
12.8001,2.43425e-05,2.42829e-05,2.4271e-05,2.41756e-05,2.42233e-05
12.9001,2.43783e-05,2.42472e-05,2.42949e-05,2.41637e-05,2.42233e-05
13.0001,2.43783e-05,2.42472e-05,2.42949e-05,2.41756e-05,2.41756e-05
13.1001,2.43664e-05,2.42472e-05,2.4271e-05,2.41518e-05,2.42114e-05
13.2001,2.43425e-05,2.42472e-05,2.43068e-05,2.41637e-05,2.42233e-05
13.3001,2.43425e-05,2.42591e-05,2.43068e-05,2.41637e-05,2.42352e-05
13.4001,2.43425e-05,2.42591e-05,2.42949e-05,2.41876e-05,2.42233e-05
13.5001,2.43545e-05,2.42472e-05,2.42829e-05,2.41876e-05,2.41995e-05
13.6001,2.43545e-05,2.42352e-05,2.42949e-05,2.41995e-05,2.42114e-05
13.7001,2.43545e-05,2.42352e-05,2.43068e-05,2.42233e-05,2.42352e-05
13.8001,2.43425e-05,2.43068e-05,2.42829e-05,2.42233e-05,2.41995e-05
13.9001,2.43425e-05,2.42829e-05,2.42829e-05,2.42114e-05,2.42114e-05
14.0001,2.43664e-05,2.42829e-05,2.4271e-05,2.42233e-05,2.42233e-05
14.1001,2.43664e-05,2.42949e-05,2.42949e-05,2.42352e-05,2.42472e-05
14.2001,2.44021e-05,2.42949e-05,2.42949e-05,2.42233e-05,2.42591e-05
14.3001,2.44021e-05,2.42949e-05,2.42829e-05,2.41995e-05,2.42472e-05
14.4001,2.44021e-05,2.42829e-05,2.42829e-05,2.41756e-05,2.42591e-05
14.5001,2.44141e-05,2.42949e-05,2.42949e-05,2.42114e-05,2.42352e-05
14.6001,2.4426e-05,2.42949e-05,2.43187e-05,2.41995e-05,2.42233e-05
14.7001,2.44141e-05,2.43187e-05,2.43306e-05,2.41876e-05,2.42591e-05
14.8001,2.43902e-05,2.43068e-05,2.43187e-05,2.41876e-05,2.4271e-05
14.9001,2.44141e-05,2.43306e-05,2.42829e-05,2.41995e-05,2.42591e-05
15.0001,2.4426e-05,2.43425e-05,2.43068e-05,2.41756e-05,2.42472e-05
15.1002,2.44021e-05,2.43545e-05,2.42949e-05,2.42114e-05,2.42352e-05
15.2002,2.44021e-05,2.43306e-05,2.43187e-05,2.42352e-05,2.42233e-05
15.3002,2.44379e-05,2.43068e-05,2.42949e-05,2.42352e-05,2.42352e-05
15.4002,2.4426e-05,2.43306e-05,2.42949e-05,2.42472e-05,2.42591e-05
15.5002,2.44498e-05,2.43425e-05,2.42829e-05,2.42352e-05,2.4271e-05
15.6002,2.44498e-05,2.42949e-05,2.4271e-05,2.42233e-05,2.42352e-05
15.7002,2.44498e-05,2.42949e-05,2.43068e-05,2.42352e-05,2.42233e-05
15.8002,2.44141e-05,2.43068e-05,2.42949e-05,2.42233e-05,2.42472e-05
15.9002,2.44379e-05,2.43425e-05,2.42829e-05,2.42114e-05,2.4271e-05
16.0002,2.57492e-05,2.79307e-05,3.0899e-05,3.44872e-05,3.89814e-05
16.1002,2.57969e-05,2.8038e-05,3.11494e-05,3.49641e-05,3.95775e-05
16.2002,2.59161e-05,2.82645e-05,3.14832e-05,3.54052e-05,4.01378e-05
16.3002,2.59995e-05,2.84076e-05,3.17335e-05,3.5727e-05,4.04239e-05
16.4002,2.60353e-05,2.85625e-05,3.18766e-05,3.59297e-05,4.06504e-05
16.5002,2.60234e-05,2.86102e-05,3.20077e-05,3.60489e-05,4.08411e-05
16.6002,2.60592e-05,2.87056e-05,3.2115e-05,3.62158e-05,4.09722e-05
16.7002,2.61068e-05,2.87294e-05,3.21984e-05,3.62992e-05,4.11391e-05
16.8002,2.61307e-05,2.8789e-05,3.227e-05,3.64184e-05,4.12107e-05
16.9002,2.61307e-05,2.88248e-05,3.23415e-05,3.64661e-05,4.12941e-05
17.0002,2.4879e-05,2.5332e-05,2.59995e-05,2.65598e-05,2.72155e-05
17.1002,2.48551e-05,2.52128e-05,2.57254e-05,2.62141e-05,2.67029e-05
17.2002,2.47598e-05,2.50459e-05,2.54393e-05,2.58088e-05,2.61903e-05
17.3002,2.4724e-05,2.49624e-05,2.52247e-05,2.55466e-05,2.58923e-05
17.4002,2.46882e-05,2.4879e-05,2.51055e-05,2.53797e-05,2.56658e-05
17.5002,2.46644e-05,2.48432e-05,2.49982e-05,2.52485e-05,2.55108e-05
17.6002,2.46525e-05,2.47955e-05,2.49386e-05,2.51293e-05,2.53916e-05
17.7002,2.46525e-05,2.47478e-05,2.49028e-05,2.5034e-05,2.52962e-05
17.8002,2.46167e-05,2.47359e-05,2.48313e-05,2.49743e-05,2.51889e-05
17.9002,2.46286e-05,2.46882e-05,2.48075e-05,2.49386e-05,2.51412e-05
18.0002,2.46167e-05,2.46525e-05,2.47717e-05,2.49267e-05,2.50816e-05
18.1002,2.46167e-05,2.46525e-05,2.47121e-05,2.48551e-05,2.49863e-05
18.2002,2.45929e-05,2.46406e-05,2.47002e-05,2.48075e-05,2.49743e-05
18.3002,2.4581e-05,2.46525e-05,2.47121e-05,2.47836e-05,2.49267e-05
18.4002,2.4581e-05,2.46167e-05,2.46644e-05,2.47478e-05,2.48551e-05
18.5002,2.4581e-05,2.46167e-05,2.46286e-05,2.46882e-05,2.48313e-05
18.6002,2.4569e-05,2.46167e-05,2.46048e-05,2.46763e-05,2.47955e-05
18.7002,2.4569e-05,2.45571e-05,2.4581e-05,2.46644e-05,2.47836e-05
18.8002,2.45452e-05,2.45452e-05,2.45571e-05,2.46167e-05,2.47598e-05
18.9002,2.45571e-05,2.45333e-05,2.45571e-05,2.45929e-05,2.4724e-05
19.0002,2.4569e-05,2.45333e-05,2.45214e-05,2.4569e-05,2.47002e-05
19.1002,2.45333e-05,2.45094e-05,2.45094e-05,2.45571e-05,2.46882e-05
19.2002,2.45571e-05,2.44856e-05,2.45214e-05,2.45452e-05,2.46763e-05
19.3002,2.46048e-05,2.44975e-05,2.45094e-05,2.45333e-05,2.46525e-05
19.4002,2.45571e-05,2.45094e-05,2.45094e-05,2.45214e-05,2.46644e-05
19.5002,2.45571e-05,2.44975e-05,2.45094e-05,2.44737e-05,2.46048e-05
19.6002,2.4581e-05,2.44617e-05,2.45094e-05,2.44856e-05,2.45929e-05
19.7002,2.46048e-05,2.44617e-05,2.44975e-05,2.44617e-05,2.45452e-05
19.8002,2.4581e-05,2.44856e-05,2.44975e-05,2.44617e-05,2.4581e-05
19.9002,2.45571e-05,2.44498e-05,2.44975e-05,2.44617e-05,2.45571e-05
20.0002,2.45452e-05,2.44379e-05,2.44498e-05,2.44617e-05,2.45214e-05
20.1002,2.45214e-05,2.4426e-05,2.44617e-05,2.44737e-05,2.45094e-05
20.2002,2.44975e-05,2.44379e-05,2.44617e-05,2.4426e-05,2.45452e-05
20.3002,2.45214e-05,2.44379e-05,2.44498e-05,2.43902e-05,2.44975e-05
20.4002,2.45452e-05,2.4426e-05,2.44498e-05,2.4426e-05,2.44856e-05
20.5002,2.45094e-05,2.4426e-05,2.44498e-05,2.44021e-05,2.44737e-05
20.6002,2.45333e-05,2.44379e-05,2.44617e-05,2.43783e-05,2.44737e-05
20.7002,2.45214e-05,2.44617e-05,2.44498e-05,2.43783e-05,2.4426e-05
20.8002,2.45452e-05,2.44498e-05,2.44141e-05,2.43425e-05,2.4426e-05
20.9002,2.45214e-05,2.44617e-05,2.43902e-05,2.43664e-05,2.4426e-05
21.0002,2.45571e-05,2.44617e-05,2.43545e-05,2.43664e-05,2.44617e-05
21.1002,2.44856e-05,2.44737e-05,2.44021e-05,2.43545e-05,2.44498e-05
21.2002,2.44975e-05,2.44737e-05,2.44379e-05,2.43783e-05,2.44737e-05
21.3002,2.44856e-05,2.44617e-05,2.44498e-05,2.43306e-05,2.4426e-05
21.4002,2.44498e-05,2.44498e-05,2.44379e-05,2.43306e-05,2.44498e-05
21.5002,2.44975e-05,2.44498e-05,2.4426e-05,2.43783e-05,2.44141e-05
21.6002,2.44975e-05,2.44141e-05,2.4426e-05,2.43306e-05,2.4426e-05
21.7002,2.44975e-05,2.44617e-05,2.4426e-05,2.43306e-05,2.43783e-05
21.8002,2.44856e-05,2.44617e-05,2.44379e-05,2.43306e-05,2.44498e-05
21.9002,2.45214e-05,2.44379e-05,2.44141e-05,2.43306e-05,2.43902e-05
22.0002,2.45094e-05,2.44379e-05,2.44141e-05,2.43306e-05,2.43902e-05
22.1002,2.45214e-05,2.4426e-05,2.4426e-05,2.43306e-05,2.43783e-05
22.2002,2.45214e-05,2.4426e-05,2.44021e-05,2.43306e-05,2.43902e-05
