Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
0.156,7.09295e-06,7.00951e-06,6.83069e-06,6.61612e-06,6.92606e-06,6.6638e-06,6.58035e-06
0.158,7.22408e-06,6.79493e-06,6.87838e-06,6.79493e-06,6.74725e-06,6.79493e-06,6.83069e-06
0.16,7.1764e-06,7.14064e-06,6.92606e-06,6.53267e-06,6.40154e-06,6.83069e-06,6.53267e-06
0.162,7.43866e-06,7.00951e-06,7.04527e-06,6.74725e-06,6.71148e-06,6.40154e-06,6.28233e-06
0.164,7.25985e-06,6.79493e-06,6.6638e-06,6.71148e-06,6.58035e-06,6.6638e-06,6.36578e-06
0.166,7.25985e-06,6.79493e-06,6.71148e-06,6.61612e-06,6.53267e-06,6.44922e-06,6.49691e-06
0.168,7.09295e-06,7.04527e-06,6.87838e-06,6.19888e-06,6.71148e-06,6.36578e-06,6.49691e-06
0.17,7.1764e-06,7.56979e-06,6.79493e-06,6.6638e-06,6.61612e-06,6.44922e-06,6.71148e-06
0.172,7.25985e-06,7.43866e-06,6.96182e-06,6.71148e-06,6.58035e-06,6.44922e-06,6.53267e-06
0.174,7.04527e-06,7.14064e-06,6.58035e-06,6.96182e-06,6.6638e-06,6.53267e-06,6.40154e-06
0.176,7.04527e-06,6.92606e-06,6.74725e-06,6.79493e-06,6.6638e-06,6.31809e-06,6.53267e-06
0.178,7.22408e-06,6.87838e-06,6.49691e-06,6.53267e-06,6.58035e-06,6.28233e-06,6.58035e-06
0.18,7.39098e-06,6.92606e-06,6.71148e-06,6.61612e-06,6.49691e-06,6.6638e-06,6.53267e-06
0.182,6.96182e-06,7.04527e-06,6.87838e-06,6.71148e-06,5.98431e-06,6.28233e-06,6.10352e-06
0.184,6.79493e-06,7.14064e-06,6.6638e-06,6.96182e-06,6.79493e-06,6.23465e-06,6.44922e-06
0.186,7.1764e-06,7.09295e-06,6.79493e-06,7.09295e-06,6.71148e-06,6.58035e-06,6.58035e-06
0.188,7.00951e-06,6.83069e-06,6.74725e-06,6.6638e-06,6.53267e-06,6.40154e-06,6.49691e-06
0.19,7.35521e-06,6.53267e-06,6.92606e-06,6.71148e-06,6.71148e-06,6.44922e-06,6.44922e-06
0.192,7.30753e-06,7.14064e-06,6.92606e-06,6.71148e-06,6.61612e-06,6.6638e-06,6.40154e-06
0.194,7.09295e-06,6.96182e-06,6.79493e-06,6.79493e-06,6.28233e-06,6.40154e-06,6.49691e-06
0.196,6.96182e-06,7.22408e-06,7.04527e-06,6.61612e-06,6.44922e-06,6.40154e-06,6.44922e-06
0.198,7.22408e-06,7.04527e-06,6.6638e-06,6.74725e-06,6.83069e-06,6.40154e-06,6.36578e-06
0.2,7.14064e-06,6.79493e-06,7.09295e-06,6.79493e-06,6.83069e-06,6.44922e-06,6.71148e-06
0.202,7.35521e-06,6.96182e-06,6.58035e-06,6.79493e-06,6.61612e-06,6.71148e-06,6.53267e-06
0.204,7.00951e-06,7.14064e-06,6.87838e-06,6.92606e-06,6.58035e-06,6.6638e-06,6.36578e-06
