Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
0.0,3.02792e-06,2.99215e-06,3.02792e-06,3.09944e-06,2.98023e-06,3.06368e-06,3.02792e-06,3.03984e-06
0.100001,3.00407e-06,3.00407e-06,3.03984e-06,3.0756e-06,2.98023e-06,3.05176e-06,3.03984e-06,3.08752e-06
0.200002,2.95639e-06,3.016e-06,3.02792e-06,3.0756e-06,2.98023e-06,3.09944e-06,2.99215e-06,3.08752e-06
0.300003,3.00407e-06,3.016e-06,3.016e-06,3.12328e-06,2.98023e-06,3.09944e-06,3.00407e-06,3.06368e-06
0.400004,3.016e-06,3.00407e-06,3.05176e-06,3.11136e-06,3.00407e-06,3.06368e-06,3.016e-06,3.11136e-06
0.500005,3.016e-06,3.03984e-06,3.03984e-06,3.09944e-06,2.99215e-06,3.0756e-06,3.02792e-06,3.11136e-06
0.600006,3.02792e-06,3.02792e-06,3.03984e-06,3.1352e-06,3.016e-06,3.0756e-06,3.016e-06,3.12328e-06
0.700007,3.02792e-06,3.06368e-06,3.05176e-06,3.14713e-06,3.02792e-06,3.03984e-06,3.03984e-06,3.12328e-06
0.800008,3.03984e-06,3.016e-06,3.05176e-06,3.1352e-06,3.02792e-06,3.09944e-06,3.03984e-06,3.1352e-06
0.900009,3.02792e-06,3.02792e-06,3.06368e-06,3.1352e-06,3.016e-06,3.09944e-06,3.02792e-06,3.12328e-06
1.00001,3.02792e-06,3.03984e-06,3.05176e-06,3.14713e-06,3.03984e-06,3.08752e-06,3.05176e-06,3.1352e-06
1.10001,3.05176e-06,3.02792e-06,3.03984e-06,3.1352e-06,2.99215e-06,3.0756e-06,3.02792e-06,3.12328e-06
1.20001,3.02792e-06,2.99215e-06,3.03984e-06,3.1352e-06,3.016e-06,3.08752e-06,3.05176e-06,3.12328e-06
1.30001,3.05176e-06,3.02792e-06,3.03984e-06,3.14713e-06,3.016e-06,3.09944e-06,3.06368e-06,3.14713e-06
1.40001,3.05176e-06,3.02792e-06,3.0756e-06,3.1352e-06,3.00407e-06,3.12328e-06,3.02792e-06,3.14713e-06
1.50001,3.02792e-06,3.00407e-06,3.08752e-06,3.1352e-06,3.00407e-06,3.11136e-06,3.016e-06,3.11136e-06
1.60002,3.05176e-06,3.05176e-06,3.09944e-06,3.11136e-06,3.016e-06,3.11136e-06,3.06368e-06,3.0756e-06
1.70002,3.00407e-06,3.00407e-06,3.05176e-06,3.12328e-06,3.016e-06,3.09944e-06,3.06368e-06,3.09944e-06
1.80002,3.016e-06,3.016e-06,3.08752e-06,3.08752e-06,3.016e-06,3.09944e-06,3.06368e-06,3.09944e-06
1.90002,2.99215e-06,3.00407e-06,3.09944e-06,3.08752e-06,3.02792e-06,3.12328e-06,3.05176e-06,3.12328e-06
