Timestamp (s),Current SMUA (A),Voltage SMUA (V),Current SMUb (A),Voltage SMUb (V)
0.236,5.126e-07,-3.09944e-06,5.19753e-06,0.099943
0.238,4.17233e-07,-4.05312e-06,4.73261e-06,0.099948
0.24,6.31809e-07,1.23978e-05,5.19753e-06,0.099944
0.242,5.48363e-07,1.71661e-05,5.37634e-06,0.099943
0.244,3.8147e-07,-1.57356e-05,5.19753e-06,0.09994
0.246,5.126e-07,1.52588e-05,5.16176e-06,0.099938
0.248,5.48363e-07,1.04904e-05,5.28097e-06,0.099943
0.25,7.62939e-07,1.43051e-05,4.94719e-06,0.099944
0.252,7.62939e-07,1.33514e-05,5.24521e-06,0.09994
0.254,2.5034e-07,7.15256e-07,4.73261e-06,0.099941
0.256,2.5034e-07,-2.14577e-06,5.11408e-06,0.099942
0.258,8.34465e-08,-5.00679e-06,5.24521e-06,0.099948
0.26,4.17233e-07,1.66893e-06,4.64916e-06,0.099946
0.262,3.8147e-07,-2.14577e-06,5.19753e-06,0.099949
0.264,6.79493e-07,1.04904e-05,4.64916e-06,0.099944
0.266,2.98023e-07,-2.14577e-05,4.98295e-06,0.099942
0.268,4.64916e-07,-3.09944e-06,5.24521e-06,0.099943
0.27,2.5034e-07,1.23978e-05,4.8995e-06,0.099944
0.272,3.33786e-07,2.6226e-06,5.19753e-06,0.099944
0.274,6.31809e-07,-3.09944e-06,5.19753e-06,0.099946
0.276,2.98023e-07,-1.38283e-05,4.98295e-06,0.099944
0.278,8.34465e-08,1.66893e-06,5.11408e-06,0.099945
0.28,4.64916e-07,5.48363e-06,4.94719e-06,0.099942
0.282,5.126e-07,-5.00679e-06,5.11408e-06,0.099946
0.284,4.64916e-07,-2.14577e-06,5.28097e-06,0.099943
0.286,2.98023e-07,-5.96046e-06,4.73261e-06,0.099948
0.288,6.31809e-07,-1.09673e-05,4.94719e-06,0.099943
0.29,2.02656e-07,-3.09944e-06,5.16176e-06,0.09994
0.292,8.10623e-07,1.04904e-05,5.19753e-06,0.09994
0.294,3.33786e-07,-1.95503e-05,5.28097e-06,0.099942
0.296,5.48363e-07,-1.28746e-05,4.8995e-06,0.099947
0.298,5.48363e-07,-5.00679e-06,5.07832e-06,0.099938
0.3,5.96046e-07,2.6226e-06,5.62668e-06,0.099944
0.302,2.98023e-07,6.4373e-06,4.8995e-06,0.099947
0.304,5.126e-07,8.34465e-06,4.98295e-06,0.099945
0.306,2.98023e-07,2.6226e-06,4.81606e-06,0.099946
0.308,6.31809e-07,5.48363e-06,5.11408e-06,0.099942
0.31,5.48363e-07,-4.05312e-06,5.32866e-06,0.099943
0.312,2.02656e-07,7.39098e-06,5.07832e-06,0.099944
0.314,7.27177e-07,6.4373e-06,5.28097e-06,0.099938
0.316,5.126e-07,1.04904e-05,5.24521e-06,0.099947
0.318,5.96046e-07,7.39098e-06,5.07832e-06,0.099944
0.32,5.126e-07,1.33514e-05,5.16176e-06,0.099944
0.322,1.19209e-07,6.4373e-06,4.94719e-06,0.099946
0.324,6.31809e-07,5.48363e-06,4.98295e-06,0.099943
0.326,5.126e-07,3.57628e-06,5.19753e-06,0.09994
0.328,1.66893e-07,-1.00136e-05,5.07832e-06,0.099942
0.33,4.17233e-07,-3.09944e-06,4.94719e-06,0.099945
0.332,6.79493e-07,2.19345e-05,5.19753e-06,0.099941
0.334,7.27177e-07,3.57628e-06,4.64916e-06,0.099939
0.336,5.126e-07,1.62125e-05,5.24521e-06,0.099945
0.338,2.5034e-07,-3.09944e-06,5.03063e-06,0.099946
0.34,3.8147e-07,1.66893e-06,4.98295e-06,0.099944
0.342,3.33786e-07,1.71661e-05,5.37634e-06,0.099945
0.344,1.19209e-07,-9.05991e-06,4.73261e-06,0.099941
0.346,3.33786e-07,-3.09944e-06,5.24521e-06,0.09994
0.348,3.8147e-07,-4.05312e-06,5.07832e-06,0.099945
0.35,6.31809e-07,2.6226e-06,5.16176e-06,0.099937
0.352,5.126e-07,1.43051e-05,5.32866e-06,0.099936
0.354,-1.19209e-08,-9.05991e-06,5.19753e-06,0.099947
0.356,2.02656e-07,-1.57356e-05,5.16176e-06,0.099944
0.358,4.17233e-07,2.6226e-06,5.59092e-06,0.099936
0.36,3.8147e-07,-4.05312e-06,4.94719e-06,0.099944
0.362,2.5034e-07,7.15256e-07,5.24521e-06,0.099942
0.364,4.64916e-07,7.39098e-06,5.4121e-06,0.099942
0.366,5.48363e-07,1.14441e-05,4.3869e-06,0.099947
0.368,6.79493e-07,5.48363e-06,5.37634e-06,0.099942
0.37,4.64916e-07,9.53674e-06,5.07832e-06,0.099942
0.372,2.98023e-07,4.52995e-06,5.19753e-06,0.099946
0.374,6.31809e-07,9.53674e-06,5.37634e-06,0.099945
0.376,4.17233e-07,-4.05312e-06,4.8995e-06,0.099939
0.378,4.64916e-07,-1.85966e-05,5.24521e-06,0.099943
0.38,2.02656e-07,-6.91414e-06,4.86374e-06,0.099952
0.382,6.79493e-07,5.48363e-06,4.94719e-06,0.099945
0.384,5.126e-07,6.4373e-06,5.45979e-06,0.099941
0.386,2.5034e-07,3.57628e-06,4.73261e-06,0.099949
0.388,8.34465e-08,-3.09944e-06,4.98295e-06,0.099945
0.39,4.17233e-07,-5.00679e-06,5.07832e-06,0.09994
0.392,4.17233e-07,-1.28746e-05,5.03063e-06,0.099939
0.394,6.79493e-07,7.39098e-06,4.98295e-06,0.099943
0.396,2.98023e-07,4.52995e-06,5.24521e-06,0.099945
0.398,6.31809e-07,1.33514e-05,5.03063e-06,0.099944
0.4,6.79493e-07,1.04904e-05,5.32866e-06,0.099943
0.402,5.48363e-07,1.14441e-05,4.8995e-06,0.09994
0.404,1.19209e-07,1.43051e-05,5.11408e-06,0.099946
0.406,1.19209e-07,1.33514e-05,5.07832e-06,0.099943
0.408,3.33786e-07,8.34465e-06,4.86374e-06,0.099941
0.41,7.27177e-07,1.66893e-06,5.19753e-06,0.099945
0.412,1.66893e-07,1.90735e-05,5.24521e-06,0.099943
0.414,6.31809e-07,1.90735e-05,4.8995e-06,0.099943
0.416,5.126e-07,-1.38283e-05,5.07832e-06,0.099945
0.418,6.79493e-07,1.52588e-05,5.16176e-06,0.099944
0.42,7.27177e-07,-5.00679e-06,5.24521e-06,0.099947
0.422,2.02656e-07,-2.14577e-06,5.11408e-06,0.099941
0.424,5.96046e-07,2.00272e-05,4.94719e-06,0.099947
0.426,4.17233e-07,7.15256e-07,5.11408e-06,0.09995
0.428,2.98023e-07,4.52995e-06,5.24521e-06,0.099947
0.43,5.126e-07,2.7895e-05,4.94719e-06,0.099941
0.432,5.96046e-07,2.57492e-05,5.28097e-06,0.099941
0.434,6.31809e-07,2.38419e-05,5.11408e-06,0.099944
0.436,6.31809e-07,4.52995e-06,5.19753e-06,0.09994
0.438,2.5034e-07,1.23978e-05,5.07832e-06,0.099945
0.44,2.98023e-07,-1.57356e-05,5.28097e-06,0.09995
0.442,5.126e-07,1.23978e-05,5.45979e-06,0.099937
0.444,2.5034e-07,2.57492e-05,4.98295e-06,0.099949
0.446,3.33786e-07,1.66893e-06,5.11408e-06,0.09995
0.448,5.96046e-07,1.71661e-05,5.24521e-06,0.099943
0.45,4.64916e-07,1.23978e-05,4.60148e-06,0.099949
0.452,7.62939e-07,-7.86781e-06,5.03063e-06,0.099947
0.454,5.126e-07,3.57628e-06,5.16176e-06,0.099942
0.456,2.02656e-07,8.34465e-06,5.03063e-06,0.099945
0.458,7.62939e-07,-1.57356e-05,4.98295e-06,0.099941
0.46,5.48363e-07,1.14441e-05,5.24521e-06,0.099943
0.462,3.8147e-07,-7.86781e-06,4.86374e-06,0.099935
0.464,5.96046e-07,-4.05312e-06,5.24521e-06,0.099946
0.466,5.126e-07,1.23978e-05,4.81606e-06,0.099941
0.468,5.96046e-07,7.39098e-06,4.81606e-06,0.099948
0.47,3.57628e-08,1.62125e-05,5.19753e-06,0.099944
0.472,1.19209e-07,-2.38419e-07,4.64916e-06,0.099937
0.474,4.17233e-07,5.48363e-06,5.19753e-06,0.099944
0.476,2.5034e-07,-1.28746e-05,4.98295e-06,0.099939
0.478,5.48363e-07,-1.09673e-05,4.86374e-06,0.099944
0.48,5.126e-07,1.14441e-05,5.03063e-06,0.099944
0.482,5.48363e-07,-1.19209e-06,5.19753e-06,0.099946
0.484,6.79493e-07,6.4373e-06,5.16176e-06,0.099941
0.486,6.79493e-07,7.39098e-06,5.24521e-06,0.099944
0.488,4.64916e-07,-1.7643e-05,5.16176e-06,0.099938
0.49,3.33786e-07,2.09808e-05,5.07832e-06,0.099942
0.492,2.5034e-07,2.7895e-05,5.19753e-06,0.099942
0.494,5.48363e-07,7.15256e-07,4.76837e-06,0.099942
0.496,4.64916e-07,1.81198e-05,5.19753e-06,0.099948
0.498,3.33786e-07,1.52588e-05,5.03063e-06,0.099947
0.5,6.31809e-07,6.4373e-06,4.98295e-06,0.099939
0.502,8.10623e-07,1.90735e-05,5.24521e-06,0.099945
0.504,3.8147e-07,-2.14577e-06,4.68492e-06,0.099945
0.506,2.5034e-07,2.28882e-05,5.19753e-06,0.099944
0.508,5.126e-07,-2.38419e-07,5.03063e-06,0.099947
0.51,6.79493e-07,-9.05991e-06,4.98295e-06,0.099944
0.512,3.33786e-07,3.57628e-06,5.28097e-06,0.099945
0.514,3.8147e-07,1.71661e-05,4.94719e-06,0.099937
0.516,3.33786e-07,1.81198e-05,5.03063e-06,0.099947
0.518,4.17233e-07,9.53674e-06,5.32866e-06,0.099946
0.52,2.02656e-07,8.34465e-06,4.76837e-06,0.099946
0.522,2.5034e-07,3.3617e-05,5.16176e-06,0.099939
0.524,2.5034e-07,1.43051e-05,5.32866e-06,0.099949
0.526,5.96046e-07,1.62125e-05,5.16176e-06,0.099946
0.528,4.64916e-07,1.23978e-05,5.49555e-06,0.099941
0.53,4.64916e-07,2.00272e-05,5.03063e-06,0.099945
0.532,7.27177e-07,1.62125e-05,5.11408e-06,0.099943
0.534,3.8147e-07,2.28882e-05,5.16176e-06,0.099949
0.536,6.31809e-07,1.04904e-05,4.51803e-06,0.099944
0.538,5.96046e-07,-2.38419e-07,5.32866e-06,0.099942
0.54,4.17233e-07,-3.09944e-06,5.28097e-06,0.099942
0.542,7.62939e-07,-1.19209e-06,5.07832e-06,0.099945
0.544,3.33786e-07,-2.14577e-06,5.32866e-06,0.099941
0.546,2.98023e-07,1.90735e-05,5.37634e-06,0.099941
0.548,5.96046e-07,1.14441e-05,5.4121e-06,0.099936
0.55,4.64916e-07,7.15256e-07,5.16176e-06,0.099942
0.552,8.10623e-07,1.43051e-05,4.98295e-06,0.099943
0.554,3.33786e-07,3.17097e-05,5.16176e-06,0.099945
0.556,-4.76837e-08,1.52588e-05,5.03063e-06,0.099944
0.558,5.48363e-07,8.34465e-06,5.16176e-06,0.099945
0.56,7.62939e-07,-1.7643e-05,5.32866e-06,0.099944
0.562,4.17233e-07,4.52995e-06,4.98295e-06,0.099942
0.564,6.31809e-07,1.43051e-05,4.8995e-06,0.099942
0.566,6.31809e-07,-5.96046e-06,5.37634e-06,0.099945
0.568,6.79493e-07,9.53674e-06,4.68492e-06,0.099947
0.57,5.96046e-07,1.14441e-05,5.24521e-06,0.099946
0.572,8.34465e-08,-2.38419e-07,5.16176e-06,0.099941
0.574,5.96046e-07,6.4373e-06,5.24521e-06,0.099943
0.576,2.5034e-07,5.48363e-06,5.16176e-06,0.099939
0.578,3.8147e-07,1.66893e-06,4.55379e-06,0.099944
0.58,5.96046e-07,-3.09944e-06,5.28097e-06,0.099941
0.582,6.79493e-07,8.34465e-06,5.03063e-06,0.099943
0.584,7.62939e-07,2.38419e-05,5.03063e-06,0.099945
0.586,5.96046e-07,9.53674e-06,4.98295e-06,0.099949
0.588,2.5034e-07,9.53674e-06,5.28097e-06,0.099943
0.59,2.5034e-07,-2.24113e-05,5.28097e-06,0.09994
0.592,2.02656e-07,1.52588e-05,5.24521e-06,0.099941
0.594,4.64916e-07,1.66893e-06,5.19753e-06,0.09994
0.596,5.96046e-07,1.23978e-05,5.16176e-06,0.099945
0.598,3.8147e-07,6.4373e-06,5.11408e-06,0.099942
0.6,5.96046e-07,-9.05991e-06,4.86374e-06,0.09994
0.602,5.96046e-07,1.43051e-05,5.28097e-06,0.099942
0.604,1.66893e-07,2.57492e-05,5.24521e-06,0.099946
0.606,2.5034e-07,-2.14577e-06,4.98295e-06,0.099944
0.608,5.96046e-07,1.62125e-05,5.19753e-06,0.099941
0.61,4.64916e-07,-3.09944e-06,5.28097e-06,0.099941
0.612,2.5034e-07,1.90735e-05,5.24521e-06,0.099939
0.614,3.8147e-07,3.0756e-05,5.28097e-06,0.099939
0.616,5.96046e-07,2.38419e-05,4.98295e-06,0.099941
0.618,2.5034e-07,1.43051e-05,5.49555e-06,0.099937
0.62,4.17233e-07,1.14441e-05,4.73261e-06,0.099943
0.622,1.66893e-07,-5.96046e-06,5.19753e-06,0.099943
0.624,6.31809e-07,1.62125e-05,5.03063e-06,0.099941
0.626,4.64916e-07,1.90735e-05,4.94719e-06,0.099939
0.628,7.62939e-07,5.48363e-06,4.98295e-06,0.099943
0.63,8.34465e-08,2.88486e-05,5.45979e-06,0.099941
0.632,5.126e-07,1.23978e-05,4.8995e-06,0.099941
0.634,7.27177e-07,3.6478e-05,5.16176e-06,0.099941
0.636,5.48363e-07,1.71661e-05,5.07832e-06,0.09994
0.638,3.33786e-07,7.39098e-06,5.11408e-06,0.099941
0.64,1.19209e-07,1.90735e-05,5.37634e-06,0.099941
0.642,4.64916e-07,-2.38419e-07,4.43459e-06,0.099947
0.644,5.126e-07,-1.00136e-05,5.07832e-06,0.099937
0.646,1.66893e-07,1.14441e-05,5.19753e-06,0.099941
0.648,4.17233e-07,1.62125e-05,4.98295e-06,0.099941
0.65,4.64916e-07,2.6226e-06,5.11408e-06,0.099937
0.652,5.48363e-07,-1.19209e-06,5.07832e-06,0.099942
0.654,4.17233e-07,1.14441e-05,5.28097e-06,0.099937
0.656,5.126e-07,1.66893e-06,4.98295e-06,0.099942
0.658,3.8147e-07,-1.38283e-05,4.8995e-06,0.099938
0.66,6.31809e-07,-2.0504e-05,5.32866e-06,0.099941
0.662,3.57628e-08,-1.4782e-05,5.45979e-06,0.099943
0.664,5.48363e-07,9.53674e-06,4.47035e-06,0.099945
0.666,5.48363e-07,1.90735e-05,5.24521e-06,0.099952
0.668,6.79493e-07,-5.96046e-06,5.07832e-06,0.099952
0.67,7.27177e-07,-2.38419e-07,5.03063e-06,0.099942
0.672,1.66893e-07,-1.19209e-05,5.32866e-06,0.099944
0.674,4.64916e-07,7.39098e-06,4.55379e-06,0.099946
0.676,5.96046e-07,7.39098e-06,5.37634e-06,0.099937
0.678,2.5034e-07,7.15256e-07,5.19753e-06,0.099941
0.68,4.17233e-07,-2.14577e-06,4.76837e-06,0.099941
0.682,3.8147e-07,6.4373e-06,5.32866e-06,0.09994
0.684,5.48363e-07,-1.19209e-06,4.68492e-06,0.099943
0.686,3.8147e-07,1.62125e-05,5.24521e-06,0.099947
0.688,2.02656e-07,9.53674e-06,5.11408e-06,0.099942
0.69,3.33786e-07,-3.09944e-06,4.94719e-06,0.099936
0.692,6.31809e-07,1.66893e-06,5.07832e-06,0.099945
0.694,2.02656e-07,9.53674e-06,5.62668e-06,0.09994
0.696,2.02656e-07,1.23978e-05,5.07832e-06,0.099937
0.698,2.98023e-07,1.90735e-05,5.37634e-06,0.099939
0.7,4.64916e-07,5.48363e-06,4.98295e-06,0.09994
0.702,8.9407e-07,2.09808e-05,4.76837e-06,0.099944
0.704,-4.76837e-08,2.6226e-06,5.45979e-06,0.099941
0.706,4.17233e-07,-4.05312e-06,4.64916e-06,0.099944
0.708,5.126e-07,2.19345e-05,5.32866e-06,0.09994
0.71,5.126e-07,1.62125e-05,4.94719e-06,0.099944
0.712,3.33786e-07,1.66893e-06,5.16176e-06,0.099943
0.714,4.64916e-07,5.48363e-06,5.16176e-06,0.099946
0.716,3.8147e-07,1.71661e-05,5.16176e-06,0.09994
0.718,5.126e-07,8.34465e-06,4.98295e-06,0.099943
0.72,2.02656e-07,1.33514e-05,5.07832e-06,0.099941
0.722,2.98023e-07,-6.91414e-06,4.73261e-06,0.099945
0.724,4.64916e-07,1.66893e-06,5.19753e-06,0.099946
0.726,2.5034e-07,1.04904e-05,5.24521e-06,0.099944
0.728,2.98023e-07,5.48363e-06,4.94719e-06,0.099945
0.73,2.02656e-07,-5.96046e-06,5.24521e-06,0.099945
0.732,6.31809e-07,1.43051e-05,5.07832e-06,0.099944
0.734,7.62939e-07,7.39098e-06,5.19753e-06,0.099947
0.736,3.33786e-07,2.57492e-05,5.32866e-06,0.099944
0.738,2.98023e-07,7.15256e-07,4.76837e-06,0.099948
0.74,3.33786e-07,6.4373e-06,5.59092e-06,0.099944
0.742,6.31809e-07,3.57628e-06,5.11408e-06,0.099943
0.744,5.48363e-07,-1.28746e-05,5.16176e-06,0.099943
0.746,2.5034e-07,9.53674e-06,5.4121e-06,0.099945
0.748,5.126e-07,8.34465e-06,4.55379e-06,0.099944
0.75,6.79493e-07,3.57628e-06,5.28097e-06,0.099945
0.752,5.96046e-07,-5.96046e-06,5.28097e-06,0.09994
0.754,5.126e-07,-1.66893e-05,4.86374e-06,0.099941
0.756,5.96046e-07,5.48363e-06,5.19753e-06,0.099943
0.758,4.17233e-07,1.52588e-05,5.28097e-06,0.099939
0.76,5.126e-07,-1.38283e-05,5.24521e-06,0.099947
0.762,4.17233e-07,-6.91414e-06,5.07832e-06,0.099948
0.764,6.31809e-07,-5.96046e-06,5.03063e-06,0.099946
0.766,6.31809e-07,1.43051e-05,5.28097e-06,0.099941
0.768,2.02656e-07,5.48363e-06,5.19753e-06,0.099948
0.77,4.64916e-07,1.23978e-05,4.73261e-06,0.099945
0.772,3.8147e-07,-7.86781e-06,5.37634e-06,0.099942
0.774,7.27177e-07,-4.05312e-06,4.94719e-06,0.09994
0.776,5.48363e-07,-5.00679e-06,5.28097e-06,0.099945
0.778,-1.3113e-07,-5.00679e-06,5.28097e-06,0.09994
0.78,2.02656e-07,-1.09673e-05,4.76837e-06,0.099939
0.782,8.10623e-07,-7.86781e-06,5.11408e-06,0.099946
0.784,5.96046e-07,9.53674e-06,5.28097e-06,0.099946
0.786,5.48363e-07,-4.05312e-06,5.03063e-06,0.099943
0.788,2.02656e-07,2.38419e-05,5.24521e-06,0.099938
0.79,1.66893e-07,1.23978e-05,4.81606e-06,0.099943
0.792,4.64916e-07,4.52995e-06,5.07832e-06,0.099947
0.794,2.98023e-07,1.33514e-05,4.8995e-06,0.099946
0.796,3.33786e-07,1.66893e-06,4.86374e-06,0.099946
0.798,8.46386e-07,2.19345e-05,4.86374e-06,0.099941
0.8,4.17233e-07,6.4373e-06,5.45979e-06,0.09994
0.802,5.48363e-07,-6.91414e-06,5.24521e-06,0.099946
0.804,1.19209e-07,1.33514e-05,5.19753e-06,0.099942
0.806,3.57628e-08,7.39098e-06,4.98295e-06,0.099948
0.808,5.48363e-07,1.71661e-05,5.28097e-06,0.099946
0.81,8.34465e-08,1.23978e-05,5.28097e-06,0.099943
0.812,2.5034e-07,5.48363e-06,4.51803e-06,0.099949
0.814,3.8147e-07,7.15256e-07,5.24521e-06,0.099944
0.816,3.8147e-07,4.52995e-06,5.11408e-06,0.099942
0.818,5.96046e-07,2.09808e-05,5.03063e-06,0.099943
0.82,7.27177e-07,8.34465e-06,5.16176e-06,0.09995
0.822,2.02656e-07,-1.19209e-06,5.19753e-06,0.099947
0.824,5.126e-07,-9.05991e-06,5.16176e-06,0.099947
0.826,6.31809e-07,8.34465e-06,5.11408e-06,0.09994
0.828,5.126e-07,7.15256e-07,4.94719e-06,0.099941
0.83,-1.19209e-08,1.43051e-05,5.16176e-06,0.099949
0.832,3.8147e-07,4.52995e-06,4.98295e-06,0.099949
