Timestamp (s),Current SMUA (A),Voltage SMUA (V),Current SMUb (A),Voltage SMUb (V)
0.114,-4.29153e-07,3.33786e-05,5.45979e-06,0.100034
0.116,-6.07967e-07,2.95639e-05,5.42402e-06,0.100037
0.118,-4.29153e-07,2.07424e-05,5.42402e-06,0.100032
0.12,-4.76837e-08,3.43323e-05,5.76973e-06,0.100034
0.122,-3.45707e-07,1.3113e-05,5.72205e-06,0.100037
0.124,-4.29153e-07,2.36034e-05,5.59092e-06,0.100028
0.126,-4.29153e-07,2.57492e-05,5.6386e-06,0.100032
0.128,-4.29153e-07,1.50204e-05,5.45979e-06,0.100032
0.13,-3.09944e-07,4.00543e-05,5.50747e-06,0.100036
0.132,-3.93391e-07,2.67029e-05,5.55515e-06,0.100038
0.134,-1.78814e-07,2.07424e-05,5.42402e-06,0.100042
0.136,-1.3113e-07,3.8147e-05,5.50747e-06,0.100037
0.138,-3.45707e-07,2.16961e-05,5.6386e-06,0.100034
0.14,-5.60284e-07,3.24249e-05,5.50747e-06,0.100035
0.142,-3.93391e-07,1.0252e-05,5.45979e-06,0.100035
0.144,-4.29153e-07,2.36034e-05,5.42402e-06,0.100037
0.146,-1.3113e-07,4.50611e-05,5.67436e-06,0.100038
0.148,-4.76837e-07,1.97887e-05,5.55515e-06,0.100033
0.15,-3.93391e-07,1.12057e-05,5.59092e-06,0.100034
0.152,-1.78814e-07,1.97887e-05,6.02007e-06,0.100035
0.154,-4.76837e-08,3.24249e-05,5.85318e-06,0.100039
0.156,-9.53674e-08,3.8147e-05,5.76973e-06,0.100031
0.158,-3.09944e-07,5.07832e-05,5.67436e-06,0.100037
0.16,-6.91414e-07,3.43323e-05,5.42402e-06,0.100035
0.162,-3.09944e-07,1.97887e-05,5.67436e-06,0.100034
0.164,-6.07967e-07,2.76566e-05,5.50747e-06,0.100037
0.166,-6.91414e-07,3.71933e-05,5.55515e-06,0.100034
0.168,-2.6226e-07,3.43323e-05,5.50747e-06,0.100039
0.17,2.14577e-07,4.50611e-05,5.55515e-06,0.100035
0.172,-1.78814e-07,3.14713e-05,5.67436e-06,0.100034
0.174,-3.09944e-07,2.36034e-05,5.55515e-06,0.10004
0.176,-3.45707e-07,4.41074e-05,5.59092e-06,0.10004
0.178,-3.93391e-07,3.52859e-05,5.6386e-06,0.100037
0.18,-3.09944e-07,1.78814e-05,5.42402e-06,0.100034
0.182,-4.76837e-07,3.14713e-05,5.6386e-06,0.100029
0.184,-7.7486e-07,1.40667e-05,5.6386e-06,0.10004
0.186,-9.53674e-08,2.95639e-05,5.59092e-06,0.100038
0.188,-2.6226e-07,2.95639e-05,5.67436e-06,0.100036
0.19,-1.3113e-07,2.86102e-05,5.76973e-06,0.100037
0.192,-2.6226e-07,3.05176e-05,5.37634e-06,0.100041
0.194,-6.07967e-07,2.36034e-05,5.72205e-06,0.100036
0.196,-4.76837e-08,3.14713e-05,5.50747e-06,0.100035
0.198,-5.60284e-07,2.36034e-05,5.67436e-06,0.10004
0.2,-3.09944e-07,2.45571e-05,5.76973e-06,0.100028
0.202,-4.76837e-08,3.14713e-05,5.37634e-06,0.100031
0.204,-2.6226e-07,2.16961e-05,5.93662e-06,0.100031
0.206,-3.45707e-07,2.57492e-05,5.98431e-06,0.100035
0.208,-2.6226e-07,3.14713e-05,5.72205e-06,0.100037
0.21,-7.27177e-07,1.40667e-05,5.67436e-06,0.10003
0.212,-6.91414e-07,-4.76837e-07,5.55515e-06,0.100038
0.214,3.57628e-08,1.40667e-05,5.6386e-06,0.100038
0.216,-6.07967e-07,2.67029e-05,5.55515e-06,0.100035
0.218,-1.78814e-07,2.36034e-05,5.20945e-06,0.100041
0.22,-1.78814e-07,1.78814e-05,5.29289e-06,0.100037
0.222,-1.78814e-07,1.3113e-05,5.50747e-06,0.100031
0.224,-3.09944e-07,5.24521e-06,5.6386e-06,0.100027
0.226,-6.4373e-07,2.86102e-05,5.85318e-06,0.100032
0.228,0.0,2.67029e-05,5.67436e-06,0.100036
0.23,-4.29153e-07,1.50204e-05,6.02007e-06,0.100034
0.232,-3.45707e-07,1.5974e-05,5.45979e-06,0.100034
0.234,-7.27177e-07,1.69277e-05,5.50747e-06,0.100035
0.236,-4.76837e-07,3.05176e-05,5.6386e-06,0.100032
0.238,3.57628e-08,4.1008e-05,5.72205e-06,0.100032
0.24,-1.3113e-07,2.95639e-05,5.50747e-06,0.100037
0.242,-3.45707e-07,2.07424e-05,5.76973e-06,0.100033
0.244,-2.14577e-07,1.21593e-05,5.50747e-06,0.100033
0.246,-2.14577e-07,6.19888e-06,5.50747e-06,0.100035
0.248,-3.09944e-07,1.78814e-05,5.6386e-06,0.100032
0.25,-4.76837e-07,3.14713e-05,5.85318e-06,0.100033
0.252,-5.24521e-07,3.05176e-05,5.55515e-06,0.100035
0.254,1.66893e-07,1.78814e-05,5.42402e-06,0.100036
0.256,-4.76837e-07,5.07832e-05,5.93662e-06,0.100034
0.258,0.0,3.14713e-05,5.67436e-06,0.100033
0.26,-2.6226e-07,2.36034e-05,5.45979e-06,0.100043
0.262,-2.6226e-07,2.67029e-05,5.6386e-06,0.100035
0.264,-5.60284e-07,2.36034e-05,5.42402e-06,0.100041
0.266,-7.7486e-07,2.36034e-05,5.67436e-06,0.100034
0.268,-3.93391e-07,3.62396e-05,5.72205e-06,0.100032
0.27,-2.6226e-07,3.91006e-05,5.45979e-06,0.100033
0.272,-2.6226e-07,3.24249e-05,5.34058e-06,0.100034
0.274,-2.14577e-07,1.5974e-05,5.72205e-06,0.100034
0.276,-3.93391e-07,2.36034e-05,5.72205e-06,0.100033
0.278,-4.29153e-07,3.14713e-05,5.50747e-06,0.100037
0.28,1.19209e-07,2.57492e-05,5.6386e-06,0.100037
0.282,-5.24521e-07,3.14713e-05,5.88894e-06,0.10004
0.284,-3.45707e-07,1.97887e-05,5.76973e-06,0.100034
0.286,-3.45707e-07,1.5974e-05,5.72205e-06,0.100035
0.288,-2.6226e-07,3.62396e-05,5.55515e-06,0.100036
0.29,-1.78814e-07,4.31538e-05,5.42402e-06,0.100041
0.292,-4.76837e-07,1.88351e-05,5.85318e-06,0.100038
0.294,-5.24521e-07,1.97887e-05,5.59092e-06,0.100037
0.296,-2.14577e-07,1.97887e-05,5.85318e-06,0.100038
0.298,-3.93391e-07,2.36034e-05,5.34058e-06,0.100032
0.3,-3.45707e-07,2.07424e-05,5.72205e-06,0.100032
0.302,-3.93391e-07,1.50204e-05,5.6386e-06,0.100038
0.304,-9.53674e-08,2.07424e-05,5.72205e-06,0.10004
0.306,-2.14577e-07,4.29153e-06,5.6386e-06,0.100037
0.308,1.19209e-07,1.21593e-05,5.88894e-06,0.100035
0.31,-7.27177e-07,9.29832e-06,5.80549e-06,0.100033
0.312,-4.76837e-08,6.19888e-06,5.45979e-06,0.100038
0.314,-3.45707e-07,1.0252e-05,5.76973e-06,0.100033
0.316,-5.24521e-07,9.29832e-06,5.50747e-06,0.100032
0.318,-3.93391e-07,3.24249e-05,5.76973e-06,0.100036
0.32,-3.09944e-07,3.33786e-05,5.55515e-06,0.100031
0.322,-4.29153e-07,2.76566e-05,5.93662e-06,0.100035
0.324,-4.29153e-07,1.78814e-05,5.07832e-06,0.10004
0.326,-1.78814e-07,1.21593e-05,5.6386e-06,0.100031
0.328,-7.7486e-07,1.50204e-05,6.06775e-06,0.100034
0.33,-2.14577e-07,1.21593e-05,5.50747e-06,0.100036
0.332,-4.76837e-07,1.12057e-05,5.55515e-06,0.100034
0.334,-3.09944e-07,1.97887e-05,5.72205e-06,0.100033
0.336,8.34465e-08,1.0252e-05,5.80549e-06,0.100032
0.338,1.19209e-07,2.26498e-05,5.55515e-06,0.100034
0.34,-3.45707e-07,2.67029e-05,5.59092e-06,0.100038
0.342,-3.09944e-07,2.07424e-05,5.80549e-06,0.100036
0.344,-8.58307e-07,2.67029e-05,5.59092e-06,0.100039
0.346,3.57628e-08,4.50611e-05,5.59092e-06,0.100036
0.348,-5.24521e-07,1.0252e-05,6.02007e-06,0.100032
0.35,-3.93391e-07,3.43323e-05,5.37634e-06,0.100037
0.352,3.57628e-08,4.88758e-05,5.67436e-06,0.100036
0.354,-3.45707e-07,3.91006e-05,5.80549e-06,0.100037
0.356,0.0,2.67029e-05,5.59092e-06,0.100033
0.358,-3.93391e-07,2.45571e-05,5.59092e-06,0.10003
0.36,-3.93391e-07,2.95639e-05,5.88894e-06,0.100034
0.362,-5.24521e-07,1.69277e-05,5.67436e-06,0.100042
0.364,-4.76837e-08,3.33786e-06,5.55515e-06,0.100038
0.366,-7.27177e-07,2.16961e-05,5.76973e-06,0.100035
0.368,-5.60284e-07,3.62396e-05,5.85318e-06,0.100033
0.37,8.34465e-08,2.07424e-05,5.42402e-06,0.100039
0.372,-4.76837e-08,3.05176e-05,5.88894e-06,0.100032
0.374,-3.09944e-07,2.07424e-05,5.85318e-06,0.100036
0.376,-6.91414e-07,5.24521e-06,5.42402e-06,0.100036
0.378,-2.6226e-07,4.29153e-06,5.76973e-06,0.100033
0.38,-5.60284e-07,5.74589e-05,5.59092e-06,0.10004
0.382,-6.07967e-07,1.88351e-05,5.67436e-06,0.100035
0.384,-6.4373e-07,8.34465e-06,5.67436e-06,0.100041
0.386,-3.45707e-07,2.45571e-05,5.67436e-06,0.100036
0.388,-2.14577e-07,1.0252e-05,5.88894e-06,0.100036
0.39,-9.53674e-08,2.67029e-05,5.72205e-06,0.100039
0.392,-4.76837e-08,2.16961e-05,5.67436e-06,0.100036
0.394,-6.91414e-07,1.0252e-05,5.67436e-06,0.100033
0.396,-2.14577e-07,8.34465e-06,5.85318e-06,0.100036
0.398,-3.45707e-07,1.40667e-05,5.67436e-06,0.100035
0.4,-6.07967e-07,1.97887e-05,5.80549e-06,0.100037
0.402,-2.14577e-07,2.16961e-05,5.42402e-06,0.100035
0.404,-2.14577e-07,1.40667e-05,5.67436e-06,0.100037
0.406,-5.24521e-07,9.29832e-06,5.59092e-06,0.100038
0.408,-6.91414e-07,1.21593e-05,5.45979e-06,0.100041
0.41,-1.78814e-07,1.0252e-05,5.76973e-06,0.100036
0.412,-3.93391e-07,1.3113e-05,5.76973e-06,0.100033
0.414,-1.78814e-07,1.78814e-05,5.88894e-06,0.100036
0.416,-2.14577e-07,1.12057e-05,5.55515e-06,0.100036
0.418,-5.60284e-07,3.05176e-05,5.85318e-06,0.100035
0.42,-4.29153e-07,3.8147e-05,5.85318e-06,0.10003
0.422,1.19209e-07,3.24249e-05,5.6386e-06,0.100032
0.424,-4.76837e-07,1.5974e-05,5.80549e-06,0.100039
0.426,-5.60284e-07,9.29832e-06,5.93662e-06,0.100034
0.428,-6.4373e-07,2.16961e-05,5.03063e-06,0.100038
0.43,-4.76837e-08,1.5974e-05,5.72205e-06,0.100037
0.432,-2.6226e-07,1.50204e-05,5.85318e-06,0.100036
0.434,-7.27177e-07,2.36034e-05,5.76973e-06,0.100032
0.436,-4.76837e-08,3.24249e-05,5.45979e-06,0.100037
0.438,-3.45707e-07,1.97887e-05,5.67436e-06,0.100042
0.44,-1.3113e-07,1.40667e-05,5.85318e-06,0.100038
0.442,3.57628e-08,4.00543e-05,5.45979e-06,0.100037
0.444,-6.07967e-07,3.14713e-05,5.72205e-06,0.100036
0.446,-2.6226e-07,3.14713e-05,5.72205e-06,0.100039
0.448,-3.93391e-07,1.21593e-05,5.50747e-06,0.100035
0.45,-6.07967e-07,1.21593e-05,5.72205e-06,0.100037
0.452,-5.24521e-07,4.00543e-05,5.76973e-06,0.100037
0.454,3.57628e-08,2.26498e-05,5.55515e-06,0.100044
0.456,-1.78814e-07,1.88351e-05,5.76973e-06,0.100035
0.458,-4.29153e-07,3.43323e-05,5.37634e-06,0.100036
0.46,-5.60284e-07,1.5974e-05,5.98431e-06,0.100024
0.462,-2.6226e-07,2.45571e-05,5.67436e-06,0.100038
0.464,-3.45707e-07,1.88351e-05,5.76973e-06,0.100035
0.466,-5.60284e-07,1.3113e-05,5.67436e-06,0.100033
0.468,-1.3113e-07,1.97887e-05,5.55515e-06,0.100038
0.47,-1.78814e-07,3.43323e-05,5.67436e-06,0.100038
0.472,0.0,4.22001e-05,5.76973e-06,0.100038
0.474,-3.45707e-07,7.15256e-06,5.55515e-06,0.100034
0.476,-3.45707e-07,2.86102e-05,5.80549e-06,0.100035
0.478,-5.60284e-07,3.33786e-05,5.88894e-06,0.100034
0.48,-5.24521e-07,2.26498e-05,5.24521e-06,0.100038
0.482,-3.93391e-07,2.57492e-05,5.80549e-06,0.100033
0.484,-6.91414e-07,2.45571e-05,5.50747e-06,0.100037
0.486,-1.78814e-07,2.95639e-05,5.67436e-06,0.100042
0.488,-4.76837e-07,3.33786e-06,5.50747e-06,0.100044
0.49,8.34465e-08,2.67029e-05,5.55515e-06,0.100038
0.492,-5.24521e-07,2.45571e-05,5.76973e-06,0.100037
0.494,-1.78814e-07,6.19888e-06,5.6386e-06,0.100035
0.496,-2.14577e-07,6.19888e-06,5.59092e-06,0.100041
0.498,-3.45707e-07,3.33786e-06,5.67436e-06,0.100034
0.5,-3.93391e-07,7.15256e-06,5.67436e-06,0.100037
0.502,-4.29153e-07,2.57492e-05,5.55515e-06,0.100033
0.504,-5.24521e-07,3.14713e-05,5.76973e-06,0.100036
0.506,-3.45707e-07,1.50204e-05,5.45979e-06,0.100036
0.508,-3.09944e-07,3.43323e-05,5.76973e-06,0.10003
0.51,-2.14577e-07,-1.43051e-06,5.59092e-06,0.100038
0.512,-4.29153e-07,1.0252e-05,5.67436e-06,0.100039
0.514,-4.76837e-07,2.36034e-05,5.37634e-06,0.100036
0.516,-4.76837e-07,1.0252e-05,5.72205e-06,0.100039
0.518,-3.45707e-07,1.97887e-05,6.10352e-06,0.100033
0.52,-1.3113e-07,1.69277e-05,5.37634e-06,0.100036
0.522,-4.76837e-08,3.33786e-06,5.80549e-06,0.100034
0.524,-9.53674e-08,2.07424e-05,5.67436e-06,0.100037
0.526,-5.24521e-07,6.19888e-06,5.72205e-06,0.100037
0.528,-3.93391e-07,1.88351e-05,5.55515e-06,0.100035
0.53,-4.76837e-07,3.14713e-05,5.76973e-06,0.100034
0.532,-6.91414e-07,2.57492e-05,5.55515e-06,0.100037
0.534,-6.07967e-07,2.45571e-05,5.67436e-06,0.100035
0.536,-2.6226e-07,1.97887e-05,5.45979e-06,0.100036
0.538,8.34465e-08,3.52859e-05,5.45979e-06,0.10004
0.54,-3.45707e-07,3.52859e-05,5.72205e-06,0.100039
0.542,3.33786e-07,3.8147e-05,5.37634e-06,0.10004
0.544,-3.45707e-07,3.14713e-05,5.93662e-06,0.100036
0.546,-1.3113e-07,6.19888e-06,5.45979e-06,0.100038
0.548,-3.93391e-07,1.69277e-05,5.59092e-06,0.100041
0.55,-6.91414e-07,2.16961e-05,5.85318e-06,0.100036
0.552,-4.76837e-08,4.1008e-05,5.50747e-06,0.10004
0.554,-2.6226e-07,4.00543e-05,5.55515e-06,0.100038
0.556,-2.6226e-07,1.78814e-05,5.50747e-06,0.100046
0.558,-3.93391e-07,2.45571e-05,5.50747e-06,0.100041
0.56,-4.76837e-07,1.3113e-05,5.50747e-06,0.100035
0.562,-1.78814e-07,2.45571e-05,5.72205e-06,0.100035
0.564,-4.29153e-07,4.1008e-05,5.76973e-06,0.100036
0.566,-6.07967e-07,2.36034e-05,5.34058e-06,0.100044
0.568,-1.78814e-07,2.95639e-05,5.67436e-06,0.100035
0.57,-9.53674e-08,4.00543e-05,6.06775e-06,0.100037
0.572,-3.09944e-07,2.16961e-05,5.37634e-06,0.100034
0.574,8.34465e-08,2.67029e-05,5.55515e-06,0.100038
0.576,-5.24521e-07,3.33786e-05,5.72205e-06,0.100041
0.578,-3.45707e-07,2.07424e-05,5.72205e-06,0.100033
0.58,-3.45707e-07,2.36034e-05,5.6386e-06,0.100032
0.582,-9.53674e-08,2.26498e-05,5.67436e-06,0.100034
0.584,-5.60284e-07,7.15256e-06,5.59092e-06,0.100038
0.586,-2.14577e-07,1.78814e-05,5.67436e-06,0.10004
0.588,-3.93391e-07,8.34465e-06,5.6386e-06,0.100037
0.59,0.0,2.26498e-05,5.76973e-06,0.100032
0.592,-2.6226e-07,2.26498e-05,5.6386e-06,0.100035
0.594,-4.29153e-07,1.40667e-05,5.45979e-06,0.100039
0.596,-2.6226e-07,1.97887e-05,5.80549e-06,0.100033
0.598,-3.09944e-07,1.43051e-06,5.45979e-06,0.100034
0.6,-4.29153e-07,2.26498e-05,5.55515e-06,0.100042
0.602,-2.6226e-07,4.1008e-05,5.6386e-06,0.100036
0.604,-9.53674e-08,2.36034e-05,5.76973e-06,0.100037
0.606,-7.7486e-07,3.62396e-05,5.50747e-06,0.100036
0.608,-3.93391e-07,1.21593e-05,5.72205e-06,0.100037
0.61,-7.27177e-07,9.29832e-06,5.55515e-06,0.100042
0.612,-4.29153e-07,1.3113e-05,5.67436e-06,0.100034
0.614,0.0,1.5974e-05,5.50747e-06,0.100036
0.616,-9.05991e-07,2.26498e-05,5.80549e-06,0.100035
0.618,-1.78814e-07,3.33786e-06,5.6386e-06,0.100035
0.62,1.19209e-07,2.57492e-05,5.59092e-06,0.100037
0.622,-2.6226e-07,2.26498e-05,5.88894e-06,0.100035
0.624,-4.29153e-07,2.45571e-05,5.85318e-06,0.100036
0.626,-4.29153e-07,3.24249e-05,5.88894e-06,0.100035
0.628,-2.14577e-07,9.29832e-06,5.50747e-06,0.100037
0.63,-3.45707e-07,1.5974e-05,5.42402e-06,0.10004
0.632,-1.78814e-07,2.95639e-05,5.37634e-06,0.100039
0.634,-4.76837e-07,3.24249e-05,5.80549e-06,0.100031
0.636,-2.6226e-07,3.14713e-05,5.37634e-06,0.100038
0.638,-3.09944e-07,1.12057e-05,5.24521e-06,0.100037
0.64,2.14577e-07,3.14713e-05,5.76973e-06,0.100038
0.642,-5.60284e-07,2.16961e-05,5.76973e-06,0.100032
0.644,-4.29153e-07,2.95639e-05,5.59092e-06,0.100033
0.646,-1.3113e-07,3.14713e-05,5.50747e-06,0.100033
0.648,-3.45707e-07,2.45571e-05,5.59092e-06,0.100037
0.65,-2.14577e-07,1.88351e-05,5.67436e-06,0.100037
0.652,-5.60284e-07,4.31538e-05,5.59092e-06,0.100034
0.654,-2.6226e-07,3.52859e-05,5.88894e-06,0.100034
0.656,8.34465e-08,3.91006e-05,5.93662e-06,0.100038
0.658,-4.76837e-08,2.76566e-05,5.76973e-06,0.100035
0.66,-5.60284e-07,2.26498e-05,5.76973e-06,0.100037
0.662,-6.91414e-07,3.14713e-05,5.76973e-06,0.100035
0.664,-3.09944e-07,3.71933e-05,5.34058e-06,0.100032
0.666,-5.24521e-07,1.69277e-05,5.45979e-06,0.100035
0.668,-2.6226e-07,3.52859e-05,5.72205e-06,0.100033
0.67,-4.29153e-07,1.21593e-05,5.42402e-06,0.100037
0.672,-1.3113e-07,2.45571e-05,5.42402e-06,0.100038
0.674,0.0,3.62396e-05,5.67436e-06,0.10003
0.676,-6.4373e-07,2.26498e-05,5.72205e-06,0.100033
0.678,-3.45707e-07,1.69277e-05,5.6386e-06,0.100035
0.68,-1.3113e-07,2.57492e-05,5.98431e-06,0.100034
0.682,-5.60284e-07,3.33786e-05,5.72205e-06,0.100032
0.684,-5.24521e-07,7.15256e-06,5.59092e-06,0.100034
0.686,-3.45707e-07,3.43323e-05,5.6386e-06,0.100036
0.688,-6.91414e-07,2.45571e-05,5.88894e-06,0.100036
0.69,-2.14577e-07,1.50204e-05,5.20945e-06,0.100032
0.692,-6.07967e-07,1.12057e-05,5.67436e-06,0.100034
0.694,-5.60284e-07,1.97887e-05,5.55515e-06,0.100035
0.696,-3.45707e-07,1.88351e-05,5.59092e-06,0.100037
0.698,-3.09944e-07,-9.29832e-06,5.50747e-06,0.100032
0.7,-4.76837e-07,-4.29153e-06,5.59092e-06,0.100037
0.702,-2.14577e-07,2.95639e-05,5.59092e-06,0.100039
0.704,-9.53674e-08,1.12057e-05,5.76973e-06,0.100036
0.706,-3.45707e-07,2.45571e-05,5.67436e-06,0.100039
0.708,-1.78814e-07,2.45571e-05,5.6386e-06,0.100037
0.71,-7.7486e-07,4.76837e-07,5.76973e-06,0.100031
0.712,0.0,7.15256e-06,5.67436e-06,0.100035
0.714,-8.58307e-07,3.52859e-05,5.85318e-06,0.100035
0.716,-2.6226e-07,1.12057e-05,5.29289e-06,0.100038
0.718,-3.93391e-07,2.76566e-05,5.50747e-06,0.100037
0.72,-1.3113e-07,3.91006e-05,5.55515e-06,0.100041
0.722,-9.53674e-08,2.36034e-05,5.59092e-06,0.100031
0.724,-4.76837e-08,3.43323e-05,5.50747e-06,0.100037
0.726,-1.78814e-07,3.14713e-05,5.6386e-06,0.100036
0.728,-4.76837e-07,1.21593e-05,5.67436e-06,0.100038
0.73,-3.09944e-07,7.15256e-06,5.6386e-06,0.100036
0.732,0.0,4.76837e-07,5.85318e-06,0.100036
0.734,-5.24521e-07,1.88351e-05,5.59092e-06,0.100037
0.736,-4.76837e-08,3.62396e-05,5.6386e-06,0.100038
0.738,-1.3113e-07,8.34465e-06,5.6386e-06,0.10004
0.74,-8.22544e-07,3.43323e-05,5.85318e-06,0.100037
0.742,-2.14577e-07,3.05176e-05,5.07832e-06,0.100036
0.744,-5.60284e-07,3.24249e-05,5.76973e-06,0.100037
0.746,-9.53674e-08,3.14713e-05,5.6386e-06,0.10003
0.748,-1.78814e-07,2.07424e-05,5.6386e-06,0.10003
0.75,-5.24521e-07,2.07424e-05,5.6386e-06,0.100036
0.752,-4.76837e-08,1.88351e-05,5.67436e-06,0.100031
0.754,-3.45707e-07,2.76566e-05,6.1512e-06,0.100033
0.756,-1.3113e-07,2.57492e-05,5.59092e-06,0.100032
0.758,-4.29153e-07,2.26498e-05,5.6386e-06,0.100036
0.76,-5.24521e-07,1.78814e-05,5.80549e-06,0.100042
0.762,-2.14577e-07,3.33786e-06,5.6386e-06,0.100041
0.764,-3.93391e-07,3.43323e-05,5.76973e-06,0.100034
0.766,-7.7486e-07,1.97887e-05,5.59092e-06,0.100032
0.768,-5.24521e-07,2.86102e-05,5.55515e-06,0.100033
0.77,-3.45707e-07,2.07424e-05,5.72205e-06,0.100037
0.772,-4.76837e-08,9.29832e-06,5.6386e-06,0.10004
0.774,-3.09944e-07,3.33786e-05,5.76973e-06,0.100036
0.776,-3.93391e-07,3.05176e-05,5.55515e-06,0.100034
0.778,1.19209e-07,3.33786e-06,5.55515e-06,0.100033
0.78,-4.29153e-07,1.50204e-05,5.55515e-06,0.100033
0.782,-3.45707e-07,1.21593e-05,5.6386e-06,0.100033
0.784,-7.7486e-07,3.05176e-05,5.6386e-06,0.100042
0.786,-5.24521e-07,3.91006e-05,5.76973e-06,0.100039
0.788,8.34465e-08,9.29832e-06,5.59092e-06,0.100035
0.79,-3.45707e-07,1.12057e-05,5.55515e-06,0.100045
0.792,-3.09944e-07,3.33786e-06,5.80549e-06,0.100036
0.794,-8.22544e-07,9.29832e-06,5.03063e-06,0.100036
0.796,-3.45707e-07,1.88351e-05,5.59092e-06,0.100036
0.798,-2.14577e-07,5.24521e-06,5.59092e-06,0.100036
0.8,-7.27177e-07,-7.15256e-06,5.80549e-06,0.100031
0.802,-4.76837e-08,1.43051e-06,5.42402e-06,0.100035
0.804,-3.45707e-07,2.45571e-05,5.76973e-06,0.100034
0.806,-4.76837e-08,3.52859e-05,5.98431e-06,0.100034
0.808,-3.09944e-07,1.69277e-05,5.50747e-06,0.100029
0.81,-4.76837e-07,6.19888e-06,5.72205e-06,0.100036
0.812,-5.60284e-07,1.50204e-05,5.45979e-06,0.10003
0.814,-1.3113e-07,1.5974e-05,5.59092e-06,0.100032
0.816,-6.07967e-07,2.16961e-05,5.67436e-06,0.100036
0.818,-4.76837e-07,2.57492e-05,5.45979e-06,0.100038
0.82,-4.76837e-07,1.40667e-05,5.6386e-06,0.100035
