Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
1.8,3.55244e-06,3.45707e-06,3.44515e-06,3.45707e-06,3.33786e-06,3.31402e-06,3.49283e-06,3.57628e-06
1.84,3.56436e-06,3.48091e-06,3.43323e-06,3.45707e-06,3.3617e-06,3.31402e-06,3.48091e-06,3.56436e-06
1.88,3.55244e-06,3.50475e-06,3.43323e-06,3.46899e-06,3.32594e-06,3.31402e-06,3.49283e-06,3.54052e-06
1.92,3.56436e-06,3.46899e-06,3.40939e-06,3.48091e-06,3.34978e-06,3.3021e-06,3.48091e-06,3.5882e-06
1.96,3.5882e-06,3.50475e-06,3.42131e-06,3.48091e-06,3.33786e-06,3.31402e-06,3.46899e-06,3.56436e-06
2.0,3.54052e-06,3.46899e-06,3.42131e-06,3.48091e-06,3.37362e-06,3.26633e-06,3.48091e-06,3.60012e-06
2.04,3.51667e-06,3.44515e-06,3.45707e-06,3.48091e-06,3.3617e-06,3.29018e-06,3.48091e-06,3.61204e-06
2.08,3.56436e-06,3.48091e-06,3.43323e-06,3.48091e-06,3.34978e-06,3.32594e-06,3.51667e-06,3.57628e-06
2.12,3.56436e-06,3.48091e-06,3.46899e-06,3.46899e-06,3.38554e-06,3.29018e-06,3.48091e-06,3.55244e-06
2.16,3.55244e-06,3.50475e-06,3.44515e-06,3.46899e-06,3.3617e-06,3.31402e-06,3.48091e-06,3.57628e-06
2.2,3.5286e-06,3.48091e-06,3.42131e-06,3.45707e-06,3.31402e-06,3.3021e-06,3.48091e-06,3.55244e-06
2.24,3.5286e-06,3.46899e-06,3.42131e-06,3.44515e-06,3.3617e-06,3.33786e-06,3.46899e-06,3.54052e-06
2.28,3.5286e-06,3.44515e-06,3.42131e-06,3.45707e-06,3.34978e-06,3.27826e-06,3.42131e-06,3.56436e-06
2.32,3.57628e-06,3.44515e-06,3.42131e-06,3.45707e-06,3.37362e-06,3.32594e-06,3.45707e-06,3.57628e-06
2.36,3.54052e-06,3.46899e-06,3.46899e-06,3.43323e-06,3.3617e-06,3.31402e-06,3.46899e-06,3.51667e-06
2.4,3.57628e-06,3.44515e-06,3.46899e-06,3.45707e-06,3.38554e-06,3.34978e-06,3.46899e-06,3.55244e-06
2.44,3.56436e-06,3.48091e-06,3.46899e-06,3.40939e-06,3.37362e-06,3.32594e-06,3.49283e-06,3.55244e-06
