Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
0.0,3.00407e-06,2.96831e-06,3.02792e-06,3.02792e-06,3.05176e-06,3.09944e-06,3.12328e-06,3.3617e-06
0.100001,2.99215e-06,2.95639e-06,3.02792e-06,3.00407e-06,3.02792e-06,3.06368e-06,3.12328e-06,3.3021e-06
0.200002,3.03984e-06,3.00407e-06,3.05176e-06,3.06368e-06,3.02792e-06,3.08752e-06,3.1352e-06,3.34978e-06
0.300003,3.03984e-06,3.02792e-06,3.03984e-06,3.0756e-06,3.03984e-06,3.05176e-06,3.15905e-06,3.33786e-06
0.400004,3.03984e-06,3.02792e-06,3.016e-06,3.06368e-06,3.08752e-06,3.08752e-06,3.18289e-06,3.31402e-06
0.500005,3.09944e-06,3.016e-06,3.0756e-06,3.0756e-06,3.05176e-06,3.12328e-06,3.17097e-06,3.32594e-06
0.600006,3.05176e-06,3.02792e-06,3.016e-06,3.06368e-06,3.06368e-06,3.11136e-06,3.17097e-06,3.34978e-06
0.700007,3.05176e-06,3.02792e-06,3.00407e-06,3.09944e-06,3.06368e-06,3.12328e-06,3.18289e-06,3.32594e-06
0.800008,3.05176e-06,3.02792e-06,3.05176e-06,3.0756e-06,3.0756e-06,3.08752e-06,3.14713e-06,3.31402e-06
0.900009,3.02792e-06,2.99215e-06,3.03984e-06,3.08752e-06,3.06368e-06,3.08752e-06,3.15905e-06,3.3617e-06
1.00001,3.00407e-06,2.99215e-06,3.0756e-06,3.09944e-06,3.09944e-06,3.06368e-06,3.17097e-06,3.34978e-06
1.10001,3.00407e-06,2.98023e-06,3.0756e-06,3.09944e-06,3.0756e-06,3.06368e-06,3.17097e-06,3.39746e-06
1.20001,3.02792e-06,2.98023e-06,3.05176e-06,3.15905e-06,3.0756e-06,3.0756e-06,3.1352e-06,3.34978e-06
1.30001,3.03984e-06,2.98023e-06,3.06368e-06,3.12328e-06,3.08752e-06,3.06368e-06,3.1352e-06,3.3617e-06
