Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
0.0,2.21729e-06,2.15769e-06,2.22921e-06,2.21729e-06,2.18153e-06,2.37226e-06,2.64645e-06,2.90871e-06
0.04,2.09808e-06,2.0504e-06,2.12193e-06,2.14577e-06,2.11e-06,2.31266e-06,2.53916e-06,2.81334e-06
0.08,2.11e-06,2.11e-06,2.13385e-06,2.11e-06,2.07424e-06,2.25306e-06,2.51532e-06,2.7895e-06
0.12,2.11e-06,2.12193e-06,2.16961e-06,2.14577e-06,2.08616e-06,2.31266e-06,2.51532e-06,2.80142e-06
0.16,2.15769e-06,2.09808e-06,2.14577e-06,2.16961e-06,2.08616e-06,2.25306e-06,2.52724e-06,2.80142e-06
0.2,2.15769e-06,2.13385e-06,2.14577e-06,2.12193e-06,2.0504e-06,2.25306e-06,2.52724e-06,2.80142e-06
0.24,2.13385e-06,2.12193e-06,2.12193e-06,2.08616e-06,2.07424e-06,2.25306e-06,2.51532e-06,2.76566e-06
0.28,2.11e-06,2.11e-06,2.13385e-06,2.12193e-06,2.07424e-06,2.2769e-06,2.51532e-06,2.77758e-06
0.32,2.09808e-06,2.13385e-06,2.12193e-06,2.08616e-06,2.07424e-06,2.26498e-06,2.55108e-06,2.83718e-06
0.36,2.13385e-06,2.13385e-06,2.12193e-06,2.08616e-06,2.06232e-06,2.31266e-06,2.52724e-06,2.88486e-06
0.4,2.13385e-06,2.12193e-06,2.11e-06,2.11e-06,2.08616e-06,2.30074e-06,2.55108e-06,2.8491e-06
0.44,2.14577e-06,2.11e-06,2.12193e-06,2.08616e-06,2.13385e-06,2.2769e-06,2.52724e-06,2.80142e-06
0.48,2.16961e-06,2.06232e-06,2.09808e-06,2.19345e-06,2.09808e-06,2.2769e-06,2.57492e-06,2.80142e-06
0.52,2.13385e-06,2.12193e-06,2.11e-06,2.13385e-06,2.09808e-06,2.32458e-06,2.52724e-06,2.83718e-06
0.56,2.16961e-06,2.08616e-06,2.11e-06,2.13385e-06,2.08616e-06,2.32458e-06,2.57492e-06,2.7895e-06
0.6,2.15769e-06,2.13385e-06,2.16961e-06,2.13385e-06,2.08616e-06,2.2769e-06,2.6226e-06,2.80142e-06
0.64,2.15769e-06,2.12193e-06,2.12193e-06,2.18153e-06,2.11e-06,2.36034e-06,2.58684e-06,2.7895e-06
