Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
0.0,6.84261e-06,6.83069e-06,6.78301e-06,6.79493e-06,6.85453e-06,6.92606e-06,7.02143e-06,7.4029e-06
0.100001,6.77109e-06,6.81877e-06,6.78301e-06,6.75917e-06,6.87838e-06,6.87838e-06,6.98566e-06,7.4029e-06
0.200002,6.81877e-06,6.79493e-06,6.81877e-06,6.75917e-06,6.86646e-06,6.87838e-06,6.98566e-06,7.43866e-06
0.300003,6.85453e-06,6.83069e-06,6.81877e-06,6.79493e-06,6.8903e-06,6.90222e-06,7.04527e-06,7.4625e-06
0.400004,6.84261e-06,6.85453e-06,6.81877e-06,6.80685e-06,6.87838e-06,6.8903e-06,7.04527e-06,7.45058e-06
0.500005,6.83069e-06,6.83069e-06,6.81877e-06,6.80685e-06,6.86646e-06,6.90222e-06,7.03335e-06,7.48634e-06
0.600006,6.80685e-06,6.83069e-06,6.84261e-06,6.77109e-06,6.87838e-06,6.91414e-06,7.05719e-06,7.51019e-06
0.700007,6.83069e-06,6.85453e-06,6.85453e-06,6.80685e-06,6.91414e-06,6.9499e-06,7.03335e-06,7.53403e-06
0.800008,6.80685e-06,6.83069e-06,6.83069e-06,6.80685e-06,6.90222e-06,6.90222e-06,7.09295e-06,7.52211e-06
0.900009,6.84261e-06,6.86646e-06,6.81877e-06,6.80685e-06,6.8903e-06,6.87838e-06,7.09295e-06,7.48634e-06
1.00001,6.86646e-06,6.84261e-06,6.83069e-06,6.81877e-06,6.86646e-06,6.8903e-06,7.11679e-06,7.51019e-06
1.10001,6.8903e-06,6.86646e-06,6.83069e-06,6.83069e-06,6.84261e-06,6.90222e-06,7.10487e-06,7.53403e-06
1.20001,6.87838e-06,6.87838e-06,6.85453e-06,6.83069e-06,6.87838e-06,6.93798e-06,7.09295e-06,7.52211e-06
1.30001,6.85453e-06,6.86646e-06,6.87838e-06,6.85453e-06,6.90222e-06,6.90222e-06,7.12872e-06,7.52211e-06
1.40001,6.86646e-06,6.84261e-06,6.8903e-06,6.84261e-06,6.8903e-06,6.9499e-06,7.15256e-06,7.52211e-06
1.50001,6.86646e-06,6.87838e-06,6.8903e-06,6.81877e-06,6.87838e-06,6.91414e-06,7.11679e-06,7.48634e-06
1.60002,6.85453e-06,6.85453e-06,6.90222e-06,6.83069e-06,6.86646e-06,6.91414e-06,7.11679e-06,7.51019e-06
1.70002,6.83069e-06,6.84261e-06,6.8903e-06,6.86646e-06,6.87838e-06,6.90222e-06,7.12872e-06,7.52211e-06
1.80002,6.86646e-06,6.85453e-06,6.87838e-06,6.87838e-06,6.90222e-06,6.92606e-06,7.09295e-06,7.52211e-06
1.90002,6.85453e-06,6.87838e-06,6.84261e-06,6.86646e-06,6.91414e-06,6.92606e-06,7.10487e-06,7.51019e-06
2.00002,6.87838e-06,6.84261e-06,6.85453e-06,6.86646e-06,6.93798e-06,6.92606e-06,7.10487e-06,7.52211e-06
2.10002,6.90222e-06,6.84261e-06,6.83069e-06,6.85453e-06,6.8903e-06,6.93798e-06,7.09295e-06,7.51019e-06
2.20002,6.86646e-06,6.85453e-06,6.81877e-06,6.90222e-06,6.90222e-06,6.92606e-06,7.12872e-06,7.54595e-06
2.30002,6.8903e-06,6.87838e-06,6.81877e-06,6.86646e-06,6.8903e-06,6.96182e-06,7.12872e-06,7.51019e-06
