Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
0.0,1.79529e-05,1.78456e-05,1.78576e-05,1.77741e-05,1.76787e-05
0.100001,1.74284e-05,1.7345e-05,1.73688e-05,1.72496e-05,1.71781e-05
0.200002,1.74046e-05,1.72973e-05,1.7333e-05,1.719e-05,1.71185e-05
0.300003,1.73688e-05,1.72496e-05,1.73211e-05,1.71423e-05,1.71065e-05
0.400004,1.7345e-05,1.72615e-05,1.72853e-05,1.71661e-05,1.71185e-05
0.500005,1.73688e-05,1.72615e-05,1.72734e-05,1.71304e-05,1.70946e-05
0.600006,1.73926e-05,1.72496e-05,1.73092e-05,1.71185e-05,1.70946e-05
0.700007,1.74165e-05,1.72734e-05,1.72973e-05,1.71423e-05,1.71304e-05
0.800008,1.74284e-05,1.73092e-05,1.72853e-05,1.71661e-05,1.71185e-05
0.900009,1.74284e-05,1.72973e-05,1.72853e-05,1.71661e-05,1.70946e-05
1.00001,1.74284e-05,1.73092e-05,1.72973e-05,1.71423e-05,1.71185e-05
1.10001,1.74522e-05,1.73569e-05,1.73211e-05,1.72138e-05,1.71542e-05
1.20001,1.74165e-05,1.73688e-05,1.73569e-05,1.72019e-05,1.71542e-05
1.30001,1.74284e-05,1.7333e-05,1.73569e-05,1.72138e-05,1.72138e-05
1.40001,1.74403e-05,1.7333e-05,1.73807e-05,1.72138e-05,1.719e-05
1.50001,1.74642e-05,1.7333e-05,1.73926e-05,1.719e-05,1.719e-05
1.60002,1.74403e-05,1.73569e-05,1.73569e-05,1.72377e-05,1.719e-05
1.70002,1.74403e-05,1.73569e-05,1.73926e-05,1.72377e-05,1.72377e-05
1.80002,1.74999e-05,1.73807e-05,1.73926e-05,1.72734e-05,1.72377e-05
1.90002,1.74284e-05,1.74046e-05,1.73807e-05,1.72853e-05,1.72615e-05
2.00002,1.74642e-05,1.74165e-05,1.74046e-05,1.72853e-05,1.72377e-05
2.10002,1.74761e-05,1.74522e-05,1.74165e-05,1.72853e-05,1.72496e-05
2.20002,1.75238e-05,1.74999e-05,1.74284e-05,1.72853e-05,1.72377e-05
2.30002,1.74999e-05,1.74642e-05,1.74522e-05,1.73211e-05,1.72257e-05
2.40002,1.75476e-05,1.74284e-05,1.74165e-05,1.7333e-05,1.72734e-05
2.50002,1.75595e-05,1.74284e-05,1.74165e-05,1.7333e-05,1.72615e-05
2.60003,1.75238e-05,1.74522e-05,1.74522e-05,1.73092e-05,1.72853e-05
2.70003,1.75238e-05,1.74642e-05,1.74761e-05,1.7333e-05,1.72973e-05
2.80003,1.75476e-05,1.74999e-05,1.74403e-05,1.7333e-05,1.73211e-05
2.90003,1.75476e-05,1.74999e-05,1.74761e-05,1.7333e-05,1.72973e-05
3.00003,1.75595e-05,1.7488e-05,1.7488e-05,1.73211e-05,1.73211e-05
3.10003,1.75953e-05,1.74761e-05,1.74642e-05,1.7333e-05,1.72734e-05
3.20003,1.76191e-05,1.74761e-05,1.7488e-05,1.7345e-05,1.72853e-05
3.30003,1.75953e-05,1.74761e-05,1.74999e-05,1.73092e-05,1.72853e-05
3.40003,1.75834e-05,1.74999e-05,1.75118e-05,1.7333e-05,1.73211e-05
3.50004,1.76072e-05,1.75238e-05,1.75118e-05,1.7345e-05,1.72615e-05
3.60004,1.76072e-05,1.75715e-05,1.74761e-05,1.73092e-05,1.72973e-05
3.70004,1.76072e-05,1.75595e-05,1.74642e-05,1.73569e-05,1.72734e-05
3.80004,1.75953e-05,1.75357e-05,1.74999e-05,1.73688e-05,1.72973e-05
3.90004,1.76072e-05,1.75595e-05,1.75595e-05,1.73926e-05,1.72973e-05
4.00004,1.76311e-05,1.75595e-05,1.75118e-05,1.74165e-05,1.7333e-05
4.10004,1.76311e-05,1.75357e-05,1.75476e-05,1.74165e-05,1.7333e-05
4.20004,1.76549e-05,1.75595e-05,1.75715e-05,1.73926e-05,1.73211e-05
4.30004,1.7643e-05,1.75476e-05,1.75595e-05,1.74165e-05,1.73569e-05
4.40004,1.7643e-05,1.75238e-05,1.75715e-05,1.74165e-05,1.7345e-05
4.50005,1.7643e-05,1.75238e-05,1.75715e-05,1.74284e-05,1.72973e-05
4.60005,1.76549e-05,1.75595e-05,1.75715e-05,1.73926e-05,1.73569e-05
4.70005,1.76787e-05,1.75357e-05,1.75476e-05,1.74403e-05,1.7333e-05
4.80005,1.76549e-05,1.75476e-05,1.75834e-05,1.74284e-05,1.73211e-05
4.90005,1.76787e-05,1.75595e-05,1.75595e-05,1.74403e-05,1.7333e-05
5.00005,1.76787e-05,1.75834e-05,1.75595e-05,1.74284e-05,1.7345e-05
5.10005,1.7643e-05,1.76191e-05,1.75357e-05,1.74761e-05,1.73092e-05
5.20005,1.76787e-05,1.76191e-05,1.75715e-05,1.74761e-05,1.7333e-05
5.30005,1.77026e-05,1.75834e-05,1.75953e-05,1.7488e-05,1.7333e-05
5.40005,1.76787e-05,1.75834e-05,1.76072e-05,1.74642e-05,1.73569e-05
5.50005,1.76668e-05,1.75834e-05,1.75834e-05,1.74761e-05,1.7333e-05
5.60006,1.76668e-05,1.75953e-05,1.75953e-05,1.7488e-05,1.73211e-05
5.70006,1.76668e-05,1.76072e-05,1.76191e-05,1.7488e-05,1.73211e-05
5.80006,1.76668e-05,1.7643e-05,1.76191e-05,1.74642e-05,1.73688e-05
5.90006,1.76787e-05,1.7643e-05,1.75953e-05,1.74522e-05,1.74046e-05
6.00006,1.76787e-05,1.76311e-05,1.7643e-05,1.74761e-05,1.73926e-05
6.10006,1.77026e-05,1.76311e-05,1.76072e-05,1.74522e-05,1.73807e-05
6.20006,1.76787e-05,1.7643e-05,1.76072e-05,1.74642e-05,1.73807e-05
6.30006,1.76907e-05,1.7643e-05,1.7643e-05,1.74642e-05,1.73807e-05
6.40006,1.77503e-05,1.76311e-05,1.76191e-05,1.74403e-05,1.73807e-05
6.50006,1.77503e-05,1.76191e-05,1.76191e-05,1.74403e-05,1.73807e-05
6.60007,1.77145e-05,1.7643e-05,1.75834e-05,1.74642e-05,1.74046e-05
6.70007,1.76907e-05,1.7643e-05,1.76072e-05,1.74403e-05,1.74165e-05
6.80007,1.76907e-05,1.76549e-05,1.75953e-05,1.74522e-05,1.74046e-05
6.90007,1.76787e-05,1.76549e-05,1.76191e-05,1.74642e-05,1.73569e-05
7.00007,1.76668e-05,1.77264e-05,1.75715e-05,1.74761e-05,1.73926e-05
7.10007,1.76907e-05,1.76787e-05,1.75834e-05,1.74403e-05,1.74046e-05
7.20007,1.77026e-05,1.7643e-05,1.75834e-05,1.74642e-05,1.74046e-05
7.30007,1.76549e-05,1.76668e-05,1.76311e-05,1.74403e-05,1.74165e-05
7.40007,1.76787e-05,1.76668e-05,1.76311e-05,1.74403e-05,1.74046e-05
7.50007,1.77264e-05,1.76787e-05,1.7643e-05,1.74642e-05,1.74165e-05
7.60008,1.76907e-05,1.76787e-05,1.76668e-05,1.74761e-05,1.74165e-05
7.70008,1.77503e-05,1.76668e-05,1.77145e-05,1.7488e-05,1.74403e-05
7.80008,1.77741e-05,1.76787e-05,1.77145e-05,1.75118e-05,1.74642e-05
7.90008,1.77383e-05,1.76787e-05,1.76668e-05,1.74761e-05,1.74403e-05
8.00008,1.77383e-05,1.76907e-05,1.76907e-05,1.74642e-05,1.74165e-05
8.10008,1.77026e-05,1.76907e-05,1.76787e-05,1.74999e-05,1.74046e-05
8.20008,1.77145e-05,1.77026e-05,1.76907e-05,1.74761e-05,1.74284e-05
8.30008,1.77503e-05,1.77145e-05,1.77026e-05,1.7488e-05,1.73926e-05
8.40008,1.77503e-05,1.77145e-05,1.76907e-05,1.74642e-05,1.73688e-05
8.50009,1.7786e-05,1.77026e-05,1.77026e-05,1.74761e-05,1.73807e-05
8.60009,1.7786e-05,1.77145e-05,1.76787e-05,1.74522e-05,1.74165e-05
8.70009,1.77503e-05,1.77145e-05,1.77026e-05,1.74642e-05,1.74284e-05
8.80009,1.77979e-05,1.77026e-05,1.76787e-05,1.74999e-05,1.73926e-05
8.90009,1.77741e-05,1.77145e-05,1.76787e-05,1.74999e-05,1.74284e-05
9.00009,1.77622e-05,1.77383e-05,1.76668e-05,1.75238e-05,1.74284e-05
9.10009,1.77741e-05,1.76907e-05,1.76907e-05,1.75118e-05,1.74046e-05
9.20009,1.77741e-05,1.77026e-05,1.77026e-05,1.75118e-05,1.74046e-05
9.30009,1.78218e-05,1.77145e-05,1.76907e-05,1.75118e-05,1.74165e-05
9.40009,1.77741e-05,1.77145e-05,1.77264e-05,1.75238e-05,1.74165e-05
9.50009,1.78099e-05,1.77383e-05,1.77264e-05,1.75118e-05,1.74522e-05
9.6001,1.7786e-05,1.77264e-05,1.77503e-05,1.75238e-05,1.73807e-05
9.7001,1.77622e-05,1.77383e-05,1.77026e-05,1.75476e-05,1.74284e-05
9.8001,1.77622e-05,1.77264e-05,1.77145e-05,1.75357e-05,1.74284e-05
9.9001,1.77622e-05,1.77264e-05,1.77264e-05,1.75595e-05,1.73926e-05
10.0001,1.77979e-05,1.77383e-05,1.77503e-05,1.75715e-05,1.73688e-05
10.1001,1.7786e-05,1.77264e-05,1.77264e-05,1.75595e-05,1.73926e-05
10.2001,1.77741e-05,1.77145e-05,1.77145e-05,1.75357e-05,1.74165e-05
10.3001,1.78099e-05,1.77503e-05,1.77026e-05,1.75476e-05,1.74284e-05
10.4001,1.78099e-05,1.77264e-05,1.77145e-05,1.75715e-05,1.74284e-05
10.5001,1.77979e-05,1.77503e-05,1.77026e-05,1.75715e-05,1.74403e-05
10.6001,1.78099e-05,1.77264e-05,1.77264e-05,1.75834e-05,1.74046e-05
10.7001,1.78099e-05,1.77741e-05,1.77264e-05,1.75834e-05,1.74284e-05
10.8001,1.78337e-05,1.77503e-05,1.77264e-05,1.75834e-05,1.74284e-05
10.9001,1.78337e-05,1.77622e-05,1.77145e-05,1.76072e-05,1.73926e-05
11.0001,1.7786e-05,1.77383e-05,1.77026e-05,1.76191e-05,1.73926e-05
11.1001,1.77979e-05,1.77264e-05,1.77145e-05,1.76311e-05,1.74046e-05
11.2001,1.78099e-05,1.77741e-05,1.77383e-05,1.75715e-05,1.74165e-05
11.3001,1.77979e-05,1.77383e-05,1.77264e-05,1.76072e-05,1.74761e-05
11.4001,1.78099e-05,1.77741e-05,1.77026e-05,1.76072e-05,1.74522e-05
11.5001,1.7786e-05,1.77741e-05,1.77145e-05,1.76191e-05,1.74761e-05
11.6001,1.78099e-05,1.77383e-05,1.77503e-05,1.76191e-05,1.74403e-05
11.7001,1.78218e-05,1.77503e-05,1.77264e-05,1.76311e-05,1.74642e-05
11.8001,1.78337e-05,1.77979e-05,1.77145e-05,1.76191e-05,1.74761e-05
11.9001,1.78456e-05,1.77503e-05,1.77264e-05,1.76191e-05,1.74403e-05
12.0001,1.78218e-05,1.77503e-05,1.77622e-05,1.76549e-05,1.74761e-05
12.1001,1.78218e-05,1.77622e-05,1.77503e-05,1.76549e-05,1.74403e-05
12.2001,1.78337e-05,1.7786e-05,1.77741e-05,1.76311e-05,1.74761e-05
12.3001,1.78218e-05,1.7786e-05,1.7786e-05,1.76311e-05,1.7488e-05
12.4001,1.78456e-05,1.77979e-05,1.77741e-05,1.76072e-05,1.74642e-05
12.5001,1.78456e-05,1.77741e-05,1.77503e-05,1.76311e-05,1.74522e-05
12.6001,1.78337e-05,1.77979e-05,1.77503e-05,1.75834e-05,1.74642e-05
12.7001,1.78218e-05,1.77979e-05,1.77622e-05,1.76191e-05,1.74403e-05
12.8001,1.78337e-05,1.77979e-05,1.77503e-05,1.76191e-05,1.74761e-05
12.9001,1.78814e-05,1.77622e-05,1.77145e-05,1.76311e-05,1.74522e-05
13.0001,1.78695e-05,1.7786e-05,1.77145e-05,1.76311e-05,1.74999e-05
13.1001,1.78456e-05,1.77979e-05,1.77264e-05,1.75715e-05,1.74403e-05
13.2001,1.78933e-05,1.77979e-05,1.77145e-05,1.75953e-05,1.74403e-05
13.3001,1.79052e-05,1.78099e-05,1.77264e-05,1.75834e-05,1.74522e-05
13.4001,1.79052e-05,1.77503e-05,1.77383e-05,1.7643e-05,1.74522e-05
13.5001,1.78814e-05,1.77741e-05,1.77383e-05,1.7643e-05,1.74403e-05
13.6001,1.78695e-05,1.77503e-05,1.77383e-05,1.76072e-05,1.74403e-05
13.7001,1.78814e-05,1.77979e-05,1.77264e-05,1.76549e-05,1.74761e-05
13.8001,1.78576e-05,1.77503e-05,1.77264e-05,1.75953e-05,1.74642e-05
13.9001,1.78933e-05,1.77383e-05,1.77026e-05,1.7643e-05,1.74403e-05
14.0001,1.78814e-05,1.7786e-05,1.77145e-05,1.76072e-05,1.7488e-05
14.1001,1.79052e-05,1.77979e-05,1.77264e-05,1.7643e-05,1.74761e-05
14.2001,1.78814e-05,1.77503e-05,1.77264e-05,1.7643e-05,1.7488e-05
14.3001,1.78933e-05,1.77503e-05,1.77264e-05,1.75953e-05,1.74999e-05
14.4001,1.7941e-05,1.77741e-05,1.77383e-05,1.7643e-05,1.74999e-05
14.5001,1.79052e-05,1.77503e-05,1.77264e-05,1.7643e-05,1.74999e-05
14.6001,1.78814e-05,1.77383e-05,1.77145e-05,1.76072e-05,1.7488e-05
14.7001,1.78695e-05,1.77383e-05,1.77026e-05,1.76311e-05,1.74999e-05
14.8001,1.78695e-05,1.77145e-05,1.77145e-05,1.7643e-05,1.74999e-05
14.9001,1.78695e-05,1.77026e-05,1.77026e-05,1.7643e-05,1.75238e-05
15.0001,1.78576e-05,1.77026e-05,1.77622e-05,1.7643e-05,1.75238e-05
15.1002,1.78695e-05,1.77741e-05,1.77026e-05,1.76311e-05,1.75238e-05
15.2002,1.78576e-05,1.77503e-05,1.77264e-05,1.7643e-05,1.74761e-05
15.3002,1.78456e-05,1.77503e-05,1.77145e-05,1.76668e-05,1.75476e-05
15.4002,1.78814e-05,1.77145e-05,1.77264e-05,1.76549e-05,1.75357e-05
15.5002,1.78456e-05,1.77741e-05,1.76907e-05,1.7643e-05,1.75118e-05
15.6002,1.78576e-05,1.77383e-05,1.77145e-05,1.76311e-05,1.75357e-05
15.7002,1.78576e-05,1.77622e-05,1.77026e-05,1.76668e-05,1.75595e-05
15.8002,1.78814e-05,1.77979e-05,1.77264e-05,1.7643e-05,1.75595e-05
15.9002,1.78933e-05,1.7786e-05,1.77383e-05,1.76311e-05,1.75476e-05
16.0002,1.72973e-05,1.75476e-05,1.82271e-05,1.93238e-05,2.07186e-05
16.1002,1.73688e-05,1.76787e-05,1.84894e-05,1.96695e-05,2.12193e-05
16.2002,1.7333e-05,1.75595e-05,1.83344e-05,1.9455e-05,2.09928e-05
16.3002,1.73092e-05,1.7488e-05,1.82152e-05,1.93357e-05,2.08259e-05
16.4002,1.72853e-05,1.74522e-05,1.81556e-05,1.92165e-05,2.06947e-05
16.5002,1.72615e-05,1.74046e-05,1.81317e-05,1.91569e-05,2.05994e-05
16.6002,1.72734e-05,1.74403e-05,1.80602e-05,1.91331e-05,2.05517e-05
16.7002,1.72496e-05,1.73926e-05,1.80364e-05,1.90616e-05,2.05517e-05
16.8002,1.72138e-05,1.73688e-05,1.80006e-05,1.90496e-05,2.04444e-05
16.9002,1.72019e-05,1.73807e-05,1.79768e-05,1.90139e-05,2.04325e-05
17.0002,1.80483e-05,1.83463e-05,1.8692e-05,1.90377e-05,1.94907e-05
17.1002,1.78695e-05,1.79052e-05,1.79887e-05,1.79768e-05,1.8084e-05
17.2002,1.78456e-05,1.78456e-05,1.78933e-05,1.77979e-05,1.78695e-05
17.3002,1.77979e-05,1.78099e-05,1.78337e-05,1.77741e-05,1.78099e-05
17.4002,1.78456e-05,1.77741e-05,1.78576e-05,1.77383e-05,1.7786e-05
17.5002,1.78695e-05,1.7786e-05,1.78099e-05,1.77383e-05,1.77145e-05
17.6002,1.78218e-05,1.77383e-05,1.77979e-05,1.76907e-05,1.76668e-05
17.7002,1.78456e-05,1.77622e-05,1.78218e-05,1.76787e-05,1.76907e-05
17.8002,1.78695e-05,1.77383e-05,1.78218e-05,1.76668e-05,1.76907e-05
17.9002,1.78576e-05,1.77145e-05,1.77622e-05,1.76549e-05,1.76668e-05
18.0002,1.78695e-05,1.77741e-05,1.77264e-05,1.76311e-05,1.7643e-05
18.1002,1.78576e-05,1.77264e-05,1.77383e-05,1.76549e-05,1.76311e-05
18.2002,1.78456e-05,1.77383e-05,1.77264e-05,1.76668e-05,1.76311e-05
18.3002,1.78576e-05,1.77622e-05,1.77741e-05,1.76668e-05,1.76311e-05
18.4002,1.78576e-05,1.77264e-05,1.77741e-05,1.7643e-05,1.75953e-05
18.5002,1.78695e-05,1.77383e-05,1.77741e-05,1.76549e-05,1.75953e-05
18.6002,1.78695e-05,1.77741e-05,1.77741e-05,1.7643e-05,1.76191e-05
18.7002,1.78576e-05,1.77622e-05,1.77503e-05,1.76311e-05,1.75953e-05
18.8002,1.78933e-05,1.78099e-05,1.77622e-05,1.76191e-05,1.76072e-05
18.9002,1.78337e-05,1.7786e-05,1.77503e-05,1.7643e-05,1.75834e-05
19.0002,1.78576e-05,1.78337e-05,1.77622e-05,1.76311e-05,1.76191e-05
19.1002,1.78456e-05,1.77741e-05,1.77503e-05,1.76311e-05,1.75953e-05
19.2002,1.78337e-05,1.77741e-05,1.77622e-05,1.76549e-05,1.76191e-05
19.3002,1.78576e-05,1.77622e-05,1.77622e-05,1.76549e-05,1.76191e-05
19.4002,1.78814e-05,1.77741e-05,1.77622e-05,1.76787e-05,1.76072e-05
19.5002,1.78814e-05,1.7786e-05,1.7786e-05,1.76549e-05,1.76072e-05
