Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
2.08,8.9407e-06,8.82149e-06,8.7142e-06,8.86917e-06,9.08375e-06,9.65595e-06,1.05023e-05
2.12,8.95262e-06,8.83341e-06,8.67844e-06,8.84533e-06,9.09567e-06,9.67979e-06,1.04904e-05
2.16,8.91686e-06,8.85725e-06,8.73804e-06,8.86917e-06,9.09567e-06,9.64403e-06,1.04904e-05
2.2,8.90493e-06,8.85725e-06,8.72612e-06,8.80957e-06,9.10759e-06,9.66787e-06,1.05262e-05
2.24,8.92878e-06,8.90493e-06,8.76188e-06,8.84533e-06,9.05991e-06,9.65595e-06,1.05262e-05
2.28,8.95262e-06,8.85725e-06,8.76188e-06,8.85725e-06,9.08375e-06,9.64403e-06,1.04904e-05
2.32,8.9407e-06,8.88109e-06,8.74996e-06,8.84533e-06,9.05991e-06,9.65595e-06,1.055e-05
2.36,8.9407e-06,8.85725e-06,8.73804e-06,8.82149e-06,9.09567e-06,9.65595e-06,1.055e-05
2.4,8.91686e-06,8.83341e-06,8.70228e-06,8.85725e-06,9.09567e-06,9.69172e-06,1.05023e-05
2.44,8.91686e-06,8.84533e-06,8.69036e-06,8.84533e-06,9.11951e-06,9.70364e-06,1.04785e-05
2.48,8.91686e-06,8.88109e-06,8.70228e-06,8.86917e-06,9.14335e-06,9.66787e-06,1.05023e-05
2.52,8.89301e-06,8.85725e-06,8.70228e-06,8.89301e-06,9.10759e-06,9.69172e-06,1.04785e-05
2.56,8.90493e-06,8.85725e-06,8.70228e-06,8.86917e-06,9.13143e-06,9.69172e-06,1.05262e-05
2.6,8.90493e-06,8.84533e-06,8.7142e-06,8.86917e-06,9.08375e-06,9.70364e-06,1.05143e-05
2.64,8.95262e-06,8.84533e-06,8.70228e-06,8.86917e-06,9.08375e-06,9.66787e-06,1.05143e-05
2.68,8.9407e-06,8.86917e-06,8.76188e-06,8.90493e-06,9.11951e-06,9.69172e-06,1.05143e-05
2.72,8.90493e-06,8.88109e-06,8.79765e-06,8.85725e-06,9.08375e-06,9.66787e-06,1.05143e-05
2.76,8.95262e-06,8.84533e-06,8.7142e-06,8.88109e-06,9.09567e-06,9.67979e-06,1.04904e-05
2.8,8.90493e-06,8.83341e-06,8.74996e-06,8.89301e-06,9.11951e-06,9.72748e-06,1.05262e-05
2.84,8.92878e-06,8.86917e-06,8.72612e-06,8.89301e-06,9.09567e-06,9.70364e-06,1.05023e-05
2.88,8.9407e-06,8.85725e-06,8.72612e-06,8.86917e-06,9.09567e-06,9.66787e-06,1.05381e-05
2.92,8.95262e-06,8.83341e-06,8.73804e-06,8.86917e-06,9.09567e-06,9.71556e-06,1.04904e-05
2.96,8.92878e-06,8.85725e-06,8.73804e-06,8.89301e-06,9.07183e-06,9.66787e-06,1.055e-05
3.0,8.9407e-06,8.85725e-06,8.74996e-06,8.86917e-06,9.08375e-06,9.69172e-06,1.05381e-05
3.04,8.96454e-06,8.85725e-06,8.72612e-06,8.89301e-06,9.05991e-06,9.71556e-06,1.05381e-05
3.08,8.96454e-06,8.85725e-06,8.74996e-06,8.88109e-06,9.08375e-06,9.67979e-06,1.05619e-05
3.12,8.9407e-06,8.82149e-06,8.74996e-06,8.89301e-06,9.08375e-06,9.66787e-06,1.05262e-05
3.16,8.97646e-06,8.79765e-06,8.7142e-06,8.85725e-06,9.08375e-06,9.66787e-06,1.055e-05
3.2,8.95262e-06,8.82149e-06,8.74996e-06,8.86917e-06,9.04799e-06,9.65595e-06,1.05262e-05
3.24,8.92878e-06,8.82149e-06,8.78573e-06,8.86917e-06,9.07183e-06,9.63211e-06,1.055e-05
3.28,8.90493e-06,8.82149e-06,8.80957e-06,8.89301e-06,9.05991e-06,9.65595e-06,1.05739e-05
3.32,8.9407e-06,8.82149e-06,8.7738e-06,8.86917e-06,9.05991e-06,9.65595e-06,1.05143e-05
3.36,8.9407e-06,8.84533e-06,8.79765e-06,8.86917e-06,9.08375e-06,9.64403e-06,1.05023e-05
3.4,8.9407e-06,8.82149e-06,8.76188e-06,8.85725e-06,9.08375e-06,9.63211e-06,1.05381e-05
3.44,8.9407e-06,8.86917e-06,8.72612e-06,8.89301e-06,9.08375e-06,9.63211e-06,1.05143e-05
3.48,8.92878e-06,8.84533e-06,8.73804e-06,8.88109e-06,9.08375e-06,9.64403e-06,1.05143e-05
3.52,8.95262e-06,8.85725e-06,8.73804e-06,8.89301e-06,9.07183e-06,9.63211e-06,1.05381e-05
3.56,8.95262e-06,8.85725e-06,8.7738e-06,8.88109e-06,9.09567e-06,9.62019e-06,1.05619e-05
3.6,8.95262e-06,8.82149e-06,8.73804e-06,8.91686e-06,9.07183e-06,9.66787e-06,1.04427e-05
3.64,8.9407e-06,8.80957e-06,8.76188e-06,8.90493e-06,9.05991e-06,9.63211e-06,1.04785e-05
3.68,8.97646e-06,8.83341e-06,8.73804e-06,8.92878e-06,9.05991e-06,9.62019e-06,1.05023e-05
3.72,8.96454e-06,8.84533e-06,8.7142e-06,8.90493e-06,9.05991e-06,9.66787e-06,1.05143e-05
3.76,8.9407e-06,8.80957e-06,8.70228e-06,8.89301e-06,9.09567e-06,9.66787e-06,1.055e-05
3.8,8.95262e-06,8.83341e-06,8.73804e-06,8.89301e-06,9.07183e-06,9.58443e-06,1.05381e-05
3.84,8.95262e-06,8.86917e-06,8.7738e-06,8.95262e-06,9.10759e-06,9.63211e-06,1.05023e-05
3.88,8.9407e-06,8.83341e-06,8.7142e-06,8.89301e-06,9.11951e-06,9.62019e-06,1.04904e-05
3.92,8.95262e-06,8.88109e-06,8.73804e-06,8.91686e-06,9.10759e-06,9.65595e-06,1.05143e-05
3.96,8.9407e-06,8.85725e-06,8.73804e-06,8.88109e-06,9.16719e-06,9.65595e-06,1.05143e-05
4.0,8.9407e-06,8.82149e-06,8.73804e-06,8.88109e-06,9.17912e-06,9.60827e-06,1.04904e-05
4.04,8.9407e-06,8.83341e-06,8.76188e-06,8.86917e-06,9.09567e-06,9.63211e-06,1.04904e-05
4.08,8.88109e-06,8.86917e-06,8.74996e-06,8.89301e-06,9.14335e-06,9.65595e-06,1.05023e-05
4.12,8.92878e-06,8.85725e-06,8.74996e-06,8.88109e-06,9.10759e-06,9.63211e-06,1.05262e-05
