Timestamp (s),Current SMUA (A),Voltage SMUA (V),Current SMUb (A),Voltage SMUb (V)
0.156,1.19209e-07,-3.09944e-06,5.32866e-06,0.099938
0.158,8.10623e-07,-2.0504e-05,4.64916e-06,0.099941
0.16,5.126e-07,7.39098e-06,5.28097e-06,0.099941
0.162,2.02656e-07,3.57628e-06,4.81606e-06,0.099943
0.164,4.64916e-07,-1.95503e-05,5.32866e-06,0.099937
0.166,3.8147e-07,1.66893e-06,5.49555e-06,0.099934
0.168,6.31809e-07,-2.38419e-07,4.81606e-06,0.099938
0.17,2.02656e-07,1.71661e-05,5.45979e-06,0.099933
0.172,1.66893e-07,6.4373e-06,4.94719e-06,0.099942
0.174,5.48363e-07,-2.14577e-06,4.8995e-06,0.099943
0.176,6.31809e-07,2.19345e-05,5.28097e-06,0.09994
0.178,3.33786e-07,-9.05991e-06,4.30346e-06,0.099936
0.18,8.34465e-08,6.4373e-06,5.11408e-06,0.099939
0.182,4.64916e-07,4.52995e-06,5.11408e-06,0.099937
0.184,5.126e-07,-3.09944e-06,5.19753e-06,0.099935
0.186,5.96046e-07,-1.95503e-05,4.8995e-06,0.099938
0.188,4.17233e-07,2.6226e-06,4.94719e-06,0.099945
0.19,6.31809e-07,8.34465e-06,5.16176e-06,0.099936
0.192,2.98023e-07,-2.14577e-06,5.32866e-06,0.099937
0.194,5.48363e-07,5.48363e-06,5.03063e-06,0.09994
0.196,1.19209e-07,-1.19209e-06,5.37634e-06,0.09994
0.198,3.57628e-08,-2.0504e-05,5.37634e-06,0.099937
0.2,3.33786e-07,-3.09944e-06,4.98295e-06,0.099933
0.202,3.33786e-07,7.39098e-06,5.28097e-06,0.099937
0.204,2.98023e-07,-1.00136e-05,5.03063e-06,0.099935
0.206,6.79493e-07,-2.38419e-07,4.94719e-06,0.099942
0.208,4.17233e-07,6.4373e-06,5.28097e-06,0.099942
0.21,6.31809e-07,-4.05312e-06,4.94719e-06,0.099935
0.212,2.98023e-07,1.90735e-05,5.32866e-06,0.099936
0.214,1.19209e-07,-5.96046e-06,5.07832e-06,0.099938
0.216,3.33786e-07,-7.86781e-06,5.19753e-06,0.099936
0.218,3.8147e-07,-1.28746e-05,5.07832e-06,0.099942
0.22,3.33786e-07,-1.85966e-05,4.60148e-06,0.099943
0.222,6.31809e-07,-4.05312e-06,5.03063e-06,0.09994
0.224,6.31809e-07,-9.05991e-06,5.11408e-06,0.099935
0.226,5.96046e-07,-3.79086e-05,4.94719e-06,0.099941
0.228,5.126e-07,-1.66893e-05,5.37634e-06,0.099942
0.23,2.5034e-07,-2.38419e-07,5.07832e-06,0.099943
0.232,2.5034e-07,6.4373e-06,5.19753e-06,0.099937
0.234,4.17233e-07,-9.05991e-06,5.03063e-06,0.099941
0.236,3.33786e-07,-1.7643e-05,4.94719e-06,0.099939
0.238,4.17233e-07,-2.38419e-07,5.16176e-06,0.099939
0.24,4.64916e-07,-5.00679e-06,4.64916e-06,0.099939
0.242,6.31809e-07,-6.91414e-06,4.98295e-06,0.099939
0.244,4.17233e-07,-4.05312e-06,5.03063e-06,0.099939
0.246,4.17233e-07,-1.00136e-05,5.03063e-06,0.099938
0.248,4.17233e-07,-2.52724e-05,4.94719e-06,0.099936
0.25,5.96046e-07,-3.09944e-06,5.37634e-06,0.09994
0.252,3.8147e-07,-1.19209e-06,5.11408e-06,0.09994
0.254,1.66893e-07,-1.28746e-05,5.24521e-06,0.099942
0.256,8.10623e-07,7.39098e-06,5.16176e-06,0.099933
0.258,4.17233e-07,4.52995e-06,5.16176e-06,0.099934
0.26,5.126e-07,-1.09673e-05,5.11408e-06,0.099941
0.262,3.8147e-07,6.4373e-06,4.51803e-06,0.099938
0.264,1.66893e-07,7.39098e-06,5.19753e-06,0.099938
0.266,5.48363e-07,3.57628e-06,5.16176e-06,0.099939
0.268,5.126e-07,-4.05312e-06,5.07832e-06,0.099942
0.27,2.98023e-07,-2.38419e-07,5.37634e-06,0.099935
0.272,4.64916e-07,7.39098e-06,5.37634e-06,0.099935
0.274,8.10623e-07,3.57628e-06,5.11408e-06,0.099942
0.276,2.5034e-07,-5.96046e-06,5.28097e-06,0.099937
0.278,4.64916e-07,-2.14577e-06,5.16176e-06,0.099939
0.28,1.66893e-07,-2.14577e-06,5.37634e-06,0.099938
0.282,2.02656e-07,-2.14577e-06,4.98295e-06,0.099941
0.284,5.126e-07,4.52995e-06,5.24521e-06,0.099932
0.286,1.19209e-07,-3.09944e-06,5.11408e-06,0.099939
0.288,4.64916e-07,-3.09944e-06,4.98295e-06,0.099939
0.29,6.31809e-07,-1.38283e-05,5.07832e-06,0.099937
0.292,5.48363e-07,2.57492e-05,5.24521e-06,0.099941
0.294,5.48363e-07,2.6226e-06,5.32866e-06,0.099931
0.296,2.98023e-07,-4.05312e-06,5.16176e-06,0.09994
0.298,8.34465e-08,-4.05312e-06,4.8995e-06,0.099941
0.3,2.98023e-07,-4.05312e-06,5.19753e-06,0.099937
0.302,3.8147e-07,1.23978e-05,5.24521e-06,0.09994
0.304,2.98023e-07,-5.00679e-06,4.94719e-06,0.09994
0.306,7.27177e-07,6.4373e-06,5.19753e-06,0.099938
0.308,2.98023e-07,2.6226e-06,5.28097e-06,0.099939
0.31,5.48363e-07,-1.09673e-05,5.11408e-06,0.09994
0.312,3.33786e-07,1.04904e-05,5.32866e-06,0.099944
0.314,3.33786e-07,-1.00136e-05,5.19753e-06,0.099935
0.316,5.48363e-07,-1.19209e-05,5.19753e-06,0.099936
0.318,2.5034e-07,-5.96046e-06,5.28097e-06,0.099937
0.32,3.8147e-07,-2.14577e-06,4.94719e-06,0.099944
0.322,1.19209e-07,-4.05312e-06,5.19753e-06,0.099938
0.324,6.31809e-07,-6.91414e-06,4.81606e-06,0.09994
0.326,5.48363e-07,-2.38419e-07,5.07832e-06,0.099934
0.328,6.31809e-07,1.43051e-05,5.37634e-06,0.099934
0.33,5.126e-07,-9.05991e-06,5.07832e-06,0.099946
0.332,2.5034e-07,1.66893e-06,5.37634e-06,0.09994
0.334,4.64916e-07,3.57628e-06,5.28097e-06,0.099937
0.336,2.98023e-07,-2.24113e-05,5.11408e-06,0.099943
0.338,4.64916e-07,-1.66893e-05,5.16176e-06,0.099938
0.34,4.64916e-07,3.57628e-06,4.98295e-06,0.099941
0.342,5.48363e-07,7.39098e-06,5.24521e-06,0.099942
0.344,2.98023e-07,1.66893e-06,5.28097e-06,0.099937
0.346,3.33786e-07,-7.86781e-06,5.11408e-06,0.099938
0.348,3.33786e-07,-6.91414e-06,5.37634e-06,0.099938
0.35,2.5034e-07,-5.00679e-06,4.94719e-06,0.099941
0.352,5.48363e-07,-9.05991e-06,5.37634e-06,0.099935
0.354,-1.19209e-08,2.00272e-05,5.49555e-06,0.099937
0.356,5.96046e-07,-1.09673e-05,4.76837e-06,0.099938
0.358,5.48363e-07,1.71661e-05,5.28097e-06,0.099937
0.36,2.5034e-07,3.57628e-06,5.24521e-06,0.099932
0.362,4.17233e-07,-1.19209e-06,5.11408e-06,0.099935
0.364,3.57628e-08,1.33514e-05,5.32866e-06,0.099936
0.366,5.126e-07,1.66893e-06,4.55379e-06,0.09994
0.368,4.17233e-07,-3.09944e-06,5.11408e-06,0.099936
0.37,-4.76837e-08,-1.19209e-06,5.19753e-06,0.099936
0.372,6.79493e-07,-2.38419e-07,5.03063e-06,0.099935
0.374,5.96046e-07,1.52588e-05,5.45979e-06,0.09994
0.376,5.48363e-07,-1.28746e-05,5.32866e-06,0.09994
0.378,5.126e-07,-2.14577e-06,5.16176e-06,0.099937
0.38,3.33786e-07,5.48363e-06,5.11408e-06,0.099939
0.382,3.8147e-07,8.34465e-06,5.03063e-06,0.099939
0.384,5.48363e-07,7.39098e-06,5.37634e-06,0.099941
0.386,8.34465e-08,-1.7643e-05,4.76837e-06,0.099941
0.388,5.126e-07,6.4373e-06,5.11408e-06,0.099939
0.39,8.46386e-07,7.39098e-06,4.86374e-06,0.099936
0.392,5.48363e-07,8.34465e-06,4.81606e-06,0.099942
0.394,7.27177e-07,1.52588e-05,5.03063e-06,0.099945
0.396,3.8147e-07,-4.05312e-06,5.49555e-06,0.099938
0.398,5.126e-07,-1.38283e-05,4.8995e-06,0.099941
0.4,6.31809e-07,-2.0504e-05,5.11408e-06,0.09994
0.402,3.8147e-07,7.15256e-07,4.98295e-06,0.099938
0.404,-1.19209e-08,7.39098e-06,5.07832e-06,0.099936
0.406,1.66893e-07,1.66893e-06,5.62668e-06,0.099936
0.408,8.10623e-07,-5.00679e-06,5.03063e-06,0.099941
0.41,7.27177e-07,-1.38283e-05,5.24521e-06,0.099937
0.412,4.17233e-07,-6.91414e-06,5.03063e-06,0.099936
0.414,1.66893e-07,-1.57356e-05,5.07832e-06,0.099936
0.416,2.5034e-07,8.34465e-06,5.37634e-06,0.099935
0.418,2.98023e-07,-1.4782e-05,4.98295e-06,0.099934
0.42,3.33786e-07,-7.86781e-06,5.19753e-06,0.099932
0.422,5.126e-07,3.57628e-06,5.37634e-06,0.099941
0.424,4.64916e-07,-4.05312e-06,4.86374e-06,0.099941
0.426,6.31809e-07,2.6226e-06,5.59092e-06,0.099933
0.428,5.126e-07,3.57628e-06,5.03063e-06,0.099936
0.43,3.8147e-07,-5.96046e-06,5.16176e-06,0.099939
0.432,4.17233e-07,-5.96046e-06,5.16176e-06,0.099941
0.434,5.48363e-07,-2.14577e-05,5.03063e-06,0.099937
0.436,4.17233e-07,-9.05991e-06,5.16176e-06,0.09994
0.438,2.02656e-07,-4.05312e-06,4.94719e-06,0.099938
0.44,8.9407e-07,-3.09944e-06,5.32866e-06,0.099936
0.442,5.48363e-07,7.39098e-06,5.28097e-06,0.099939
0.444,7.62939e-07,5.48363e-06,5.11408e-06,0.099938
0.446,5.126e-07,1.23978e-05,5.03063e-06,0.099942
0.448,2.02656e-07,-5.00679e-06,5.49555e-06,0.099938
0.45,4.64916e-07,7.39098e-06,4.68492e-06,0.099938
0.452,1.19209e-07,4.52995e-06,5.16176e-06,0.099939
0.454,3.8147e-07,8.34465e-06,5.03063e-06,0.099934
0.456,7.62939e-07,2.28882e-05,5.03063e-06,0.099939
0.458,3.33786e-07,-5.00679e-06,5.4121e-06,0.099932
0.46,7.62939e-07,-3.09944e-06,5.07832e-06,0.099938
0.462,5.96046e-07,-2.38419e-07,5.4121e-06,0.099934
0.464,3.57628e-08,7.39098e-06,4.98295e-06,0.09994
0.466,2.5034e-07,2.09808e-05,5.11408e-06,0.099937
0.468,4.64916e-07,6.4373e-06,5.4121e-06,0.099936
0.47,1.66893e-07,-2.38419e-07,4.55379e-06,0.099941
0.472,5.48363e-07,-2.38419e-07,5.11408e-06,0.09994
0.474,4.64916e-07,8.34465e-06,5.07832e-06,0.099942
0.476,6.79493e-07,3.57628e-06,4.8995e-06,0.099939
0.478,5.48363e-07,7.39098e-06,5.19753e-06,0.099935
0.48,1.19209e-07,-2.14577e-06,5.07832e-06,0.099938
0.482,4.17233e-07,1.52588e-05,5.37634e-06,0.099939
0.484,5.48363e-07,-1.19209e-06,5.28097e-06,0.099937
0.486,3.8147e-07,-1.95503e-05,5.16176e-06,0.09994
0.488,5.126e-07,1.90735e-05,5.37634e-06,0.099932
0.49,4.64916e-07,4.52995e-06,4.94719e-06,0.099941
0.492,5.96046e-07,-1.19209e-06,4.98295e-06,0.099942
0.494,5.48363e-07,-6.91414e-06,5.19753e-06,0.099934
0.496,5.126e-07,-1.00136e-05,4.98295e-06,0.099939
0.498,2.5034e-07,-5.96046e-06,5.11408e-06,0.099937
0.5,6.79493e-07,-2.3365e-05,5.45979e-06,0.099937
0.502,5.96046e-07,-5.96046e-06,5.16176e-06,0.099937
0.504,4.17233e-07,-5.00679e-06,5.19753e-06,0.099938
0.506,4.64916e-07,1.33514e-05,5.07832e-06,0.099939
0.508,4.64916e-07,-1.19209e-05,4.76837e-06,0.099941
0.51,5.96046e-07,-1.19209e-05,5.24521e-06,0.099946
0.512,5.48363e-07,-2.38419e-07,4.81606e-06,0.099941
0.514,4.17233e-07,1.33514e-05,5.19753e-06,0.099935
0.516,4.64916e-07,8.34465e-06,4.8995e-06,0.099938
0.518,3.8147e-07,3.57628e-06,4.98295e-06,0.099938
0.52,3.8147e-07,-1.85966e-05,4.98295e-06,0.099939
0.522,7.62939e-07,-2.38419e-07,5.24521e-06,0.099942
0.524,7.27177e-07,-9.05991e-06,5.11408e-06,0.099941
0.526,4.64916e-07,-1.09673e-05,5.07832e-06,0.099936
0.528,5.96046e-07,-9.05991e-06,4.94719e-06,0.099937
0.53,8.34465e-08,-2.38419e-07,5.62668e-06,0.099935
0.532,4.17233e-07,-6.91414e-06,4.98295e-06,0.09994
0.534,4.64916e-07,-2.14577e-06,5.32866e-06,0.099937
0.536,1.19209e-07,-3.09944e-06,5.07832e-06,0.099939
0.538,2.98023e-07,1.66893e-06,4.98295e-06,0.099942
0.54,5.48363e-07,-3.09944e-06,5.19753e-06,0.099936
0.542,5.96046e-07,-5.96046e-06,4.98295e-06,0.099939
0.544,6.79493e-07,1.81198e-05,5.19753e-06,0.099941
0.546,3.33786e-07,7.39098e-06,5.24521e-06,0.099942
0.548,5.126e-07,-1.85966e-05,5.03063e-06,0.099939
0.55,6.31809e-07,-9.05991e-06,5.32866e-06,0.099936
0.552,2.98023e-07,1.33514e-05,5.19753e-06,0.09994
0.554,2.5034e-07,2.6226e-06,5.11408e-06,0.099941
0.556,8.10623e-07,-1.19209e-06,5.24521e-06,0.099944
0.558,5.48363e-07,3.57628e-06,5.07832e-06,0.099938
0.56,8.46386e-07,-1.4782e-05,4.94719e-06,0.099949
0.562,2.02656e-07,-4.05312e-06,5.19753e-06,0.099937
0.564,5.126e-07,-4.05312e-06,5.16176e-06,0.099941
0.566,6.79493e-07,7.39098e-06,5.37634e-06,0.09994
0.568,2.02656e-07,4.52995e-06,5.24521e-06,0.099941
0.57,3.33786e-07,-2.14577e-06,5.19753e-06,0.099939
0.572,2.02656e-07,2.6226e-06,5.4121e-06,0.099935
0.574,4.17233e-07,1.66893e-06,4.55379e-06,0.099947
0.576,5.96046e-07,1.04904e-05,5.24521e-06,0.099942
0.578,4.17233e-07,-1.19209e-06,5.19753e-06,0.099938
0.58,5.48363e-07,-2.38419e-07,5.07832e-06,0.099935
0.582,3.8147e-07,-2.3365e-05,5.28097e-06,0.099936
0.584,6.31809e-07,-4.05312e-06,5.07832e-06,0.099936
0.586,8.34465e-08,-4.05312e-06,5.59092e-06,0.099936
0.588,2.98023e-07,-1.4782e-05,5.24521e-06,0.09994
0.59,6.31809e-07,-5.96046e-06,5.03063e-06,0.09994
0.592,3.8147e-07,8.34465e-06,5.19753e-06,0.099941
0.594,3.33786e-07,4.52995e-06,4.86374e-06,0.099938
0.596,5.126e-07,-1.28746e-05,5.11408e-06,0.099939
0.598,3.8147e-07,-4.05312e-06,5.24521e-06,0.099941
0.6,4.17233e-07,-2.14577e-06,4.76837e-06,0.099937
0.602,4.64916e-07,-1.66893e-05,4.98295e-06,0.099934
0.604,1.19209e-07,-1.95503e-05,5.24521e-06,0.099938
0.606,6.31809e-07,5.48363e-06,4.94719e-06,0.099944
0.608,5.48363e-07,-5.00679e-06,5.4121e-06,0.09994
0.61,7.27177e-07,-2.64645e-05,5.19753e-06,0.099939
0.612,4.17233e-07,-1.7643e-05,5.11408e-06,0.099938
0.614,-9.53674e-08,-5.00679e-06,5.16176e-06,0.099942
0.616,7.27177e-07,-7.86781e-06,4.8995e-06,0.099938
0.618,5.126e-07,-1.19209e-05,5.24521e-06,0.099938
0.62,2.02656e-07,-2.64645e-05,5.16176e-06,0.099938
0.622,4.64916e-07,-1.85966e-05,4.86374e-06,0.099943
0.624,2.02656e-07,7.39098e-06,5.32866e-06,0.099938
0.626,7.62939e-07,6.4373e-06,4.73261e-06,0.099939
0.628,5.96046e-07,-1.19209e-05,5.54323e-06,0.099937
0.63,2.5034e-07,-3.09944e-06,5.32866e-06,0.099939
0.632,3.33786e-07,-7.86781e-06,5.03063e-06,0.099938
0.634,2.98023e-07,8.34465e-06,5.49555e-06,0.099933
0.636,1.66893e-07,3.57628e-06,4.60148e-06,0.099942
0.638,3.8147e-07,3.57628e-06,4.81606e-06,0.099942
0.64,5.126e-07,8.34465e-06,4.98295e-06,0.099941
0.642,5.96046e-07,-9.05991e-06,5.16176e-06,0.099935
0.644,7.62939e-07,-2.14577e-05,5.37634e-06,0.099938
0.646,3.33786e-07,1.66893e-06,5.19753e-06,0.099943
0.648,3.8147e-07,3.57628e-06,5.4121e-06,0.099934
0.65,5.48363e-07,-1.19209e-05,5.28097e-06,0.09994
0.652,6.31809e-07,-1.38283e-05,4.86374e-06,0.099942
0.654,1.66893e-07,2.47955e-05,5.28097e-06,0.099936
0.656,5.126e-07,1.71661e-05,4.98295e-06,0.099942
0.658,5.48363e-07,5.48363e-06,5.03063e-06,0.099941
0.66,4.64916e-07,1.04904e-05,5.24521e-06,0.099946
0.662,3.8147e-07,1.33514e-05,4.98295e-06,0.099935
0.664,4.64916e-07,-4.05312e-06,5.28097e-06,0.099934
0.666,2.98023e-07,-1.19209e-06,5.16176e-06,0.099938
0.668,6.31809e-07,7.39098e-06,4.68492e-06,0.099939
0.67,4.64916e-07,-5.00679e-06,5.4121e-06,0.099941
0.672,5.48363e-07,2.6226e-06,4.98295e-06,0.099944
0.674,5.48363e-07,2.6226e-06,5.24521e-06,0.099938
0.676,4.64916e-07,4.52995e-06,5.32866e-06,0.099936
0.678,5.126e-07,-2.14577e-06,4.60148e-06,0.099942
0.68,2.02656e-07,-1.19209e-05,5.4121e-06,0.099936
0.682,2.5034e-07,-1.19209e-06,5.24521e-06,0.099935
0.684,5.96046e-07,-3.12328e-05,4.94719e-06,0.099938
0.686,3.33786e-07,-4.05312e-06,5.4121e-06,0.099936
0.688,1.66893e-07,7.15256e-07,5.19753e-06,0.099941
0.69,7.27177e-07,-1.4782e-05,5.19753e-06,0.099939
0.692,5.126e-07,-6.91414e-06,5.07832e-06,0.099941
0.694,5.48363e-07,-5.00679e-06,4.94719e-06,0.09994
0.696,2.02656e-07,1.90735e-05,5.4121e-06,0.099935
0.698,2.5034e-07,-5.00679e-06,5.07832e-06,0.099941
0.7,2.5034e-07,-1.00136e-05,5.28097e-06,0.099932
0.702,2.98023e-07,-5.00679e-06,5.19753e-06,0.099938
0.704,-1.19209e-08,-2.3365e-05,5.07832e-06,0.099938
0.706,5.48363e-07,-1.28746e-05,5.45979e-06,0.099936
0.708,4.17233e-07,-1.09673e-05,5.28097e-06,0.099936
0.71,5.48363e-07,-3.09944e-06,5.16176e-06,0.099937
0.712,3.33786e-07,-2.0504e-05,5.16176e-06,0.09994
0.714,2.02656e-07,-2.24113e-05,5.07832e-06,0.099941
0.716,4.64916e-07,1.33514e-05,5.37634e-06,0.099935
0.718,3.33786e-07,1.52588e-05,5.28097e-06,0.099937
0.72,2.5034e-07,-1.28746e-05,4.86374e-06,0.099941
0.722,6.79493e-07,7.39098e-06,5.28097e-06,0.099935
0.724,3.33786e-07,-6.91414e-06,5.19753e-06,0.099941
0.726,5.48363e-07,-1.09673e-05,4.98295e-06,0.099938
0.728,2.98023e-07,-3.09944e-06,5.37634e-06,0.099934
0.73,2.02656e-07,-5.96046e-06,4.98295e-06,0.099935
0.732,2.98023e-07,-7.86781e-06,5.28097e-06,0.099939
0.734,2.02656e-07,-9.05991e-06,5.24521e-06,0.099939
0.736,3.33786e-07,-3.09944e-06,4.94719e-06,0.09994
0.738,1.66893e-07,4.52995e-06,5.19753e-06,0.099936
0.74,4.17233e-07,-1.19209e-06,4.64916e-06,0.099935
0.742,5.96046e-07,-7.86781e-06,5.19753e-06,0.099939
0.744,4.17233e-07,-3.09944e-06,5.28097e-06,0.099937
0.746,3.8147e-07,-9.05991e-06,4.94719e-06,0.09994
0.748,3.8147e-07,7.15256e-07,5.45979e-06,0.099931
0.75,3.8147e-07,4.52995e-06,5.45979e-06,0.09993
0.752,3.33786e-07,-2.14577e-06,5.45979e-06,0.099935
0.754,2.5034e-07,-1.19209e-06,5.19753e-06,0.099937
0.756,6.79493e-07,5.48363e-06,5.07832e-06,0.099935
0.758,4.64916e-07,1.23978e-05,5.37634e-06,0.099934
0.76,4.64916e-07,7.39098e-06,4.86374e-06,0.099932
0.762,5.48363e-07,-2.24113e-05,4.98295e-06,0.099936
0.764,3.33786e-07,1.66893e-06,5.32866e-06,0.099935
0.766,2.98023e-07,-1.7643e-05,5.19753e-06,0.099934
0.768,6.31809e-07,1.66893e-06,5.07832e-06,0.099936
0.77,-9.53674e-08,7.15256e-07,5.4121e-06,0.099931
0.772,3.8147e-07,7.15256e-07,4.98295e-06,0.099942
0.774,5.96046e-07,-1.19209e-06,5.32866e-06,0.099932
0.776,8.46386e-07,-1.57356e-05,4.81606e-06,0.099934
0.778,5.96046e-07,2.57492e-05,5.07832e-06,0.099935
0.78,-1.78814e-07,3.57628e-06,5.19753e-06,0.099938
0.782,2.98023e-07,-2.14577e-06,4.86374e-06,0.099936
0.784,6.31809e-07,-1.85966e-05,5.19753e-06,0.099939
0.786,4.17233e-07,-1.66893e-05,5.24521e-06,0.099936
0.788,2.02656e-07,-5.00679e-06,5.28097e-06,0.099933
0.79,4.64916e-07,-5.00679e-06,5.32866e-06,0.099936
0.792,5.48363e-07,-1.38283e-05,5.4121e-06,0.099938
0.794,5.126e-07,-1.38283e-05,5.19753e-06,0.099939
0.796,2.5034e-07,-2.14577e-05,5.16176e-06,0.099941
0.798,1.66893e-07,-3.09944e-06,5.07832e-06,0.09994
0.8,4.17233e-07,-4.05312e-06,5.32866e-06,0.099939
0.802,5.126e-07,-9.05991e-06,4.8995e-06,0.099936
0.804,2.02656e-07,-1.28746e-05,5.19753e-06,0.099936
0.806,8.10623e-07,2.6226e-06,5.07832e-06,0.099935
0.808,5.126e-07,-1.4782e-05,5.16176e-06,0.099939
0.81,9.29832e-07,-4.05312e-06,5.11408e-06,0.099937
0.812,3.8147e-07,-5.00679e-06,5.54323e-06,0.099932
0.814,2.5034e-07,7.15256e-07,5.37634e-06,0.099936
0.816,2.02656e-07,5.48363e-06,5.24521e-06,0.099935
0.818,4.64916e-07,-1.57356e-05,4.98295e-06,0.099932
0.82,2.5034e-07,1.66893e-06,5.37634e-06,0.099933
0.822,3.33786e-07,-2.14577e-06,5.45979e-06,0.099938
0.824,5.48363e-07,-2.14577e-05,5.03063e-06,0.099941
0.826,5.126e-07,8.34465e-06,5.4121e-06,0.099932
