Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
0.84,2.15769e-06,2.12193e-06,2.13385e-06,2.06232e-06,2.09808e-06,2.06232e-06,2.09808e-06,2.15769e-06
0.85,2.12193e-06,2.16961e-06,2.08616e-06,2.00272e-06,2.02656e-06,2.03848e-06,1.9908e-06,2.14577e-06
0.86,2.11e-06,2.22921e-06,2.15769e-06,1.95503e-06,2.11e-06,2.03848e-06,2.00272e-06,2.07424e-06
0.87,2.08616e-06,2.09808e-06,2.07424e-06,2.0504e-06,2.06232e-06,2.14577e-06,2.02656e-06,2.09808e-06
0.88,2.06232e-06,2.07424e-06,2.02656e-06,2.11e-06,2.06232e-06,1.93119e-06,2.12193e-06,2.15769e-06
0.89,2.08616e-06,2.11e-06,2.11e-06,2.07424e-06,2.01464e-06,1.96695e-06,2.09808e-06,2.02656e-06
0.9,2.20537e-06,2.13385e-06,2.14577e-06,2.0504e-06,2.09808e-06,1.95503e-06,2.08616e-06,2.06232e-06
0.91,2.14577e-06,2.25306e-06,2.06232e-06,2.0504e-06,2.02656e-06,2.02656e-06,1.9908e-06,2.13385e-06
0.92,2.12193e-06,2.15769e-06,2.18153e-06,2.11e-06,2.02656e-06,2.07424e-06,2.02656e-06,2.08616e-06
0.93,2.20537e-06,2.14577e-06,2.19345e-06,1.95503e-06,2.09808e-06,2.0504e-06,2.08616e-06,2.12193e-06
0.94,2.14577e-06,2.11e-06,2.03848e-06,2.01464e-06,2.08616e-06,2.06232e-06,2.03848e-06,2.02656e-06
0.95,2.20537e-06,2.11e-06,2.09808e-06,2.0504e-06,1.97887e-06,1.9908e-06,2.07424e-06,2.11e-06
0.96,2.16961e-06,2.09808e-06,2.16961e-06,2.01464e-06,2.02656e-06,2.0504e-06,2.12193e-06,2.08616e-06
0.97,2.11e-06,2.11e-06,2.0504e-06,1.96695e-06,1.97887e-06,1.96695e-06,2.08616e-06,2.08616e-06
0.98,2.14577e-06,2.0504e-06,2.0504e-06,2.01464e-06,2.08616e-06,2.08616e-06,2.22921e-06,2.08616e-06
0.99,2.13385e-06,2.07424e-06,2.09808e-06,2.0504e-06,1.95503e-06,2.08616e-06,1.97887e-06,2.08616e-06
1.0,2.16961e-06,2.0504e-06,2.0504e-06,2.06232e-06,2.08616e-06,2.02656e-06,2.11e-06,2.16961e-06
1.01,2.11e-06,2.14577e-06,1.96695e-06,1.96695e-06,2.07424e-06,2.09808e-06,1.97887e-06,2.13385e-06
1.02,2.11e-06,2.09808e-06,2.12193e-06,2.15769e-06,2.00272e-06,2.08616e-06,2.0504e-06,2.12193e-06
1.03,2.14577e-06,2.16961e-06,2.14577e-06,2.12193e-06,1.97887e-06,2.08616e-06,2.06232e-06,2.12193e-06
1.04,2.13385e-06,2.11e-06,2.08616e-06,2.11e-06,1.9908e-06,2.0504e-06,1.97887e-06,2.14577e-06
1.05,2.20537e-06,2.02656e-06,2.13385e-06,1.91927e-06,2.00272e-06,2.03848e-06,2.00272e-06,2.09808e-06
1.06,2.14577e-06,2.07424e-06,2.21729e-06,2.11e-06,2.06232e-06,2.01464e-06,2.08616e-06,2.14577e-06
1.07,2.18153e-06,2.14577e-06,2.09808e-06,2.09808e-06,2.00272e-06,2.03848e-06,1.94311e-06,2.0504e-06
1.08,2.02656e-06,2.18153e-06,2.08616e-06,2.03848e-06,2.08616e-06,2.02656e-06,2.03848e-06,2.15769e-06
1.09,2.09808e-06,2.09808e-06,2.21729e-06,2.07424e-06,1.95503e-06,2.01464e-06,2.0504e-06,2.09808e-06
1.1,2.08616e-06,2.13385e-06,2.14577e-06,2.02656e-06,2.02656e-06,2.08616e-06,2.08616e-06,2.11e-06
1.11,2.14577e-06,2.15769e-06,2.0504e-06,1.97887e-06,1.97887e-06,2.03848e-06,2.03848e-06,2.08616e-06
1.12,2.08616e-06,2.0504e-06,2.21729e-06,2.00272e-06,2.03848e-06,2.0504e-06,2.06232e-06,2.13385e-06
1.13,2.09808e-06,2.13385e-06,2.08616e-06,2.15769e-06,2.08616e-06,2.0504e-06,2.06232e-06,2.14577e-06
1.14,2.11e-06,2.13385e-06,2.0504e-06,2.14577e-06,2.01464e-06,2.08616e-06,2.06232e-06,2.20537e-06
1.15,2.0504e-06,2.13385e-06,2.13385e-06,2.0504e-06,1.95503e-06,2.02656e-06,2.01464e-06,2.14577e-06
1.16,2.06232e-06,2.11e-06,2.20537e-06,2.08616e-06,1.91927e-06,2.14577e-06,1.9908e-06,2.0504e-06
1.17,2.02656e-06,2.19345e-06,2.11e-06,2.12193e-06,1.9908e-06,2.0504e-06,2.15769e-06,2.14577e-06
1.18,2.11e-06,2.24113e-06,2.06232e-06,2.07424e-06,2.11e-06,2.0504e-06,2.0504e-06,2.11e-06
1.19,2.20537e-06,2.12193e-06,2.18153e-06,1.9908e-06,1.96695e-06,1.9908e-06,1.96695e-06,2.16961e-06
1.2,2.08616e-06,2.12193e-06,1.9908e-06,2.02656e-06,2.08616e-06,2.07424e-06,2.08616e-06,2.08616e-06
1.21,2.08616e-06,2.19345e-06,1.95503e-06,2.08616e-06,2.03848e-06,2.11e-06,2.0504e-06,2.19345e-06
1.22,2.07424e-06,2.18153e-06,2.20537e-06,2.06232e-06,2.0504e-06,1.9908e-06,1.95503e-06,2.14577e-06
1.23,2.14577e-06,2.16961e-06,2.14577e-06,1.93119e-06,1.95503e-06,2.02656e-06,1.90735e-06,2.08616e-06
1.24,2.20537e-06,2.11e-06,2.14577e-06,2.08616e-06,2.00272e-06,2.12193e-06,2.0504e-06,2.20537e-06
1.25,2.16961e-06,2.13385e-06,2.14577e-06,2.03848e-06,2.02656e-06,2.13385e-06,2.08616e-06,2.01464e-06
1.26,2.25306e-06,2.0504e-06,2.14577e-06,2.00272e-06,2.0504e-06,2.11e-06,2.01464e-06,2.0504e-06
1.27,2.16961e-06,2.15769e-06,2.00272e-06,2.01464e-06,2.11e-06,2.07424e-06,1.9908e-06,2.12193e-06
