Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
2.84,1.69158e-05,1.68562e-05,1.7035e-05,1.73688e-05,1.77741e-05
2.88,1.69039e-05,1.688e-05,1.70231e-05,1.73688e-05,1.78099e-05
2.92,1.6892e-05,1.68562e-05,1.69635e-05,1.74046e-05,1.7786e-05
2.96,1.6892e-05,1.6892e-05,1.69635e-05,1.74165e-05,1.77622e-05
3.0,1.69039e-05,1.6892e-05,1.69635e-05,1.73569e-05,1.77383e-05
3.04,1.69039e-05,1.69039e-05,1.69635e-05,1.73211e-05,1.77383e-05
3.08,1.69039e-05,1.6892e-05,1.69992e-05,1.7345e-05,1.77503e-05
3.12,1.69396e-05,1.69158e-05,1.69992e-05,1.7333e-05,1.77622e-05
3.16,1.69396e-05,1.69396e-05,1.69873e-05,1.73688e-05,1.77979e-05
3.2,1.69635e-05,1.6892e-05,1.69754e-05,1.73569e-05,1.7786e-05
3.24,1.69396e-05,1.69039e-05,1.70112e-05,1.73569e-05,1.7786e-05
3.28,1.69396e-05,1.68443e-05,1.70231e-05,1.73807e-05,1.7786e-05
3.32,1.69635e-05,1.68562e-05,1.7035e-05,1.73807e-05,1.77741e-05
3.36,1.69635e-05,1.6892e-05,1.70112e-05,1.73688e-05,1.77979e-05
3.4,1.69992e-05,1.69039e-05,1.69992e-05,1.74046e-05,1.78099e-05
3.44,1.69635e-05,1.69158e-05,1.70231e-05,1.74046e-05,1.78456e-05
3.48,1.69873e-05,1.69396e-05,1.70469e-05,1.73807e-05,1.78099e-05
3.52,1.69396e-05,1.69158e-05,1.70589e-05,1.73807e-05,1.78218e-05
3.56,1.69873e-05,1.69396e-05,1.70589e-05,1.74165e-05,1.78099e-05
3.6,1.69754e-05,1.69516e-05,1.70469e-05,1.74403e-05,1.78099e-05
3.64,1.69635e-05,1.69396e-05,1.70827e-05,1.74403e-05,1.77979e-05
3.68,1.69516e-05,1.69277e-05,1.70589e-05,1.74284e-05,1.78337e-05
3.72,1.69992e-05,1.69396e-05,1.70469e-05,1.74642e-05,1.78337e-05
3.76,1.69754e-05,1.69039e-05,1.70469e-05,1.73926e-05,1.78456e-05
3.8,1.70112e-05,1.69158e-05,1.70708e-05,1.74046e-05,1.78814e-05
3.84,1.69992e-05,1.69396e-05,1.70708e-05,1.74046e-05,1.78814e-05
3.88,1.69992e-05,1.69277e-05,1.70469e-05,1.73926e-05,1.78695e-05
3.92,1.70112e-05,1.69277e-05,1.70589e-05,1.74642e-05,1.78933e-05
3.96,1.70231e-05,1.69396e-05,1.70708e-05,1.74165e-05,1.78814e-05
4.0,1.70231e-05,1.69396e-05,1.70469e-05,1.74403e-05,1.78814e-05
4.04,1.70231e-05,1.69396e-05,1.70708e-05,1.74165e-05,1.78695e-05
4.08,1.7035e-05,1.69516e-05,1.7035e-05,1.73926e-05,1.78695e-05
4.12,1.70469e-05,1.69158e-05,1.70827e-05,1.73926e-05,1.79172e-05
4.16,1.70231e-05,1.69635e-05,1.70589e-05,1.74284e-05,1.78933e-05
4.2,1.70589e-05,1.69277e-05,1.70708e-05,1.74284e-05,1.78576e-05
4.24,1.70469e-05,1.69396e-05,1.70946e-05,1.74403e-05,1.78337e-05
4.28,1.70589e-05,1.69277e-05,1.70827e-05,1.74403e-05,1.78456e-05
4.32,1.70708e-05,1.69754e-05,1.70708e-05,1.74761e-05,1.78695e-05
4.36,1.70708e-05,1.69516e-05,1.70708e-05,1.74522e-05,1.78695e-05
4.4,1.70469e-05,1.69635e-05,1.70827e-05,1.74522e-05,1.78695e-05
4.44,1.70708e-05,1.69635e-05,1.70827e-05,1.74403e-05,1.78337e-05
4.48,1.70469e-05,1.69396e-05,1.70708e-05,1.74522e-05,1.78576e-05
4.52,1.70589e-05,1.69635e-05,1.70946e-05,1.74522e-05,1.78933e-05
4.56,1.70708e-05,1.69635e-05,1.70708e-05,1.74522e-05,1.78814e-05
4.6,1.7035e-05,1.69754e-05,1.70708e-05,1.74761e-05,1.78814e-05
4.64,1.70231e-05,1.69396e-05,1.70589e-05,1.74403e-05,1.78695e-05
4.68,1.70469e-05,1.69873e-05,1.70827e-05,1.7488e-05,1.78456e-05
4.72,1.70469e-05,1.69754e-05,1.70708e-05,1.7488e-05,1.78576e-05
4.76,1.70589e-05,1.69516e-05,1.70589e-05,1.74761e-05,1.78695e-05
4.8,1.70112e-05,1.69396e-05,1.71065e-05,1.7488e-05,1.78695e-05
4.84,1.69992e-05,1.69516e-05,1.71304e-05,1.74761e-05,1.78814e-05
4.88,1.70231e-05,1.69873e-05,1.71304e-05,1.74522e-05,1.78576e-05
4.92,1.70231e-05,1.69754e-05,1.71304e-05,1.74761e-05,1.79172e-05
4.96,1.70112e-05,1.69277e-05,1.71185e-05,1.74999e-05,1.78695e-05
5.0,1.7035e-05,1.69754e-05,1.71304e-05,1.74999e-05,1.79172e-05
5.04,1.70469e-05,1.69516e-05,1.71185e-05,1.74761e-05,1.79052e-05
5.08,1.70827e-05,1.69635e-05,1.70708e-05,1.74522e-05,1.79052e-05
5.12,1.71065e-05,1.69754e-05,1.71065e-05,1.74761e-05,1.79172e-05
5.16,1.71185e-05,1.69754e-05,1.70946e-05,1.74761e-05,1.79529e-05
5.2,1.71065e-05,1.69516e-05,1.71065e-05,1.7488e-05,1.79052e-05
5.24,1.70827e-05,1.69992e-05,1.71185e-05,1.75118e-05,1.79172e-05
5.28,1.70589e-05,1.70112e-05,1.71185e-05,1.74642e-05,1.79052e-05
5.32,1.70589e-05,1.69873e-05,1.70827e-05,1.74522e-05,1.78814e-05
5.36,1.70469e-05,1.70112e-05,1.71185e-05,1.7488e-05,1.79052e-05
5.4,1.70469e-05,1.69635e-05,1.71185e-05,1.74761e-05,1.79172e-05
5.44,1.70946e-05,1.69754e-05,1.71065e-05,1.74999e-05,1.78933e-05
5.48,1.71185e-05,1.69873e-05,1.71185e-05,1.74522e-05,1.79052e-05
5.52,1.71423e-05,1.69992e-05,1.70946e-05,1.7488e-05,1.79052e-05
5.56,1.71065e-05,1.70112e-05,1.71304e-05,1.74522e-05,1.78933e-05
5.6,1.71304e-05,1.70231e-05,1.71185e-05,1.74522e-05,1.79172e-05
5.64,1.70946e-05,1.69992e-05,1.71065e-05,1.74761e-05,1.79172e-05
5.68,1.70708e-05,1.70112e-05,1.70708e-05,1.74642e-05,1.79052e-05
5.72,1.70946e-05,1.70231e-05,1.71065e-05,1.7488e-05,1.79172e-05
5.76,1.70708e-05,1.70231e-05,1.71304e-05,1.7488e-05,1.79529e-05
5.8,1.71065e-05,1.70231e-05,1.71304e-05,1.74522e-05,1.79172e-05
