Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
1.12,2.43664e-05,2.42829e-05,2.41637e-05,2.39968e-05,2.37346e-05
1.13,2.44856e-05,2.41756e-05,2.4116e-05,2.40207e-05,2.37703e-05
1.14,2.4426e-05,2.42591e-05,2.40803e-05,2.39611e-05,2.38657e-05
1.15,2.44617e-05,2.4271e-05,2.41399e-05,2.39611e-05,2.38299e-05
1.16,2.44737e-05,2.4271e-05,2.40803e-05,2.39134e-05,2.37823e-05
1.17,2.44737e-05,2.41756e-05,2.40684e-05,2.39968e-05,2.37823e-05
1.18,2.44498e-05,2.41876e-05,2.42352e-05,2.39849e-05,2.37823e-05
1.19,2.45094e-05,2.43306e-05,2.41756e-05,2.40088e-05,2.3663e-05
1.2,2.44498e-05,2.4271e-05,2.41399e-05,2.39611e-05,2.37703e-05
1.21,2.44498e-05,2.43068e-05,2.41399e-05,2.40088e-05,2.38419e-05
1.22,2.44498e-05,2.42114e-05,2.41518e-05,2.40088e-05,2.37823e-05
1.23,2.45094e-05,2.42591e-05,2.4116e-05,2.40326e-05,2.37942e-05
1.24,2.45214e-05,2.42591e-05,2.42233e-05,2.40445e-05,2.37584e-05
1.25,2.45094e-05,2.42233e-05,2.41876e-05,2.3973e-05,2.37584e-05
1.26,2.45333e-05,2.41399e-05,2.4128e-05,2.39968e-05,2.37703e-05
1.27,2.43783e-05,2.42591e-05,2.41041e-05,2.40564e-05,2.38776e-05
1.28,2.45094e-05,2.42829e-05,2.4116e-05,2.40803e-05,2.38419e-05
1.29,2.4569e-05,2.42352e-05,2.4128e-05,2.40684e-05,2.37823e-05
1.3,2.45452e-05,2.42114e-05,2.41518e-05,2.39968e-05,2.37584e-05
1.31,2.45452e-05,2.4271e-05,2.41399e-05,2.39611e-05,2.36869e-05
1.32,2.45571e-05,2.42114e-05,2.41756e-05,2.40803e-05,2.37465e-05
1.33,2.45333e-05,2.42114e-05,2.41399e-05,2.40684e-05,2.38657e-05
1.34,2.45571e-05,2.42472e-05,2.4128e-05,2.39611e-05,2.38419e-05
1.35,2.45929e-05,2.42949e-05,2.41756e-05,2.40564e-05,2.37823e-05
1.36,2.44737e-05,2.4271e-05,2.41995e-05,2.3973e-05,2.37823e-05
1.37,2.4426e-05,2.42829e-05,2.40803e-05,2.40803e-05,2.37465e-05
1.38,2.44141e-05,2.4271e-05,2.41756e-05,2.40803e-05,2.37823e-05
1.39,2.4581e-05,2.43306e-05,2.41876e-05,2.40088e-05,2.38299e-05
1.4,2.45333e-05,2.42949e-05,2.41041e-05,2.39849e-05,2.38657e-05
1.41,2.44379e-05,2.42114e-05,2.41399e-05,2.39015e-05,2.37823e-05
1.42,2.45094e-05,2.42233e-05,2.41756e-05,2.38895e-05,2.37584e-05
1.43,2.44737e-05,2.42949e-05,2.41995e-05,2.40088e-05,2.37465e-05
1.44,2.45452e-05,2.43187e-05,2.40564e-05,2.40684e-05,2.37465e-05
1.45,2.4581e-05,2.42233e-05,2.41399e-05,2.39968e-05,2.38061e-05
1.46,2.46048e-05,2.43306e-05,2.42114e-05,2.39611e-05,2.38657e-05
