Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
0.0,7.84397e-06,7.76052e-06,7.61747e-06,7.54595e-06,7.4625e-06,7.49826e-06,7.67708e-06,8.11815e-06
0.04,7.84397e-06,7.689e-06,7.54595e-06,7.42674e-06,7.35521e-06,7.37906e-06,7.53403e-06,7.9751e-06
0.08,7.80821e-06,7.67708e-06,7.52211e-06,7.4029e-06,7.33137e-06,7.41482e-06,7.51019e-06,7.99894e-06
0.12,7.82013e-06,7.65324e-06,7.55787e-06,7.45058e-06,7.35521e-06,7.41482e-06,7.55787e-06,8.01086e-06
0.16,7.86781e-06,7.65324e-06,7.53403e-06,7.42674e-06,7.36713e-06,7.41482e-06,7.58171e-06,7.93934e-06
0.2,7.84397e-06,7.67708e-06,7.56979e-06,7.49826e-06,7.37906e-06,7.45058e-06,7.59363e-06,8.04663e-06
0.24,7.83205e-06,7.71284e-06,7.54595e-06,7.47442e-06,7.39098e-06,7.43866e-06,7.58171e-06,7.98702e-06
0.28,7.84397e-06,7.689e-06,7.54595e-06,7.48634e-06,7.4029e-06,7.45058e-06,7.60555e-06,8.05855e-06
0.32,7.86781e-06,7.70092e-06,7.56979e-06,7.42674e-06,7.41482e-06,7.41482e-06,7.58171e-06,8.08239e-06
0.36,7.84397e-06,7.67708e-06,7.55787e-06,7.51019e-06,7.45058e-06,7.39098e-06,7.60555e-06,8.05855e-06
0.4,7.85589e-06,7.689e-06,7.53403e-06,7.42674e-06,7.43866e-06,7.45058e-06,7.60555e-06,8.05855e-06
0.44,7.85589e-06,7.71284e-06,7.59363e-06,7.47442e-06,7.43866e-06,7.45058e-06,7.65324e-06,8.08239e-06
0.48,7.85589e-06,7.72476e-06,7.59363e-06,7.48634e-06,7.43866e-06,7.4625e-06,7.59363e-06,8.07047e-06
0.52,7.86781e-06,7.689e-06,7.56979e-06,7.48634e-06,7.4625e-06,7.42674e-06,7.64132e-06,8.05855e-06
0.56,7.84397e-06,7.66516e-06,7.62939e-06,7.51019e-06,7.45058e-06,7.47442e-06,7.62939e-06,8.05855e-06
0.6,7.83205e-06,7.71284e-06,7.60555e-06,7.51019e-06,7.42674e-06,7.43866e-06,7.64132e-06,8.01086e-06
0.64,7.85589e-06,7.73668e-06,7.64132e-06,7.52211e-06,7.42674e-06,7.48634e-06,7.62939e-06,8.05855e-06
0.68,7.86781e-06,7.72476e-06,7.60555e-06,7.49826e-06,7.43866e-06,7.4625e-06,7.64132e-06,8.05855e-06
0.72,7.90358e-06,7.72476e-06,7.60555e-06,7.48634e-06,7.43866e-06,7.45058e-06,7.65324e-06,8.03471e-06
0.76,7.86781e-06,7.72476e-06,7.60555e-06,7.4625e-06,7.41482e-06,7.43866e-06,7.67708e-06,8.04663e-06
0.8,7.90358e-06,7.77245e-06,7.65324e-06,7.51019e-06,7.42674e-06,7.45058e-06,7.66516e-06,8.08239e-06
0.84,7.85589e-06,7.76052e-06,7.65324e-06,7.49826e-06,7.4625e-06,7.47442e-06,7.66516e-06,8.05855e-06
0.88,7.86781e-06,7.77245e-06,7.64132e-06,7.51019e-06,7.45058e-06,7.47442e-06,7.66516e-06,8.10623e-06
0.92,7.9155e-06,7.72476e-06,7.61747e-06,7.4625e-06,7.4029e-06,7.47442e-06,7.65324e-06,8.05855e-06
0.96,7.89166e-06,7.73668e-06,7.65324e-06,7.51019e-06,7.42674e-06,7.48634e-06,7.689e-06,8.08239e-06
1.0,7.86781e-06,7.7486e-06,7.66516e-06,7.48634e-06,7.42674e-06,7.43866e-06,7.61747e-06,8.09431e-06
1.04,7.87973e-06,7.77245e-06,7.65324e-06,7.49826e-06,7.42674e-06,7.53403e-06,7.66516e-06,8.07047e-06
1.08,7.89166e-06,7.76052e-06,7.58171e-06,7.53403e-06,7.48634e-06,7.4625e-06,7.64132e-06,8.04663e-06
1.12,7.90358e-06,7.78437e-06,7.58171e-06,7.49826e-06,7.45058e-06,7.47442e-06,7.67708e-06,8.09431e-06
1.16,7.89166e-06,7.7486e-06,7.62939e-06,7.49826e-06,7.42674e-06,7.4625e-06,7.61747e-06,8.07047e-06
1.2,7.89166e-06,7.71284e-06,7.60555e-06,7.49826e-06,7.48634e-06,7.47442e-06,7.60555e-06,8.03471e-06
1.24,7.87973e-06,7.7486e-06,7.56979e-06,7.53403e-06,7.47442e-06,7.51019e-06,7.64132e-06,8.10623e-06
1.28,7.90358e-06,7.73668e-06,7.64132e-06,7.47442e-06,7.4625e-06,7.47442e-06,7.67708e-06,8.10623e-06
1.32,7.92742e-06,7.7486e-06,7.59363e-06,7.48634e-06,7.48634e-06,7.51019e-06,7.689e-06,8.11815e-06
1.36,7.90358e-06,7.73668e-06,7.60555e-06,7.4625e-06,7.4625e-06,7.47442e-06,7.66516e-06,8.11815e-06
1.4,7.9155e-06,7.7486e-06,7.60555e-06,7.52211e-06,7.48634e-06,7.51019e-06,7.65324e-06,8.07047e-06
1.44,7.92742e-06,7.72476e-06,7.64132e-06,7.51019e-06,7.47442e-06,7.49826e-06,7.65324e-06,8.09431e-06
1.48,7.92742e-06,7.72476e-06,7.61747e-06,7.51019e-06,7.4625e-06,7.51019e-06,7.65324e-06,8.10623e-06
1.52,7.93934e-06,7.7486e-06,7.65324e-06,7.48634e-06,7.45058e-06,7.48634e-06,7.66516e-06,8.08239e-06
1.56,7.92742e-06,7.7486e-06,7.62939e-06,7.48634e-06,7.47442e-06,7.45058e-06,7.67708e-06,8.05855e-06
1.6,7.89166e-06,7.76052e-06,7.66516e-06,7.48634e-06,7.48634e-06,7.4625e-06,7.70092e-06,8.07047e-06
1.64,7.92742e-06,7.78437e-06,7.60555e-06,7.49826e-06,7.47442e-06,7.47442e-06,7.689e-06,8.08239e-06
1.68,7.9751e-06,7.78437e-06,7.55787e-06,7.43866e-06,7.49826e-06,7.48634e-06,7.67708e-06,8.11815e-06
1.72,7.93934e-06,7.79629e-06,7.60555e-06,7.51019e-06,7.4625e-06,7.49826e-06,7.71284e-06,8.10623e-06
1.76,7.95126e-06,7.79629e-06,7.60555e-06,7.53403e-06,7.49826e-06,7.49826e-06,7.71284e-06,8.05855e-06
1.8,7.9751e-06,7.80821e-06,7.62939e-06,7.51019e-06,7.49826e-06,7.48634e-06,7.72476e-06,8.09431e-06
1.84,7.90358e-06,7.79629e-06,7.58171e-06,7.49826e-06,7.47442e-06,7.51019e-06,7.689e-06,8.11815e-06
1.88,7.89166e-06,7.78437e-06,7.55787e-06,7.48634e-06,7.47442e-06,7.49826e-06,7.66516e-06,8.13007e-06
1.92,7.9155e-06,7.77245e-06,7.59363e-06,7.4625e-06,7.43866e-06,7.51019e-06,7.67708e-06,8.13007e-06
