Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
0.0,6.06775e-06,5.93662e-06,5.9247e-06,5.72205e-06,5.93662e-06,6.42538e-06,7.14064e-06,7.73668e-06
0.04,5.82933e-06,5.76973e-06,5.71013e-06,5.47171e-06,5.71013e-06,6.23465e-06,6.90222e-06,7.52211e-06
0.08,5.80549e-06,5.75781e-06,5.66244e-06,5.49555e-06,5.65052e-06,6.23465e-06,6.91414e-06,7.53403e-06
0.12,5.84126e-06,5.76973e-06,5.73397e-06,5.48363e-06,5.67436e-06,6.22273e-06,6.91414e-06,7.56979e-06
0.16,5.84126e-06,5.76973e-06,5.6982e-06,5.50747e-06,5.67436e-06,6.23465e-06,6.96182e-06,7.54595e-06
0.2,5.82933e-06,5.76973e-06,5.66244e-06,5.54323e-06,5.6982e-06,6.27041e-06,6.96182e-06,7.55787e-06
0.24,5.80549e-06,5.74589e-06,5.67436e-06,5.50747e-06,5.71013e-06,6.23465e-06,6.96182e-06,7.54595e-06
0.28,5.81741e-06,5.74589e-06,5.66244e-06,5.50747e-06,5.6982e-06,6.28233e-06,6.9499e-06,7.54595e-06
0.32,5.81741e-06,5.78165e-06,5.68628e-06,5.53131e-06,5.67436e-06,6.23465e-06,6.9499e-06,7.58171e-06
0.36,5.90086e-06,5.76973e-06,5.68628e-06,5.55515e-06,5.6982e-06,6.25849e-06,7.00951e-06,7.60555e-06
0.4,5.87702e-06,5.71013e-06,5.71013e-06,5.55515e-06,5.71013e-06,6.22273e-06,6.9499e-06,7.59363e-06
0.44,5.87702e-06,5.78165e-06,5.72205e-06,5.56707e-06,5.68628e-06,6.22273e-06,6.99759e-06,7.58171e-06
0.48,5.85318e-06,5.79357e-06,5.6982e-06,5.53131e-06,5.73397e-06,6.24657e-06,6.98566e-06,7.60555e-06
0.52,5.88894e-06,5.84126e-06,5.6982e-06,5.56707e-06,5.71013e-06,6.23465e-06,7.04527e-06,7.65324e-06
0.56,5.87702e-06,5.76973e-06,5.6982e-06,5.57899e-06,5.72205e-06,6.24657e-06,7.04527e-06,7.66516e-06
0.6,5.90086e-06,5.75781e-06,5.6982e-06,5.59092e-06,5.73397e-06,6.25849e-06,7.03335e-06,7.66516e-06
0.64,5.88894e-06,5.76973e-06,5.66244e-06,5.55515e-06,5.75781e-06,6.28233e-06,7.00951e-06,7.67708e-06
0.68,5.87702e-06,5.81741e-06,5.71013e-06,5.59092e-06,5.73397e-06,6.29425e-06,6.98566e-06,7.70092e-06
0.72,5.9247e-06,5.79357e-06,5.74589e-06,5.57899e-06,5.71013e-06,6.28233e-06,7.05719e-06,7.66516e-06
0.76,5.94854e-06,5.84126e-06,5.74589e-06,5.57899e-06,5.72205e-06,6.30617e-06,7.05719e-06,7.65324e-06
0.8,5.93662e-06,5.82933e-06,5.71013e-06,5.57899e-06,5.71013e-06,6.31809e-06,7.02143e-06,7.65324e-06
0.84,5.9247e-06,5.76973e-06,5.6982e-06,5.59092e-06,5.71013e-06,6.27041e-06,7.00951e-06,7.65324e-06
0.88,5.91278e-06,5.79357e-06,5.73397e-06,5.61476e-06,5.73397e-06,6.29425e-06,7.02143e-06,7.66516e-06
0.92,5.94854e-06,5.81741e-06,5.68628e-06,5.61476e-06,5.75781e-06,6.30617e-06,6.99759e-06,7.64132e-06
0.96,5.91278e-06,5.81741e-06,5.71013e-06,5.60284e-06,5.74589e-06,6.28233e-06,7.02143e-06,7.66516e-06
1.0,5.9247e-06,5.78165e-06,5.71013e-06,5.62668e-06,5.72205e-06,6.31809e-06,7.03335e-06,7.67708e-06
1.04,5.94854e-06,5.79357e-06,5.68628e-06,5.62668e-06,5.79357e-06,6.29425e-06,7.06911e-06,7.67708e-06
1.08,5.94854e-06,5.80549e-06,5.74589e-06,5.6386e-06,5.72205e-06,6.30617e-06,7.04527e-06,7.67708e-06
1.12,5.99623e-06,5.84126e-06,5.73397e-06,5.60284e-06,5.76973e-06,6.31809e-06,7.03335e-06,7.689e-06
1.16,5.96046e-06,5.85318e-06,5.6982e-06,5.60284e-06,5.79357e-06,6.28233e-06,6.98566e-06,7.70092e-06
1.2,5.93662e-06,5.82933e-06,5.72205e-06,5.61476e-06,5.75781e-06,6.34193e-06,6.98566e-06,7.66516e-06
1.24,5.96046e-06,5.75781e-06,5.72205e-06,5.59092e-06,5.76973e-06,6.34193e-06,6.99759e-06,7.70092e-06
1.28,5.97239e-06,5.78165e-06,5.71013e-06,5.65052e-06,5.76973e-06,6.31809e-06,7.02143e-06,7.689e-06
1.32,5.97239e-06,5.82933e-06,5.71013e-06,5.57899e-06,5.74589e-06,6.33001e-06,7.02143e-06,7.70092e-06
1.36,5.96046e-06,5.81741e-06,5.73397e-06,5.6386e-06,5.74589e-06,6.28233e-06,7.04527e-06,7.64132e-06
1.4,5.93662e-06,5.79357e-06,5.72205e-06,5.62668e-06,5.74589e-06,6.33001e-06,7.04527e-06,7.66516e-06
1.44,5.96046e-06,5.80549e-06,5.68628e-06,5.6386e-06,5.73397e-06,6.25849e-06,7.02143e-06,7.67708e-06
1.48,5.96046e-06,5.80549e-06,5.68628e-06,5.61476e-06,5.75781e-06,6.28233e-06,7.02143e-06,7.689e-06
1.52,5.93662e-06,5.85318e-06,5.6982e-06,5.61476e-06,5.75781e-06,6.30617e-06,7.00951e-06,7.67708e-06
1.56,5.93662e-06,5.84126e-06,5.73397e-06,5.6386e-06,5.75781e-06,6.27041e-06,7.04527e-06,7.70092e-06
1.6,5.9247e-06,5.79357e-06,5.6982e-06,5.62668e-06,5.78165e-06,6.31809e-06,7.06911e-06,7.70092e-06
1.64,5.90086e-06,5.79357e-06,5.6982e-06,5.60284e-06,5.79357e-06,6.30617e-06,7.04527e-06,7.689e-06
