Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
0.124,3.57628e-06,3.92199e-06,3.74317e-06,3.79086e-06,4.00543e-06,3.74317e-06,3.82662e-06,3.70741e-06
0.126,3.74317e-06,4.08888e-06,4.22001e-06,3.61204e-06,4.08888e-06,4.35114e-06,4.17233e-06,4.35114e-06
0.128,3.92199e-06,4.08888e-06,4.0412e-06,3.8743e-06,3.5286e-06,4.17233e-06,4.25577e-06,3.61204e-06
0.13,3.79086e-06,3.70741e-06,4.25577e-06,3.92199e-06,3.8743e-06,4.00543e-06,4.13656e-06,4.17233e-06
0.132,3.44515e-06,3.95775e-06,4.25577e-06,3.57628e-06,3.92199e-06,4.35114e-06,4.13656e-06,3.82662e-06
0.134,3.92199e-06,3.70741e-06,4.00543e-06,3.82662e-06,3.44515e-06,3.5286e-06,3.79086e-06,3.74317e-06
0.136,3.3617e-06,4.00543e-06,3.82662e-06,4.00543e-06,4.47035e-06,3.8743e-06,4.0412e-06,4.08888e-06
0.138,3.92199e-06,3.95775e-06,3.92199e-06,4.3869e-06,4.0412e-06,3.8743e-06,4.08888e-06,3.70741e-06
0.14,4.0412e-06,3.5286e-06,3.74317e-06,3.74317e-06,4.08888e-06,3.65973e-06,4.00543e-06,3.92199e-06
0.142,3.70741e-06,3.8743e-06,4.13656e-06,3.74317e-06,3.8743e-06,3.8743e-06,4.00543e-06,3.8743e-06
0.144,3.82662e-06,3.92199e-06,4.0412e-06,3.95775e-06,3.82662e-06,4.0412e-06,4.17233e-06,3.57628e-06
0.146,3.95775e-06,4.00543e-06,3.79086e-06,4.30346e-06,4.08888e-06,4.13656e-06,4.13656e-06,4.0412e-06
0.148,3.92199e-06,4.22001e-06,3.92199e-06,3.27826e-06,3.70741e-06,4.0412e-06,4.35114e-06,3.95775e-06
0.15,3.79086e-06,4.0412e-06,3.82662e-06,4.0412e-06,4.17233e-06,3.70741e-06,3.70741e-06,3.82662e-06
0.152,3.95775e-06,4.17233e-06,4.13656e-06,3.82662e-06,4.13656e-06,3.92199e-06,4.25577e-06,4.08888e-06
0.154,3.82662e-06,4.25577e-06,4.08888e-06,3.74317e-06,3.74317e-06,3.92199e-06,4.22001e-06,3.74317e-06
0.156,3.74317e-06,4.13656e-06,3.82662e-06,3.82662e-06,3.79086e-06,3.74317e-06,3.8743e-06,3.74317e-06
0.158,4.0412e-06,3.70741e-06,3.8743e-06,3.92199e-06,3.92199e-06,4.17233e-06,3.92199e-06,3.95775e-06
0.16,3.79086e-06,4.0412e-06,4.0412e-06,4.08888e-06,3.92199e-06,3.79086e-06,3.65973e-06,3.49283e-06
0.162,4.00543e-06,3.5286e-06,4.00543e-06,4.00543e-06,3.92199e-06,3.82662e-06,3.82662e-06,3.92199e-06
0.164,4.0412e-06,4.13656e-06,4.08888e-06,3.95775e-06,3.92199e-06,4.25577e-06,3.82662e-06,3.92199e-06
0.166,4.08888e-06,3.8743e-06,4.25577e-06,3.79086e-06,3.74317e-06,3.57628e-06,3.82662e-06,3.74317e-06
0.168,4.0412e-06,3.79086e-06,4.25577e-06,4.0412e-06,3.92199e-06,4.13656e-06,3.82662e-06,3.82662e-06
0.17,3.70741e-06,4.08888e-06,3.92199e-06,3.49283e-06,3.57628e-06,4.00543e-06,4.13656e-06,3.82662e-06
0.172,3.5286e-06,4.13656e-06,3.65973e-06,3.82662e-06,3.92199e-06,4.08888e-06,3.95775e-06,3.95775e-06
0.174,3.8743e-06,3.82662e-06,3.95775e-06,3.74317e-06,3.95775e-06,3.8743e-06,3.8743e-06,3.61204e-06
0.176,3.8743e-06,3.92199e-06,3.49283e-06,3.8743e-06,3.61204e-06,3.70741e-06,4.08888e-06,3.92199e-06
0.178,4.0412e-06,3.95775e-06,4.25577e-06,3.8743e-06,3.82662e-06,3.57628e-06,3.8743e-06,4.00543e-06
0.18,3.95775e-06,3.95775e-06,3.8743e-06,4.08888e-06,4.17233e-06,4.0412e-06,4.25577e-06,3.61204e-06
0.182,4.08888e-06,4.13656e-06,4.0412e-06,3.57628e-06,3.61204e-06,3.8743e-06,3.65973e-06,3.61204e-06
0.184,3.8743e-06,3.70741e-06,3.8743e-06,4.22001e-06,3.8743e-06,3.92199e-06,3.95775e-06,3.79086e-06
0.186,4.08888e-06,4.25577e-06,4.47035e-06,3.74317e-06,4.13656e-06,4.30346e-06,4.00543e-06,3.8743e-06
0.188,3.95775e-06,3.92199e-06,3.8743e-06,3.65973e-06,4.08888e-06,3.79086e-06,3.82662e-06,3.95775e-06
0.19,4.22001e-06,3.65973e-06,4.35114e-06,3.92199e-06,3.79086e-06,4.22001e-06,3.95775e-06,4.3869e-06
0.192,3.92199e-06,3.92199e-06,3.95775e-06,3.74317e-06,3.65973e-06,3.8743e-06,4.17233e-06,3.5286e-06
0.194,3.74317e-06,4.25577e-06,3.70741e-06,3.5286e-06,3.79086e-06,4.00543e-06,4.0412e-06,4.35114e-06
0.196,3.70741e-06,3.95775e-06,3.95775e-06,3.95775e-06,3.57628e-06,4.17233e-06,4.00543e-06,4.25577e-06
0.198,4.00543e-06,3.95775e-06,3.61204e-06,3.65973e-06,3.74317e-06,3.8743e-06,4.0412e-06,3.61204e-06
0.2,3.79086e-06,4.00543e-06,3.92199e-06,3.79086e-06,3.82662e-06,3.8743e-06,4.22001e-06,4.22001e-06
0.202,3.82662e-06,3.8743e-06,4.00543e-06,4.3869e-06,3.82662e-06,4.0412e-06,4.3869e-06,3.49283e-06
0.204,4.17233e-06,4.17233e-06,3.74317e-06,3.5286e-06,3.82662e-06,3.65973e-06,3.31402e-06,4.00543e-06
0.206,3.3617e-06,3.79086e-06,3.82662e-06,3.95775e-06,4.0412e-06,4.0412e-06,4.13656e-06,3.61204e-06
0.208,4.17233e-06,3.79086e-06,4.17233e-06,4.08888e-06,3.95775e-06,4.0412e-06,3.82662e-06,3.65973e-06
0.21,3.74317e-06,3.95775e-06,3.5286e-06,3.61204e-06,3.92199e-06,4.08888e-06,3.82662e-06,3.79086e-06
0.212,3.70741e-06,3.74317e-06,4.00543e-06,3.92199e-06,3.95775e-06,4.13656e-06,4.35114e-06,4.0412e-06
0.214,3.92199e-06,4.13656e-06,3.82662e-06,3.95775e-06,3.39746e-06,4.13656e-06,3.8743e-06,3.95775e-06
0.216,3.82662e-06,4.00543e-06,3.95775e-06,3.49283e-06,4.00543e-06,4.00543e-06,4.00543e-06,3.95775e-06
0.218,3.82662e-06,3.57628e-06,4.22001e-06,4.08888e-06,3.8743e-06,4.30346e-06,3.92199e-06,3.74317e-06
0.22,3.92199e-06,4.25577e-06,3.74317e-06,3.92199e-06,4.00543e-06,3.74317e-06,4.00543e-06,3.82662e-06
0.222,3.79086e-06,4.00543e-06,3.82662e-06,3.95775e-06,4.08888e-06,3.82662e-06,4.30346e-06,3.74317e-06
0.224,3.61204e-06,4.13656e-06,3.92199e-06,3.74317e-06,4.0412e-06,4.17233e-06,4.00543e-06,3.27826e-06
0.226,4.22001e-06,4.08888e-06,3.74317e-06,4.08888e-06,4.22001e-06,3.82662e-06,3.61204e-06,4.17233e-06
0.228,4.0412e-06,3.65973e-06,3.49283e-06,4.17233e-06,4.08888e-06,4.47035e-06,4.00543e-06,3.92199e-06
0.23,3.79086e-06,3.65973e-06,4.13656e-06,4.00543e-06,3.79086e-06,4.13656e-06,4.13656e-06,3.70741e-06
0.232,3.8743e-06,3.8743e-06,3.49283e-06,3.70741e-06,4.17233e-06,4.17233e-06,4.0412e-06,4.17233e-06
0.234,4.0412e-06,3.92199e-06,3.92199e-06,4.13656e-06,4.00543e-06,4.00543e-06,4.25577e-06,4.3869e-06
0.236,3.74317e-06,3.79086e-06,4.17233e-06,4.35114e-06,3.39746e-06,4.0412e-06,3.92199e-06,3.95775e-06
0.238,4.13656e-06,3.95775e-06,3.79086e-06,3.70741e-06,4.08888e-06,4.08888e-06,4.25577e-06,3.79086e-06
0.24,3.5286e-06,3.5286e-06,4.0412e-06,3.82662e-06,3.95775e-06,3.82662e-06,4.56572e-06,3.74317e-06
0.242,3.92199e-06,4.25577e-06,3.44515e-06,4.0412e-06,3.95775e-06,4.00543e-06,3.92199e-06,3.92199e-06
0.244,3.92199e-06,4.0412e-06,3.79086e-06,3.82662e-06,3.92199e-06,4.13656e-06,4.13656e-06,3.79086e-06
0.246,3.74317e-06,4.00543e-06,3.95775e-06,3.82662e-06,3.8743e-06,3.8743e-06,3.61204e-06,3.95775e-06
0.248,4.08888e-06,4.13656e-06,3.5286e-06,3.82662e-06,4.08888e-06,3.65973e-06,3.70741e-06,4.13656e-06
0.25,4.00543e-06,3.8743e-06,3.8743e-06,4.13656e-06,3.82662e-06,4.08888e-06,3.8743e-06,3.92199e-06
0.252,4.08888e-06,3.95775e-06,3.82662e-06,3.92199e-06,4.00543e-06,3.70741e-06,3.70741e-06,4.00543e-06
0.254,4.17233e-06,4.00543e-06,3.82662e-06,3.82662e-06,3.74317e-06,4.17233e-06,3.79086e-06,3.92199e-06
