Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
0.0,1.77622e-06,1.72853e-06,1.94311e-06,1.72853e-06,2.07424e-06,2.12193e-06,1.69277e-06,1.51396e-06
0.002,1.51396e-06,1.18017e-06,1.39475e-06,1.29938e-06,1.29938e-06,1.26362e-06,1.43051e-06,1.39475e-06
0.004,1.29938e-06,1.69277e-06,1.4782e-06,1.26362e-06,1.18017e-06,1.60933e-06,1.43051e-06,1.64509e-06
0.006,1.21593e-06,1.21593e-06,1.51396e-06,1.51396e-06,1.72853e-06,1.4782e-06,1.29938e-06,7.86781e-07
0.008,1.39475e-06,1.43051e-06,1.51396e-06,1.56164e-06,1.00136e-06,1.43051e-06,1.04904e-06,1.29938e-06
0.01,1.43051e-06,1.18017e-06,1.51396e-06,1.26362e-06,1.26362e-06,1.0848e-06,1.18017e-06,1.51396e-06
0.012,1.0848e-06,1.29938e-06,1.43051e-06,1.51396e-06,1.29938e-06,1.43051e-06,1.39475e-06,1.56164e-06
0.014,1.29938e-06,1.43051e-06,1.04904e-06,1.04904e-06,1.26362e-06,1.00136e-06,1.18017e-06,1.0848e-06
0.016,1.26362e-06,1.21593e-06,1.29938e-06,1.00136e-06,1.64509e-06,1.13249e-06,1.39475e-06,1.21593e-06
0.018,1.04904e-06,1.60933e-06,1.39475e-06,1.51396e-06,1.4782e-06,1.43051e-06,1.18017e-06,1.39475e-06
0.02,1.21593e-06,9.65595e-07,1.43051e-06,1.0848e-06,1.0848e-06,1.21593e-06,1.21593e-06,1.77622e-06
0.022,1.29938e-06,1.39475e-06,1.26362e-06,8.34465e-07,1.04904e-06,1.4782e-06,1.04904e-06,1.85966e-06
0.024,9.17912e-07,1.21593e-06,1.00136e-06,1.4782e-06,1.34706e-06,1.29938e-06,1.13249e-06,1.51396e-06
0.026,1.13249e-06,1.21593e-06,1.13249e-06,1.04904e-06,1.34706e-06,1.29938e-06,1.60933e-06,1.26362e-06
0.028,1.13249e-06,1.21593e-06,1.90735e-06,1.18017e-06,1.26362e-06,9.17912e-07,6.55651e-07,1.29938e-06
0.03,1.26362e-06,1.04904e-06,1.34706e-06,1.21593e-06,1.29938e-06,1.39475e-06,1.21593e-06,1.4782e-06
0.032,8.70228e-07,1.39475e-06,1.29938e-06,8.70228e-07,1.39475e-06,1.43051e-06,1.4782e-06,1.21593e-06
0.034,1.13249e-06,6.55651e-07,1.21593e-06,1.43051e-06,1.34706e-06,1.51396e-06,1.18017e-06,1.04904e-06
0.036,1.04904e-06,1.18017e-06,1.4782e-06,1.39475e-06,1.0848e-06,1.26362e-06,9.65595e-07,1.29938e-06
0.038,8.34465e-07,1.00136e-06,1.21593e-06,1.34706e-06,1.34706e-06,1.13249e-06,9.65595e-07,4.41074e-07
0.04,1.29938e-06,1.39475e-06,1.34706e-06,1.29938e-06,1.29938e-06,1.21593e-06,1.60933e-06,1.00136e-06
0.042,1.29938e-06,7.86781e-07,1.29938e-06,1.21593e-06,9.17912e-07,7.51019e-07,1.00136e-06,1.00136e-06
0.044,1.21593e-06,8.34465e-07,7.03335e-07,1.21593e-06,1.21593e-06,1.13249e-06,1.21593e-06,1.51396e-06
0.046,1.21593e-06,1.4782e-06,9.65595e-07,9.17912e-07,1.34706e-06,1.21593e-06,1.18017e-06,1.21593e-06
0.048,1.26362e-06,1.04904e-06,1.0848e-06,1.39475e-06,1.21593e-06,1.0848e-06,1.29938e-06,1.0848e-06
0.05,9.65595e-07,1.13249e-06,1.39475e-06,9.65595e-07,9.65595e-07,1.56164e-06,1.18017e-06,1.34706e-06
0.052,1.29938e-06,1.21593e-06,1.18017e-06,1.26362e-06,1.34706e-06,1.56164e-06,1.26362e-06,1.18017e-06
0.054,1.26362e-06,9.65595e-07,1.04904e-06,1.18017e-06,1.26362e-06,1.29938e-06,1.26362e-06,1.00136e-06
0.056,1.26362e-06,1.39475e-06,1.26362e-06,1.39475e-06,5.36442e-07,1.26362e-06,9.65595e-07,1.0848e-06
0.058,5.72205e-07,1.51396e-06,1.72853e-06,1.0848e-06,1.26362e-06,1.29938e-06,1.13249e-06,1.34706e-06
0.06,1.34706e-06,1.51396e-06,1.0848e-06,1.13249e-06,9.65595e-07,1.43051e-06,1.21593e-06,1.13249e-06
0.062,1.18017e-06,7.03335e-07,1.4782e-06,1.43051e-06,1.13249e-06,8.34465e-07,1.39475e-06,1.18017e-06
0.064,1.04904e-06,1.21593e-06,1.21593e-06,1.21593e-06,1.18017e-06,1.13249e-06,7.86781e-07,1.13249e-06
0.066,1.04904e-06,1.04904e-06,1.18017e-06,1.18017e-06,1.29938e-06,1.34706e-06,1.04904e-06,1.29938e-06
0.068,1.26362e-06,1.21593e-06,1.29938e-06,1.39475e-06,1.34706e-06,7.03335e-07,1.34706e-06,9.65595e-07
0.07,1.04904e-06,1.04904e-06,1.34706e-06,1.18017e-06,1.0848e-06,1.13249e-06,1.34706e-06,1.4782e-06
0.072,1.29938e-06,1.26362e-06,1.13249e-06,1.00136e-06,1.0848e-06,8.70228e-07,1.39475e-06,1.34706e-06
0.074,1.13249e-06,1.26362e-06,7.51019e-07,1.18017e-06,1.13249e-06,1.29938e-06,1.26362e-06,1.21593e-06
0.076,1.26362e-06,1.21593e-06,9.65595e-07,1.0848e-06,1.21593e-06,1.04904e-06,1.21593e-06,1.0848e-06
0.078,1.18017e-06,1.26362e-06,1.21593e-06,1.13249e-06,1.0848e-06,1.04904e-06,1.0848e-06,1.29938e-06
0.08,1.18017e-06,1.26362e-06,1.00136e-06,1.13249e-06,1.18017e-06,1.60933e-06,1.00136e-06,1.26362e-06
0.082,1.13249e-06,1.34706e-06,1.13249e-06,1.29938e-06,1.34706e-06,1.0848e-06,1.0848e-06,1.26362e-06
0.084,9.65595e-07,1.13249e-06,1.04904e-06,1.56164e-06,1.0848e-06,1.00136e-06,1.21593e-06,1.13249e-06
0.086,1.39475e-06,1.21593e-06,1.26362e-06,9.65595e-07,1.34706e-06,1.0848e-06,8.70228e-07,1.34706e-06
0.088,1.04904e-06,1.0848e-06,1.51396e-06,1.04904e-06,1.39475e-06,1.34706e-06,1.29938e-06,1.39475e-06
0.09,1.26362e-06,1.39475e-06,1.0848e-06,1.21593e-06,1.21593e-06,1.13249e-06,1.0848e-06,1.39475e-06
0.092,1.21593e-06,6.19888e-07,1.43051e-06,1.26362e-06,9.65595e-07,1.29938e-06,1.26362e-06,1.04904e-06
0.094,1.26362e-06,1.0848e-06,1.21593e-06,1.04904e-06,1.51396e-06,8.70228e-07,1.18017e-06,1.04904e-06
0.096,9.65595e-07,1.18017e-06,1.04904e-06,1.51396e-06,1.39475e-06,1.29938e-06,1.00136e-06,1.0848e-06
0.098,1.18017e-06,1.13249e-06,1.26362e-06,1.21593e-06,1.21593e-06,1.04904e-06,1.0848e-06,1.4782e-06
0.1,8.70228e-07,1.13249e-06,1.34706e-06,1.29938e-06,1.21593e-06,1.26362e-06,9.17912e-07,8.70228e-07
0.102,1.94311e-06,1.4782e-06,1.34706e-06,1.21593e-06,1.13249e-06,1.0848e-06,1.43051e-06,1.43051e-06
0.104,1.77622e-06,1.26362e-06,7.86781e-07,9.65595e-07,1.13249e-06,1.00136e-06,1.0848e-06,1.51396e-06
0.106,1.21593e-06,1.56164e-06,1.34706e-06,8.34465e-07,1.18017e-06,1.04904e-06,1.00136e-06,1.39475e-06
0.108,1.29938e-06,1.64509e-06,1.00136e-06,1.13249e-06,1.39475e-06,1.39475e-06,6.19888e-07,1.21593e-06
0.11,1.13249e-06,1.26362e-06,1.13249e-06,1.26362e-06,1.34706e-06,1.21593e-06,1.29938e-06,1.0848e-06
0.112,1.04904e-06,1.34706e-06,1.29938e-06,1.34706e-06,1.21593e-06,1.26362e-06,1.51396e-06,1.26362e-06
0.114,1.29938e-06,1.18017e-06,1.04904e-06,7.86781e-07,1.0848e-06,1.26362e-06,8.70228e-07,1.60933e-06
0.116,1.04904e-06,1.4782e-06,1.00136e-06,9.17912e-07,1.39475e-06,1.04904e-06,1.26362e-06,1.04904e-06
0.118,1.0848e-06,1.13249e-06,1.64509e-06,1.29938e-06,1.29938e-06,1.29938e-06,1.26362e-06,1.60933e-06
0.12,7.03335e-07,1.04904e-06,1.29938e-06,1.56164e-06,1.26362e-06,1.29938e-06,1.29938e-06,1.43051e-06
0.122,1.34706e-06,1.39475e-06,1.00136e-06,1.00136e-06,1.34706e-06,5.36442e-07,1.43051e-06,1.26362e-06
0.124,1.26362e-06,1.21593e-06,1.21593e-06,9.17912e-07,1.39475e-06,1.0848e-06,1.00136e-06,1.13249e-06
0.126,1.13249e-06,1.34706e-06,1.26362e-06,1.13249e-06,1.39475e-06,1.21593e-06,1.51396e-06,1.51396e-06
0.128,1.00136e-06,1.26362e-06,1.21593e-06,1.18017e-06,1.18017e-06,1.18017e-06,1.56164e-06,9.65595e-07
0.13,7.03335e-07,1.39475e-06,1.0848e-06,1.13249e-06,1.18017e-06,9.17912e-07,1.43051e-06,1.04904e-06
0.132,1.43051e-06,1.0848e-06,1.51396e-06,1.0848e-06,1.29938e-06,1.29938e-06,1.26362e-06,9.65595e-07
0.134,1.34706e-06,1.26362e-06,5.72205e-07,1.29938e-06,1.34706e-06,1.21593e-06,1.13249e-06,1.21593e-06
0.136,1.00136e-06,1.29938e-06,1.4782e-06,1.04904e-06,1.4782e-06,1.29938e-06,1.18017e-06,1.0848e-06
0.138,1.4782e-06,1.4782e-06,1.04904e-06,1.21593e-06,6.55651e-07,1.18017e-06,1.56164e-06,1.26362e-06
0.14,1.39475e-06,1.69277e-06,1.13249e-06,1.18017e-06,1.04904e-06,1.34706e-06,1.04904e-06,8.34465e-07
0.142,1.00136e-06,1.18017e-06,9.65595e-07,1.18017e-06,1.34706e-06,1.34706e-06,1.0848e-06,9.17912e-07
0.144,1.34706e-06,1.43051e-06,9.65595e-07,1.21593e-06,1.13249e-06,1.56164e-06,1.26362e-06,1.4782e-06
0.146,1.0848e-06,1.34706e-06,9.65595e-07,1.26362e-06,1.0848e-06,9.65595e-07,1.21593e-06,1.34706e-06
0.148,1.34706e-06,9.17912e-07,2.07424e-06,1.60933e-06,8.70228e-07,8.70228e-07,1.29938e-06,1.26362e-06
0.15,7.51019e-07,1.04904e-06,1.29938e-06,1.18017e-06,1.18017e-06,1.0848e-06,1.26362e-06,1.18017e-06
0.152,1.18017e-06,1.29938e-06,1.18017e-06,1.29938e-06,1.34706e-06,1.26362e-06,1.21593e-06,1.18017e-06
0.154,1.29938e-06,1.26362e-06,1.26362e-06,1.60933e-06,1.29938e-06,1.34706e-06,1.29938e-06,1.29938e-06
0.156,1.39475e-06,8.34465e-07,1.13249e-06,1.0848e-06,1.04904e-06,1.0848e-06,1.43051e-06,1.21593e-06
0.158,1.34706e-06,1.34706e-06,1.13249e-06,1.18017e-06,1.18017e-06,1.29938e-06,8.70228e-07,1.18017e-06
0.16,1.39475e-06,1.26362e-06,1.29938e-06,1.21593e-06,1.0848e-06,1.34706e-06,1.0848e-06,1.34706e-06
0.162,1.0848e-06,1.04904e-06,1.43051e-06,9.65595e-07,1.34706e-06,1.34706e-06,1.29938e-06,1.13249e-06
