Time,Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A),Current SMUb (A)
0.184,7.86781e-06,7.25985e-06,7.47442e-06,6.87838e-06,7.35521e-06,7.1764e-06,7.22408e-06
0.186,7.65324e-06,7.47442e-06,6.74725e-06,7.35521e-06,7.35521e-06,6.96182e-06,7.22408e-06
0.188,7.65324e-06,7.25985e-06,7.73668e-06,7.22408e-06,7.22408e-06,7.22408e-06,6.87838e-06
0.19,7.82013e-06,6.87838e-06,7.60555e-06,7.00951e-06,7.04527e-06,7.47442e-06,7.25985e-06
0.192,7.25985e-06,7.60555e-06,6.83069e-06,7.14064e-06,7.25985e-06,6.53267e-06,6.87838e-06
0.194,7.78437e-06,7.60555e-06,7.1764e-06,7.35521e-06,7.56979e-06,7.30753e-06,6.87838e-06
0.196,7.65324e-06,7.47442e-06,7.56979e-06,7.39098e-06,7.35521e-06,7.04527e-06,7.22408e-06
0.198,7.689e-06,7.65324e-06,7.90358e-06,7.22408e-06,7.1764e-06,7.00951e-06,7.25985e-06
0.2,7.689e-06,8.03471e-06,7.47442e-06,7.30753e-06,7.39098e-06,7.09295e-06,7.09295e-06
0.202,7.82013e-06,7.82013e-06,7.65324e-06,7.47442e-06,7.39098e-06,7.30753e-06,7.30753e-06
0.204,7.60555e-06,7.65324e-06,7.73668e-06,7.14064e-06,7.14064e-06,7.00951e-06,7.35521e-06
0.206,7.86781e-06,7.39098e-06,7.22408e-06,7.22408e-06,7.25985e-06,7.22408e-06,7.1764e-06
0.208,7.73668e-06,7.47442e-06,7.65324e-06,7.1764e-06,7.30753e-06,7.25985e-06,7.25985e-06
0.21,7.43866e-06,7.39098e-06,7.43866e-06,6.74725e-06,7.04527e-06,7.14064e-06,7.00951e-06
0.212,7.65324e-06,7.86781e-06,7.04527e-06,7.25985e-06,7.47442e-06,7.47442e-06,7.14064e-06
0.214,7.86781e-06,7.1764e-06,7.47442e-06,7.22408e-06,7.60555e-06,7.04527e-06,7.1764e-06
0.216,7.09295e-06,7.689e-06,7.65324e-06,7.00951e-06,7.14064e-06,7.00951e-06,7.00951e-06
0.218,7.78437e-06,7.56979e-06,7.43866e-06,7.39098e-06,7.43866e-06,7.25985e-06,7.1764e-06
0.22,7.65324e-06,7.04527e-06,7.47442e-06,7.43866e-06,6.87838e-06,7.00951e-06,7.00951e-06
0.222,7.56979e-06,7.35521e-06,7.78437e-06,7.43866e-06,7.25985e-06,7.35521e-06,6.96182e-06
0.224,7.689e-06,7.60555e-06,7.78437e-06,7.35521e-06,7.47442e-06,7.30753e-06,7.43866e-06
0.226,7.86781e-06,7.82013e-06,7.43866e-06,7.39098e-06,7.22408e-06,7.52211e-06,7.22408e-06
0.228,7.95126e-06,7.689e-06,7.73668e-06,7.39098e-06,7.14064e-06,7.1764e-06,7.14064e-06
0.23,7.86781e-06,7.82013e-06,7.35521e-06,7.22408e-06,7.30753e-06,7.22408e-06,7.22408e-06
0.232,7.689e-06,7.52211e-06,7.35521e-06,7.35521e-06,7.22408e-06,7.30753e-06,7.04527e-06
0.234,7.65324e-06,7.43866e-06,7.47442e-06,7.14064e-06,7.09295e-06,7.30753e-06,7.39098e-06
0.236,7.82013e-06,7.65324e-06,7.14064e-06,6.87838e-06,7.43866e-06,7.30753e-06,7.30753e-06
0.238,7.86781e-06,7.22408e-06,7.25985e-06,7.25985e-06,7.14064e-06,7.04527e-06,6.6638e-06
0.24,7.09295e-06,7.689e-06,7.39098e-06,7.60555e-06,7.14064e-06,7.30753e-06,7.22408e-06
0.242,7.90358e-06,7.47442e-06,7.56979e-06,7.25985e-06,7.25985e-06,7.30753e-06,7.1764e-06
0.244,7.73668e-06,7.43866e-06,7.47442e-06,7.35521e-06,7.04527e-06,7.1764e-06,6.92606e-06
0.246,7.60555e-06,7.35521e-06,7.47442e-06,7.43866e-06,7.22408e-06,6.92606e-06,7.25985e-06
0.248,7.60555e-06,7.689e-06,7.65324e-06,7.30753e-06,7.25985e-06,7.43866e-06,7.30753e-06
0.25,7.60555e-06,7.56979e-06,7.1764e-06,7.47442e-06,7.25985e-06,7.689e-06,7.22408e-06
0.252,7.47442e-06,7.65324e-06,7.60555e-06,7.43866e-06,7.25985e-06,7.39098e-06,7.1764e-06
0.254,7.99894e-06,7.60555e-06,7.39098e-06,7.35521e-06,7.39098e-06,7.14064e-06,7.04527e-06
0.256,7.73668e-06,7.22408e-06,7.60555e-06,7.04527e-06,7.1764e-06,6.79493e-06,7.35521e-06
0.258,7.82013e-06,7.689e-06,7.689e-06,7.52211e-06,7.47442e-06,7.30753e-06,7.22408e-06
0.26,7.65324e-06,7.65324e-06,7.60555e-06,7.689e-06,7.56979e-06,7.47442e-06,6.53267e-06
0.262,7.90358e-06,7.22408e-06,7.52211e-06,6.96182e-06,7.35521e-06,6.92606e-06,7.1764e-06
0.264,7.1764e-06,7.43866e-06,7.25985e-06,7.39098e-06,7.25985e-06,7.30753e-06,6.92606e-06
0.266,7.689e-06,7.30753e-06,7.60555e-06,7.43866e-06,7.30753e-06,7.22408e-06,7.00951e-06
0.268,7.60555e-06,7.689e-06,7.56979e-06,6.96182e-06,6.92606e-06,7.1764e-06,7.30753e-06
0.27,7.60555e-06,7.39098e-06,7.39098e-06,7.30753e-06,7.09295e-06,7.30753e-06,7.04527e-06
0.272,7.689e-06,7.60555e-06,7.39098e-06,7.43866e-06,7.35521e-06,7.22408e-06,7.14064e-06
0.274,7.95126e-06,7.52211e-06,7.47442e-06,7.35521e-06,7.30753e-06,7.00951e-06,7.43866e-06
0.276,8.03471e-06,7.39098e-06,7.39098e-06,7.39098e-06,7.1764e-06,7.39098e-06,7.00951e-06
0.278,7.689e-06,7.689e-06,7.82013e-06,7.39098e-06,7.30753e-06,7.43866e-06,7.14064e-06
0.28,7.82013e-06,7.56979e-06,7.35521e-06,7.22408e-06,7.30753e-06,7.1764e-06,7.22408e-06
0.282,7.73668e-06,7.65324e-06,7.47442e-06,7.25985e-06,7.35521e-06,7.22408e-06,6.74725e-06
0.284,7.78437e-06,7.73668e-06,7.56979e-06,7.43866e-06,7.52211e-06,7.04527e-06,7.1764e-06
0.286,7.78437e-06,7.22408e-06,7.43866e-06,7.39098e-06,7.30753e-06,7.09295e-06,7.04527e-06
0.288,7.30753e-06,7.25985e-06,7.14064e-06,6.92606e-06,7.04527e-06,7.35521e-06,6.79493e-06
0.29,7.86781e-06,7.30753e-06,7.52211e-06,7.22408e-06,7.35521e-06,7.35521e-06,7.00951e-06
0.292,7.78437e-06,7.43866e-06,7.30753e-06,7.22408e-06,7.09295e-06,7.30753e-06,7.25985e-06
0.294,7.78437e-06,7.47442e-06,7.39098e-06,7.35521e-06,7.09295e-06,7.25985e-06,7.1764e-06
0.296,7.56979e-06,7.56979e-06,7.47442e-06,7.04527e-06,7.1764e-06,7.1764e-06,7.1764e-06
0.298,7.95126e-06,7.90358e-06,7.52211e-06,7.47442e-06,7.35521e-06,7.39098e-06,6.79493e-06
0.3,7.25985e-06,7.35521e-06,7.73668e-06,7.35521e-06,7.14064e-06,7.30753e-06,7.09295e-06
0.302,7.90358e-06,7.65324e-06,7.30753e-06,7.22408e-06,7.25985e-06,7.25985e-06,7.39098e-06
0.304,7.60555e-06,7.52211e-06,7.60555e-06,7.52211e-06,7.25985e-06,7.1764e-06,6.58035e-06
0.306,7.56979e-06,7.52211e-06,7.47442e-06,7.35521e-06,7.43866e-06,7.39098e-06,7.39098e-06
0.308,7.78437e-06,7.86781e-06,7.47442e-06,7.1764e-06,7.47442e-06,6.79493e-06,6.96182e-06
0.31,7.99894e-06,7.689e-06,7.56979e-06,7.39098e-06,7.30753e-06,7.22408e-06,7.1764e-06
0.312,7.47442e-06,6.83069e-06,7.56979e-06,7.43866e-06,7.14064e-06,7.22408e-06,7.09295e-06
0.314,7.73668e-06,7.39098e-06,6.87838e-06,6.83069e-06,7.52211e-06,7.1764e-06,7.30753e-06
0.316,7.78437e-06,7.60555e-06,7.52211e-06,7.35521e-06,7.09295e-06,7.04527e-06,7.22408e-06
0.318,7.60555e-06,7.47442e-06,7.47442e-06,7.1764e-06,7.25985e-06,7.39098e-06,7.30753e-06
0.32,7.65324e-06,7.47442e-06,7.52211e-06,7.25985e-06,7.30753e-06,6.92606e-06,7.1764e-06
0.322,7.82013e-06,7.65324e-06,7.43866e-06,7.30753e-06,7.14064e-06,7.43866e-06,7.00951e-06
0.324,7.39098e-06,7.35521e-06,7.56979e-06,7.25985e-06,7.30753e-06,7.04527e-06,7.00951e-06
0.326,7.82013e-06,7.73668e-06,7.47442e-06,7.1764e-06,7.30753e-06,7.09295e-06,6.87838e-06
0.328,7.73668e-06,7.52211e-06,7.39098e-06,7.35521e-06,7.35521e-06,7.43866e-06,7.25985e-06
0.33,7.60555e-06,7.30753e-06,7.56979e-06,7.39098e-06,7.35521e-06,6.92606e-06,7.22408e-06
0.332,7.95126e-06,7.56979e-06,7.43866e-06,7.47442e-06,7.43866e-06,6.79493e-06,6.79493e-06
0.334,7.47442e-06,7.56979e-06,7.43866e-06,7.1764e-06,7.22408e-06,7.14064e-06,6.96182e-06
0.336,7.52211e-06,7.1764e-06,7.52211e-06,7.25985e-06,7.25985e-06,7.39098e-06,7.25985e-06
0.338,7.90358e-06,7.60555e-06,7.60555e-06,7.52211e-06,7.35521e-06,7.14064e-06,7.00951e-06
