V,IGS Indo,IGS Voltando
-0.6,-2.533873e-05,
-0.58,-1.9058e-05,
-0.56,-1.473187e-05,
-0.54,-1.1356700000000001e-05,
-0.52,-8.66731e-06,
-0.5,-6.2628570000000005e-06,
-0.48,-4.161993e-06,
-0.46,-3.002883e-06,
-0.44,-1.0708949999999998e-06,
-0.42,1.911323e-07,
-0.4,1.22269e-06,
-0.38,2.177953e-06,
-0.36,2.9937430000000004e-06,
-0.34,3.697077e-06,
-0.32,4.332459999999999e-06,
-0.3,4.8617529999999995e-06,
-0.28,5.250773e-06,
-0.26,5.5833669999999995e-06,
-0.24,5.884567e-06,
-0.22,6.17782e-06,
-0.2,6.4198200000000005e-06,
-0.18,6.659827e-06,
-0.16,6.857712999999999e-06,
-0.14,7.0198370000000005e-06,
-0.12,7.176003e-06,
-0.1,7.392567e-06,
-0.08,7.5181329999999995e-06,
-0.06,7.695757e-06,
-0.04,7.84675e-06,
-0.02,8.001723000000001e-06,
0.0,8.159479999999999e-06,
0.02,8.301737e-06,
0.04,7.711253e-06,
0.06,8.238553e-06,
0.08,8.57671e-06,
0.1,8.872347e-06,
0.12,9.127457e-06,
0.14,9.634087e-06,
0.16,9.8153e-06,
0.18,1.006998e-05,
0.2,1.03875e-05,
0.22,1.0685129999999999e-05,
0.24,1.1054669999999999e-05,
0.26,1.14242e-05,
0.28,1.1818000000000001e-05,
0.3,1.2238029999999999e-05,
0.32,1.260837e-05,
0.34,1.3040699999999999e-05,
0.36,1.356643e-05,
0.38,1.404603e-05,
0.4,1.4561e-05,
0.42,1.5091100000000002e-05,
0.44,1.56339e-05,
0.46,1.622317e-05,
0.48,1.682957e-05,
0.5,1.7439900000000002e-05,
0.52,1.8112669999999998e-05,
0.54,1.8012130000000002e-05,
0.56,1.906793e-05,
0.58,2.01245e-05,
0.6,2.1136999999999998e-05,
0.58,,1.29012e-05
0.56,,7.614293e-06
0.54,,3.7113830000000003e-06
0.52,,2.984205e-07
0.5,,-2.050397e-06
0.48,,-4.28756e-06
0.46,,-6.182193e-06
0.44,,-7.865029999999999e-06
0.42,,-9.30508e-06
0.4,,-1.05075e-05
0.38,,-1.152437e-05
0.36,,-1.237273e-05
0.34,,-1.307687e-05
0.32,,-1.369993e-05
0.3,,-1.41311e-05
0.28,,-1.453043e-05
0.26,,-1.4818499999999999e-05
0.24,,-1.5046999999999998e-05
0.22,,-1.5192030000000002e-05
0.2,,-1.530887e-05
0.18,,-1.535177e-05
0.16,,-1.448077e-05
0.14,,-1.4921830000000002e-05
0.12,,-1.51694e-05
0.1,,-1.5282230000000003e-05
0.08,,-1.53887e-05
0.06,,-1.5374029999999998e-05
0.04,,-1.543403e-05
0.02,,-1.546263e-05
0.0,,-1.5498e-05
-0.02,,-1.5562729999999998e-05
-0.04,,-1.56049e-05
-0.06,,-1.571577e-05
-0.08,,-1.58278e-05
-0.1,,-1.5950969999999998e-05
-0.12,,-1.6115900000000003e-05
-0.14,,-1.625737e-05
-0.16,,-1.648347e-05
-0.18,,-1.674457e-05
-0.2,,-1.69726e-05
-0.22,,-1.727737e-05
-0.24,,-1.7550799999999998e-05
-0.26,,-1.789293e-05
-0.28,,-1.82736e-05
-0.3,,-1.87059e-05
-0.32,,-1.898687e-05
-0.34,,-1.86181e-05
-0.36,,-1.939933e-05
-0.38,,-2.004027e-05
