V,IGS Indo,IGS Voltando
-0.6,-1.72798e-05,
-0.58,-1.2079100000000001e-05,
-0.56,-9.051957e-06,
-0.54,-7.041293e-06,
-0.52,-5.595287e-06,
-0.5,-4.432997e-06,
-0.48,-3.53336e-06,
-0.46,-2.830427e-06,
-0.44,-2.539557e-06,
-0.42,-1.8727799999999998e-06,
-0.4,-1.477403e-06,
-0.38,-1.09116e-06,
-0.36,-7.005533e-07,
-0.34,-3.41336e-07,
-0.32,-1.223881e-07,
-0.3,-1.2000400000000002e-07,
-0.28,5.880993e-08,
-0.26,2.1735820000000002e-07,
-0.24,3.39349e-07,
-0.22,4.935267e-07,
-0.2,6.298220000000001e-07,
-0.18,7.446607e-07,
-0.16,8.761867e-07,
-0.14,9.409582999999999e-07,
-0.12,1.038709e-06,
-0.1,1.2067970000000002e-06,
-0.08,1.327597e-06,
-0.06,1.4992569999999999e-06,
-0.04,1.684823e-06,
-0.02,1.881917e-06,
0.0,2.0670900000000002e-06,
0.02,2.26458e-06,
0.04,2.23438e-06,
0.06,2.419157e-06,
0.08,2.760887e-06,
0.1,3.020367e-06,
0.12,3.344617e-06,
0.14,3.608467e-06,
0.16,3.845693e-06,
0.18,4.148483e-06,
0.2,4.4512729999999995e-06,
0.22,4.703997e-06,
0.24,5.05686e-06,
0.26,5.3354100000000005e-06,
0.28,5.68787e-06,
0.3,6.046693e-06,
0.32,6.407499999999999e-06,
0.34,6.825527e-06,
0.36,7.25786e-06,
0.38,7.752577000000001e-06,
0.4,8.253653e-06,
0.42,8.838177e-06,
0.44,9.458463e-06,
0.46,1.023134e-05,
0.48,1.1051499999999999e-05,
0.5,1.209417e-05,
0.52,1.333873e-05,
0.54,1.4056769999999999e-05,
0.56,1.61493e-05,
0.58,1.837373e-05,
0.6,2.09006e-05,
0.58,,1.2120000000000001e-05
0.56,,7.3325629999999995e-06
0.54,,4.03126e-06
0.52,,1.594623e-06
0.5,,-4.0809300000000003e-07
0.48,,-1.859663e-06
0.46,,-3.1093770000000002e-06
0.44,,-4.1488800000000005e-06
0.42,,-5.013547e-06
0.4,,-5.79834e-06
0.38,,-6.454787e-06
0.36,,-6.98924e-06
0.34,,-7.3607769999999995e-06
0.32,,-7.768073e-06
0.3,,-8.095903000000001e-06
0.28,,-8.365313e-06
0.26,,-8.64029e-06
0.24,,-8.782547e-06
0.22,,-8.92679e-06
0.2,,-9.014207e-06
0.18,,-9.053547000000001e-06
0.16,,-8.66612e-06
0.14,,-8.901753e-06
0.12,,-8.980037e-06
0.1,,-9.016193e-06
0.08,,-9.047589999999999e-06
0.06,,-9.05315e-06
0.04,,-9.010233e-06
0.02,,-8.99355e-06
0.0,,-8.974077e-06
-0.02,,-8.924007e-06
-0.04,,-8.914073e-06
-0.06,,-8.88586e-06
-0.08,,-8.886653e-06
-0.1,,-8.904937000000001e-06
-0.12,,-8.895793e-06
-0.14,,-8.956987e-06
-0.16,,-8.94507e-06
-0.18,,-9.06388e-06
-0.2,,-9.128249999999999e-06
-0.22,,-9.255807e-06
-0.24,,-9.4072e-06
-0.26,,-9.580452999999999e-06
-0.28,,-9.774763e-06
-0.3,,-9.995287e-06
-0.32,,-1.018045e-05
-0.34,,-1.01002e-05
-0.36,,-1.060443e-05
-0.38,,-1.106023e-05
-0.4,,-1.152e-05
-0.42,,-1.198927e-05
-0.44,,-1.251023e-05
-0.46,,-1.311023e-05
-0.48,,-1.374287e-05
-0.5,,-1.447957e-05
-0.52,,-1.5348599999999997e-05
-0.54,,-1.6286770000000003e-05
-0.56,,-1.731793e-05
-0.58,,-1.8477470000000002e-05
-0.6,,-1.972317e-05
-0.6,,
-0.58,,
-0.56,,
-0.54,,
-0.52,,
-0.5,,
-0.48,,
-0.46,,
-0.44,,
-0.42,,
-0.4,,
-0.38,,
-0.36,,
-0.34,,
-0.32,,
-0.3,,
-0.28,,
-0.26,,
-0.24,,
-0.22,,
-0.2,,
-0.18,,
-0.16,,
-0.14,,
-0.12,,
-0.1,,
-0.08,,
-0.06,,
-0.04,,
-0.02,,
0.0,,
0.02,,
0.04,,
0.06,,
0.08,,
0.1,,
0.12,,
0.14,,
0.16,,
0.18,,
0.2,,
0.22,,
0.24,,
0.26,,
0.28,,
0.3,,
0.32,,
0.34,,
0.36,,
0.38,,
0.4,,
0.42,,
0.44,,
0.46,,
0.48,,
0.5,,
0.52,,
0.54,,
0.56,,
0.58,,
0.6,,
0.58,,
0.56,,
0.54,,
0.52,,
0.5,,
