V,IGS Indo,IGS Voltando
-0.6,-2.81187e-05,
-0.58,-1.870393e-05,
-0.56,-1.314917e-05,
-0.54,-9.181897e-06,
-0.52,-6.250937e-06,
-0.5,-3.8099299999999997e-06,
-0.48,-1.664957e-06,
-0.46,-5.205463e-08,
-0.44,1.196067e-06,
-0.42,2.3706730000000003e-06,
-0.4,3.44316e-06,
-0.38,4.29074e-06,
-0.36,5.123616999999999e-06,
-0.34,5.850397e-06,
-0.32,6.4925329999999995e-06,
-0.3,7.01507e-06,
-0.28,7.5761470000000004e-06,
-0.26,7.99616e-06,
-0.24,8.41379e-06,
-0.22,8.743997e-06,
-0.2,9.02891e-06,
-0.18,9.35634e-06,
-0.16,9.682577e-06,
-0.14,9.945239999999999e-06,
-0.12,1.023611e-05,
-0.1,1.04606e-05,
-0.08,1.066763e-05,
-0.06,1.0488829999999999e-05,
-0.04,1.08874e-05,
-0.02,1.1198899999999999e-05,
0.0,1.150807e-05,
0.02,1.179853e-05,
0.04,1.202067e-05,
0.06,1.231633e-05,
0.08,1.253963e-05,
0.1,1.28567e-05,
0.12,1.3094330000000001e-05,
0.14,1.3455930000000001e-05,
0.16,1.381353e-05,
0.18,1.408537e-05,
0.2,1.452883e-05,
0.22,1.4931369999999999e-05,
0.24,1.539073e-05,
0.26,1.58926e-05,
0.28,1.63301e-05,
0.3,1.68828e-05,
0.32,1.754003e-05,
0.34,1.821557e-05,
0.36,1.886607e-05,
0.38,1.961947e-05,
0.4,2.051713e-05,
0.42,2.1505369999999997e-05,
0.44,2.271533e-05,
0.46,2.4110070000000003e-05,
0.48,2.57214e-05,
0.5,2.7759470000000002e-05,
0.52,3.0207630000000004e-05,
0.54,3.212453e-05,
0.56,3.6112469999999995e-05,
0.58,4.05542e-05,
0.6,4.5712e-05,
0.58,,2.770227e-05
0.56,,1.782697e-05
0.54,,1.11723e-05
0.52,,6.3316e-06
0.5,,2.6730700000000003e-06
0.48,,-3.7550900000000003e-07
0.46,,-2.381803e-06
0.44,,-4.057487e-06
0.42,,-5.418457000000001e-06
0.4,,-6.5211469999999995e-06
0.38,,-7.3802469999999995e-06
0.36,,-8.208352999999999e-06
0.34,,-8.80281e-06
0.32,,-9.339253e-06
0.3,,-9.751710000000001e-06
0.28,,-1.012207e-05
0.26,,-1.034618e-05
0.24,,-1.0643e-05
0.22,,-1.08222e-05
0.2,,-1.10062e-05
0.18,,-1.1169499999999999e-05
0.16,,-1.130303e-05
0.14,,-1.145483e-05
0.12,,-1.164477e-05
0.1,,-1.171947e-05
0.08,,-1.1823969999999999e-05
0.06,,-1.147787e-05
0.04,,-1.186213e-05
0.02,,-1.2120800000000001e-05
0.0,,-1.22988e-05
-0.02,,-1.252377e-05
-0.04,,-1.27677e-05
-0.06,,-1.303273e-05
-0.08,,-1.359343e-05
-0.1,,-1.362043e-05
-0.12,,-1.388827e-05
-0.14,,-1.4204600000000001e-05
-0.16,,-1.458407e-05
-0.18,,-1.491267e-05
-0.2,,-1.535537e-05
-0.22,,-1.576463e-05
-0.24,,-1.62335e-05
-0.26,,-1.67501e-05
-0.28,,-1.7291299999999998e-05
-0.3,,-1.777927e-05
-0.32,,-1.84063e-05
-0.34,,-1.8997969999999998e-05
-0.36,,-1.969297e-05
-0.38,,-2.038e-05
-0.4,,-2.1132599999999998e-05
-0.42,,-2.1943270000000002e-05
-0.44,,-2.282263e-05
-0.46,,-2.374093e-05
-0.48,,-2.48301e-05
-0.5,,-2.5907e-05
-0.52,,-2.723613e-05
-0.54,,-2.784927e-05
-0.56,,-2.96279e-05
-0.58,,-3.153123e-05
-0.6,,-3.3383730000000006e-05
-0.6,,
-0.58,,
-0.56,,
-0.54,,
-0.52,,
-0.5,,
-0.48,,
-0.46,,
-0.44,,
-0.42,,
-0.4,,
-0.38,,
-0.36,,
-0.34,,
-0.32,,
-0.3,,
-0.28,,
-0.26,,
-0.24,,
-0.22,,
-0.2,,
-0.18,,
-0.16,,
-0.14,,
-0.12,,
-0.1,,
-0.08,,
-0.06,,
-0.04,,
-0.02,,
0.0,,
0.02,,
0.04,,
0.06,,
0.08,,
0.1,,
0.12,,
0.14,,
0.16,,
0.18,,
0.2,,
0.22,,
0.24,,
0.26,,
0.28,,
0.3,,
0.32,,
0.34,,
0.36,,
0.38,,
0.4,,
0.42,,
0.44,,
0.46,,
0.48,,
0.5,,
0.52,,
0.54,,
0.56,,
0.58,,
0.6,,
0.58,,
0.56,,
0.54,,
0.52,,
0.5,,
0.48,,
0.46,,
0.44,,
