V,IGS Indo,IGS Voltando
-0.6,-3.037293e-05,
-0.58,-2.231597e-05,
-0.56,-1.741967e-05,
-0.54,-1.35819e-05,
-0.52,-1.066607e-05,
-0.5,-8.252063e-06,
-0.48,-6.255703e-06,
-0.46,-4.6519430000000004e-06,
-0.44,-3.164213e-06,
-0.42,-1.949867e-06,
-0.4,-4.927317000000001e-07,
-0.38,2.149741e-07,
-0.36,7.05719e-07,
-0.34,1.581507e-06,
-0.32,2.2721300000000002e-06,
-0.3,2.90116e-06,
-0.28,3.418527e-06,
-0.26,3.9386729999999996e-06,
-0.24,4.33723e-06,
-0.22,4.725457000000001e-06,
-0.2,5.058447e-06,
-0.18,5.384287e-06,
-0.16,5.668003e-06,
-0.14,5.948143e-06,
-0.12,6.188949999999999e-06,
-0.1,6.615720000000001e-06,
-0.08,6.523527e-06,
-0.06,6.879170000000001e-06,
-0.04,7.128717e-06,
-0.02,7.3723000000000005e-06,
0.0,7.647670000000001e-06,
0.02,7.838010000000001e-06,
0.04,8.110207e-06,
0.06,8.31445e-06,
0.08,8.523070000000001e-06,
0.1,8.77619e-06,
0.12,9.057522999999999e-06,
0.14,9.133817e-06,
0.16,9.39568e-06,
0.18,9.672643e-06,
0.2,9.947232999999999e-06,
0.22,1.022021e-05,
0.24,1.0532129999999999e-05,
0.26,1.08973e-05,
0.28,1.126767e-05,
0.3,1.169877e-05,
0.32,1.205043e-05,
0.34,1.255273e-05,
0.36,1.31492e-05,
0.38,1.372697e-05,
0.4,1.4409230000000001e-05,
0.42,1.515747e-05,
0.44,1.6096030000000002e-05,
0.46,1.71689e-05,
0.48,1.846113e-05,
0.5,1.970923e-05,
0.52,2.144573e-05,
0.54,2.3623299999999998e-05,
0.56,2.60937e-05,
0.58,2.878823e-05,
0.6,3.174503e-05,
0.58,,2.134203e-05
0.56,,1.49536e-05
0.54,,1.04022e-05
0.52,,6.8823469999999995e-06
0.5,,4.09007e-06
0.48,,1.81794e-06
0.46,,-1.863637e-07
0.44,,-1.590253e-06
0.42,,-2.857443e-06
0.4,,-3.9037069999999996e-06
0.38,,-4.824e-06
0.36,,-5.584557000000001e-06
0.34,,-6.24617e-06
0.32,,-6.806453000000001e-06
0.3,,-7.358393e-06
0.28,,-7.80662e-06
0.26,,-8.145967e-06
0.24,,-8.470612999999999e-06
0.22,,-8.773803e-06
0.2,,-9.08772e-06
0.18,,-9.410783e-06
0.16,,-9.651183e-06
0.14,,-9.863790000000001e-06
0.12,,-1.006324e-05
0.1,,-9.982583e-06
0.08,,-1.029533e-05
0.06,,-1.054723e-05
0.04,,-1.073757e-05
0.02,,-1.091637e-05
0.0,,-1.114603e-05
-0.02,,-1.131533e-05
-0.04,,-1.153947e-05
-0.06,,-1.173933e-05
-0.08,,-1.20179e-05
-0.1,,-1.223007e-05
-0.12,,-1.242797e-05
-0.14,,-1.269063e-05
-0.16,,-1.298543e-05
-0.18,,-1.34353e-05
-0.2,,-1.3860429999999999e-05
-0.22,,-1.439017e-05
-0.24,,-1.49532e-05
-0.26,,-1.56065e-05
-0.28,,-1.62848e-05
-0.3,,-1.69905e-05
-0.32,,-1.768867e-05
-0.34,,-1.8489770000000002e-05
-0.36,,-1.9249100000000002e-05
-0.38,,-2.00685e-05
-0.4,,-2.090253e-05
-0.42,,-2.1662700000000002e-05
-0.44,,-2.24658e-05
-0.46,,-2.343417e-05
-0.48,,-2.436717e-05
-0.5,,-2.49072e-05
-0.52,,-2.634923e-05
-0.54,,-2.777497e-05
-0.56,,-2.9428800000000002e-05
-0.58,,-3.1267e-05
-0.6,,-3.340363e-05
-0.6,,
-0.58,,
-0.56,,
-0.54,,
-0.52,,
-0.5,,
-0.48,,
-0.46,,
-0.44,,
-0.42,,
-0.4,,
-0.38,,
-0.36,,
-0.34,,
-0.32,,
-0.3,,
-0.28,,
-0.26,,
-0.24,,
-0.22,,
-0.2,,
-0.18,,
-0.16,,
-0.14,,
-0.12,,
-0.1,,
-0.08,,
-0.06,,
-0.04,,
-0.02,,
0.0,,
0.02,,
0.04,,
0.06,,
0.08,,
0.1,,
0.12,,
0.14,,
0.16,,
0.18,,
0.2,,
0.22,,
0.24,,
0.26,,
0.28,,
0.3,,
0.32,,
0.34,,
0.36,,
0.38,,
0.4,,
0.42,,
0.44,,
0.46,,
0.48,,
0.5,,
0.52,,
0.54,,
0.56,,
0.58,,
0.6,,
0.58,,
0.56,,
0.54,,
0.52,,
0.5,,
0.48,,
0.46,,
0.44,,
0.42,,
0.4,,
0.38,,
0.36,,
0.34,,
0.32,,
0.3,,
0.28,,
0.26,,
0.24,,
0.22,,
0.2,,
0.18,,
0.16,,
0.14,,
0.12,,
0.1,,
0.08,,
0.06,,
0.04,,
0.02,,
0.0,,
-0.02,,
-0.04,,
-0.06,,
-0.08,,
-0.1,,
-0.12,,
-0.14,,
-0.16,,
-0.18,,
-0.2,,
-0.22,,
-0.24,,
-0.26,,
-0.28,,
-0.3,,
-0.32,,
-0.34,,
-0.36,,
-0.38,,
-0.4,,
-0.42,,
-0.44,,
-0.46,,
-0.48,,
-0.5,,
-0.52,,
-0.54,,
-0.56,,
-0.58,,
-0.6,,
-0.6,,
-0.58,,
-0.56,,
-0.54,,
-0.52,,
-0.5,,
-0.48,,
-0.46,,
-0.44,,
-0.42,,
-0.4,,
-0.38,,
-0.36,,
-0.34,,
-0.32,,
-0.3,,
-0.28,,
-0.26,,
-0.24,,
-0.22,,
-0.2,,
-0.18,,
-0.16,,
-0.14,,
-0.12,,
-0.1,,
-0.08,,
-0.06,,
-0.04,,
-0.02,,
0.0,,
0.02,,
0.04,,
0.06,,
0.08,,
0.1,,
0.12,,
0.14,,
0.16,,
0.18,,
0.2,,
0.22,,
0.24,,
0.26,,
0.28,,
0.3,,
0.32,,
0.34,,
0.36,,
0.38,,
0.4,,
0.42,,
0.44,,
0.46,,
0.48,,
0.5,,
0.52,,
0.54,,
0.56,,
0.58,,
0.6,,
0.58,,
0.56,,
0.54,,
0.52,,
0.5,,
0.48,,
0.46,,
0.44,,
0.42,,
0.4,,
0.38,,
0.36,,
0.34,,
0.32,,
0.3,,
0.28,,
0.26,,
0.24,,
0.22,,
0.2,,
0.18,,
0.16,,
0.14,,
0.12,,
0.1,,
0.08,,
0.06,,
0.04,,
0.02,,
0.0,,
-0.02,,
-0.04,,
-0.06,,
-0.08,,
-0.1,,
-0.12,,
-0.14,,
-0.16,,
-0.18,,
-0.2,,
-0.22,,
-0.24,,
-0.26,,
-0.28,,
-0.3,,
-0.32,,
-0.34,,
-0.36,,
-0.38,,
-0.4,,
-0.42,,
-0.44,,
-0.46,,
-0.48,,
-0.5,,
-0.52,,
-0.54,,
-0.56,,
-0.58,,
-0.6,,
