V,IGS Indo,IGS Voltando
-0.6,-2.721507e-05,
-0.58,-1.968663e-05,
-0.56,-1.5030700000000002e-05,
-0.54,-1.16793e-05,
-0.52,-8.953413e-06,
-0.5,-6.90341e-06,
-0.48,-5.137127e-06,
-0.46,-3.706217e-06,
-0.44,-2.3369e-06,
-0.42,-9.063883e-07,
-0.4,-1.589453e-08,
-0.38,6.715457e-07,
-0.36,1.395147e-06,
-0.34,2.0933129999999997e-06,
-0.32,2.6961169999999997e-06,
-0.3,3.313227e-06,
-0.28,3.8023770000000002e-06,
-0.26,4.325710000000001e-06,
-0.24,4.734597e-06,
-0.22,4.8077100000000004e-06,
-0.2,5.428790000000001e-06,
-0.18,5.825363e-06,
-0.16,6.17703e-06,
-0.14,6.55532e-06,
-0.12,6.85255e-06,
-0.1,7.131897e-06,
-0.08,7.396937e-06,
-0.06,7.672710000000001e-06,
-0.04,7.897217e-06,
-0.02,8.184113e-06,
0.0,8.397499999999999e-06,
0.02,8.61764e-06,
0.04,8.896192999999999e-06,
0.06,9.10759e-06,
0.08,9.311833000000001e-06,
0.1,9.586412999999999e-06,
0.12,9.832783e-06,
0.14,1.0143100000000001e-05,
0.16,1.041373e-05,
0.18,1.07304e-05,
0.2,1.0705e-05,
0.22,1.11103e-05,
0.24,1.14727e-05,
0.26,1.179297e-05,
0.28,1.221697e-05,
0.3,1.259007e-05,
0.32,1.2969169999999999e-05,
0.34,1.33852e-05,
0.36,1.33967e-05,
0.38,1.40337e-05,
0.4,1.4642070000000001e-05,
0.42,1.519123e-05,
0.44,1.584887e-05,
0.46,1.63889e-05,
0.48,1.713077e-05,
0.5,1.7920729999999998e-05,
0.52,1.8651100000000002e-05,
0.54,1.9569000000000002e-05,
0.56,2.0715800000000002e-05,
0.58,2.18745e-05,
0.6,2.310633e-05,
0.58,,1.422047e-05
0.56,,9.247067e-06
0.54,,5.772907e-06
0.52,,3.1534829999999997e-06
0.5,,7.06513e-07
0.48,,-7.136663000000001e-07
0.46,,-2.07345e-06
0.44,,-3.2389170000000003e-06
0.42,,-4.258557e-06
0.4,,-4.989703e-06
0.38,,-5.91278e-06
0.36,,-6.618103e-06
0.34,,-7.0838129999999996e-06
0.32,,-7.630983e-06
0.3,,-8.165043e-06
0.28,,-8.581082999999998e-06
0.26,,-8.62479e-06
0.24,,-9.253817e-06
0.22,,-9.548663e-06
0.2,,-9.931717e-06
0.18,,-1.021227e-05
0.16,,-1.048327e-05
0.14,,-1.073717e-05
0.12,,-1.0980399999999999e-05
0.1,,-1.122437e-05
0.08,,-1.139997e-05
0.06,,-1.163957e-05
0.04,,-1.1870029999999999e-05
0.02,,-1.199603e-05
0.0,,-1.2207029999999999e-05
-0.02,,-1.2457769999999999e-05
-0.04,,-1.2691e-05
-0.06,,-1.291077e-05
-0.08,,-1.3125370000000001e-05
-0.1,,-1.339597e-05
-0.12,,-1.36002e-05
-0.14,,-1.405357e-05
-0.16,,-1.42789e-05
-0.18,,-1.452923e-05
-0.2,,-1.489323e-05
-0.22,,-1.5223e-05
-0.24,,-1.55608e-05
-0.26,,-1.602133e-05
-0.28,,-1.64906e-05
-0.3,,-1.6914600000000002e-05
-0.32,,-1.7366000000000003e-05
-0.34,,-1.748283e-05
-0.36,,-1.8260869999999998e-05
-0.38,,-1.894317e-05
-0.4,,-1.953003e-05
-0.42,,-2.036173e-05
